Authors,Title
Mohammad Monirujjaman Khan,"Development of An e-Commerce Sales Chatboat,"
"Fahim Ahmed Shakil, Abu Hasnat Abdullah, Sifat Momen, Nabeel Mohammed","Predicting the Result of a Cricket Match by Applying Data Mining Techniques,"
"Shayekh Mohiuddin Ahmed Navid, Umme Kulsum Ritu, Nabiul Hoque Khandakar, Ishrat Jahan Ananya, Shawan Shurid, Nabeel Mohammed, Sifat Momen","Fingerprint Alteration Classification Using Convolutional Neural Network,"
"Badiuzzaman Pranto, Sk Maliha Mehnaz, Sifat Momen, Syed Maruful Huq","Prediction of diabetes using cost sensitive learning and oversampling techniques on Bangladeshi and Indian female patients,"
"Mikhail Skorikov, Muhammad Abrar Hussain, Mahfujur Rhaman Khan, Mohammad Kaosain Akbar, Sifat Momen, Nabeel Mohammed, Taniya Nashin","Prediction of Absenteeism at Work using Data Mining Techniques,"
"Shafayat Bin Shabbir Mugdha, Sayeda Muntaha Ferdous, Ahmed Fahmin","Evaluating Machine Learning Algorithms For Bengali Fake News Detection,"
"Marian Binte Mohammed, Lubaba Salsabil, Sabrina Sultana Tanaaz, Mahir Shahriar, Ahmed Fahmin","An Extensive Analysis of the Effect of Social Distancing in Transmission of COVID-19 in Bangladesh by the Aid of a Modified SEIRD Model,"
"Mohammed Sarfaraz Gani Adnan, Md Salman Rahman, Nahian Ahmed, Bayes Ahmed, Md. Fazleh Rabbi, Rashedur M. Rahman","Improving Spatial Agreement in Machine Learning-Based Landslide Susceptibility Mapping,"
"N Ahmed, RB Mahbub, RM Rahman","Learning to extract buildings from ultra-high-resolution drone images and noisy labels,"
"Md. Aowrongajab Uaday, Md. Nazmul Islam Shuzan, Saffan Shanewaze, Rakibol Islam Rakib and Hasan U Zaman","The Design of a Novel Multi-Purpose Fire Fighting Robot with Video Streaming Capability,"
"Nahian Ahmed, Safin Mahmud, M. M. Lutfe Elahi, Silvia Ahmed, Mohammad Sujauddin","Forecasting River Sediment Deposition through Satellite Image Driven Unsupervised Machine Learning Techniques,"
"Matiur Rahman, Nabeel Mohammed, Nafees Mansoor, Sifat Momen","Chittron: An Automatic Bangla Image Captioning System,"
"Tousif Osman, Shahreen Shahjahan Psyche, Tonmoay Deb, Adnan Firoze, Rashedur M. Rahma","An algorithmic approach to estimate cognitive aesthetics of images relative to ground truth of human psychology through a large user study,"
"Anirudha Paul, Asiful Haque Latif, Foysal Amin Adnan, Rashedur M. Rahman","Focused domain contextual AI chatbot framework for resource poor languages,"
"NSM Rezaur Rahman, MAA Chowdhury, A Firoze, RM Rahman","Fusion of BWM and AHP MCDM Methods to Choose the Most Suitable Secondary School for an Individual in the Context of Bangladesh,"
"Karim Redwanul, Islam M.A., Muhiminul Simanto, Sazid Rahman , Chowdhury Saif Ahmed, Roy Kalyan, Al Neon Adnan , Hasan Md. Sajid, Firoze Adnan, Rahman Rashedur M.","A step towards information extraction: Named entity recognition in Bangla using deep learning,"
"Deb Tonmoay, Ali, Mohammad Zariff Ahsham, Bhowmik Sanchita, Firoze Adnan. Ahmed Syed Shahir, Tahmeed Muhammad Abeer Rahman N.S.M. Rezaur, Rahman Rashedur M","Oboyob: A sequential-semantic Bengali image captioning engine,"
"F. Haque, V. Dehghanian, A. O. Fapojuwo and J. Nielsen","A Sensor Fusion-Based Framework for Floor Localization,"
"Taoseef Ishtiak, Sajid Ahmed, Mehreen Hossain Anila, Saima Islam, Rashed Shelim, Tanjila Farah","Road State Classification of Bangladesh with Convolutional Neural Network Approach,"
"Taoseef Ishtiak, Sajid Ahmed, Mehreen Hossain Anila, Tanjila Farah","A Convolutional Neural Network Approach for Road Anomalies Detection in Bangladesh with Image Thresholding,"
"Shayekh Mohiuddin Ahmed Navid,Shamima Haque Priya , Nabiul Hoque Khandakar,Zannatul Ferdous , AKM Bahalul Haque","Signature Verification Using Convolutional Neural Network,"
"Ekra Bin Syed Mojib, AKM Bahalul Haque, Md. Nafis Raihan, Mahbubur Rahman , Fahad Bin Alam","A Novel Approach for Border Security; Surveillance Drone with Live Intrusion Monitoring,"
"Turzo Ahsan Sami, Sifat Momen","Optimization of energy consumption in swarms of robots,"
"Taskin Fatema, Alif Elahi Khan, Mithi Shams, Md Golam Saklain Hossain, Sifat Momen","Bazaar Mind: A virtual shopping assistant,"
"Umme Habiba Maliha, Syeda Benazir Hossain, Samsul Arefin Riffat, Sifat Momen, Shakhawat Hossain Mahi","To dine or not to dine: Can machine learning help?,"
"Md. Riftabin Kabir, Nazmus Sakib Borson, Sifat Momen, Md. Sazzad Hossain","Forecasting sea level rise using machine learning techniques,"
"Kawcher Ahmed, Tasmia Rahman Shahidi, Syed Md. Irfanul Alam, Sifat Momen","Rice leaf disease detection using machine learning techniques,"
"Hasib Zunair, Aimon Rahman, Nabeel Mohammed","Estimating Severity from CT Scans of Tuberculosis Patients using 3D Convolutional Nets and Slice Selection,"
"Pias Paul, Moh Anwar-Ul-Azim Bhuiya, Md Ayat Ullah, Molla Nazmus Saqib, Nabeel Mohammed, Sifat Momen","A Modern Approach for Sign Language Interpretation Using Convolutional Neural Network,"
"Pias Paul, Moh. Anwar-Ul-Azim Bhuiya, Md. Ayat Ullah, Molla Nazmus Saqib, Nabeel Mohammed, Sifat Momen","A Modern Approach for Sign Language Interpretation Using Convolutional Neural Network,"
Tanzil Shahria ; Kimia Tuz Zaman ; Sabrina Rabbi ; Mohammad Monirujjaman Khan,"Underwater Research and Rescue Robot,"
"Asif Ahmed Neloy, Muhammad Shafayat Oshman, Md. Monzurul Islam, Md. Julhas Hossain, Zunayeed Bin Zahir ","Content-Based Health Recommender System for ICU Patient,"
"Md. Yousuf Hossain, Ismail Hossain, Mridul Banik, Md. Ishan Arefin Hossain, Amitabha Chakrabarty","Embedded System based Bangla Intelligent Social Virtual Robot with Sentiment Analysis,"
"Sayma Shammi, Sayeed Islam, Hafiz Abdur Rahman, Hasan U. Zaman","An Automated Way of Vehicle Theft Detection in Parking Facilities by Identifying Moving Vehicles in CCTV Video Stream,"
"Sadia Chowdhury, Farhan Rahman Wasee, Md Shafiqul Islam and Hasan U. Zaman","Bengali Handwriting Recognition and Conversion to Editable Text,"
"Md. Jamilur Rahman, Deb Prosad Das, Ohidul Islam and Hasan U. Zaman","A Novel Design of A Robotic Object Sorter Based on Color Differences Using Image Processing Techniques,"
"Mohammad Abu Sayed, Nusrat Jahan Prithee, Md Al Imran, Hossain M. Mahbub and Hasan U. Zaman","A Prominent Robotic Mechanism for Agricultural Inspection,"
"Mohammad Abu Sayed, Nusrat Shams and Hasan U. Zaman","An IoT Based Robotic System for Irrigation Notifier,"
"Hasan U. Zaman, Raihanul Haque and Abdur Rahman","A Low Cost DC Powered Three Wheeled Electric Scooter,"
"Hasan U. Zaman, Khalida Sultana Shuravi, Muntasir Kabir Sakib and Mohammad Wasee Sarwar","A Low Cost Wireless Braille System Hand Glove for Real Time Communication,"
"Mohammad Abu Sayed, Nusrat Jahan Prithee, Hasan U. Zaman","Robotic Helping Hand: A New Mechanism for Helping Disabled People,"
"Md. Rezaul Islam Md. Didarul Islam Sujon, Rumman Nasir, Mahbube Mozammel Ibne Habib, Majedul Islam Nomaan, Jayasree Baidya","Agribot: Arduino Controlled Autonomous Multi-Purpose Farm Machinery Robot for Small to Medium Scale Cultivation,"
"Nixon Dutta, Joyeta Saha, Faysal Sarker and Hasan U. Zaman","A Novel Design of a Multi-DOF Mobile Robotic Helping Hand for Paralyzed Patients,"
"Shahed Khan, Sifat Momen, Nabeel Mohammed, Nafees Mansoor","Patterns of Flocking in Autonomous Agents,"
"Sifat Momen, Shahed Khan, Nabeel Mohammed, Nafees Mansoor","Evolutionary search in the parameter spaces of the honeybee house-hunting model,"
"Shakil Ahmed Sumon, Joydip Chowdhury, Sujit Debnath, Nabeel Mohammed, Sifat Momen","Bangla short speech commands recognition using convolutional neural networks,"
"Hasib Zunair, Nabeel Mohammed, Sifat Momen","Unconventional wisdom: a new transfer learning approach applied to Bengali numeral classification,"
"Adnan Firoze, Aziz Arman, Tonmoay Deb","Machine Cognition of Violence in Videos using Novel Outlier-Resistant VLAD,"
"Adnan Firoze, Tousif Osman, Shahreen Shahjahan Psyche, Tonmoay Deb, Rashedur M Rahman","A synthetic approach to estimate cognitive aesthetic of framed images and improvements taking human’s psychology into account,"
"Adnan Firoze, Shahreen Shahjahan Psyche, Tonmoay Deb, Tousif Osman, Rashedur M Rahman","Differential Color Harmony: A robust approach for extracting Harmonic Color features and perceive aesthetics in a large dataset,"
"Adnan Firoze, Tousif Osman, Shahreen Shahjahan Psyche, Rashedur M Rahman","Scoring Photographic Rule of Thirds in a Large MIRFLICKR Dataset: A Showdown Between Machine Perception and Human Perception of Image Aesthetics,"
"Hasan U. Zaman, Saif Mahmood, Sadat Hossain and Iftekharul Shovon","Python based Portable Virtual Text Reader,"
"Hasan U. Zaman, Tarek Ahmed Khan, Shakila Reza Falgunee, GM Shaheedur Rashid and Fahim Hossain Talukder","Autonomous Firefighting Robot with Optional Bluetooth Control,"
"Fahmina Nur Salma, Shazzad Hosain","Enhancing Mixed Road Traffic Forecasting Method using Vehicle Tracking System in GPS,"
"Tousif Osman, Shahreen Shahjahan Psyche, J. M. Shafi Ferdous, Hasan U. Zaman","Intelligent Traffic Management System for Cross Section of Roads Using Computer Vision,"
"Hasan U. Zaman, Chowdhury, Nahian, Ghani,Uddin, Baized, Islam, S. M. Hasibul Hoq","Design & Feasibility Analysis of Free to Walk: A User Friendly Mobile Application for Handicapped People,"
"Hasan U. Zaman, Sharmina Zaman, A S M Baized Shuvo, Fatin Hasnath Chowdhury, Taki Uddin, Mohammad Jawad Ibne Ishaque, Tamim, S. M. Hasibul Hoq, Saad Akash, Saifullah Basher Shohel, Swapnil Sayan Saha, Nazia Nawar Hassan","Design, Control & Performance Analysis of Baby Bot: An Android & Transmitter Controlled Multipurpose Robot,"
"Ali Adib Arnab, Sheikh Sadia Afrin, F.M. Fahad and Hasan U. Zaman","A Cost Effective Way to Build a Web Controlled Search and CO Detector Rover,"
"Tousif Osman, Shahreen Shahjahan Psyche, J. M. Shafi Ferdous, Hasan U. Zaman","Intelligent Traffic Management System for Cross Section of Roads Using Computer Vision,"
"Abdullah-Al-Zubaer Imran, Predrag R. Bakic, Andrew D.A. Maidment and David D. Pokrajac","Optimization of the simulation parameters for improving realism in anthropomorphic breast phantoms,"
"Adam J. Kuperavage, Abdullah-Al-Zubaer Imran, Predrag R. Bakic, Andrew D.A. Maidment and David D. Pokrajac","Validation of Cooper’s ligament thickness in software breast phantoms,"
"Hasan U. Zaman, Asif Alam Joy, Khan Mohammed Akash and Safwan Talukder Fayad","A Simple and Effective Way of Controlling a Robot by Hand Gesture,"
"Arifur Rahman Sagar, Sadik Al Saim, A.S.M. Ittehad and Hasan U. Zaman","A Novel Design of A Bi-level Automatic Solar Tracker Using Rotations Around Orthogonal Axes,"
"Hasan U. Zaman, Naushaba Zerin, Md. Hasin Jamal, Joytu Khisha","Speech Responsive Mobile Robot for Transporting Objects of Different Weight Categories,"
"Syed Samiullah Al Mashrur, Md. Mahmudul Alam Nirjhor, Md. Saiful Islam, Hasan U. Zaman","A Novel Way of 3D Map Making Using A Laser Rangefinder for Plane Surfaces,"
"Mithun Biswas, Gautam Kumar Shom, Rafiqul Islam, Md. Shopon, Nabeel Mohammed, Sifat Momen, Anowarul Abedin","BanglaLekha-Isolated: A multi-purpose comprehensive dataset of Handwritten Bangla Isolated characters,"
"Mithun Biswas, Rafiqul Islam, Gautam Kumar Shom, Nabeel Mohammed, Sifat Momen, Nafees Mansoor, Anowarul Abedin","Application of image retrieval for aesthetic evaluation and improvement suggestion of isolated Bangla handwritten characters,"
"Mohammad Rezaul Islam, Fatin Hasnath Chowdhury, Sifat Rezwan, Mohammed Jawad Ishaque, Jamir Uddin Akanda, Abu Shaid Tuhel, Benazir Bashar Riddhe","Novel design and performance analysis of a Mars exploration robot: Mars rover mongol pothik,"
"Fatin Hasnath Chowdhury ; Rashik Nahian ; Taki Uddin ; Sifat Rezwan ; Monirujjaman Khan ; Abu Sufian ; Nazmul Hassan, Jawad Ishaque, Saad Ahmed Akash, Nazia Nawar Hassan","Design, control & performance analysis of forecast junction IoT and swarm robotics based system for natural disaster monitoring,"
"Mithun Biswas, Rafiqul Islam, Gautam Kumar Shom, Nabeel Mohammed, Sifat Momen, Nafees Mansoor, Anowarul Abedin","Application of image retrieval for aesthetic evaluation and improvement suggestion of isolated Bangla handwritten characters,"
"Hasan U. Zaman, Majidul Haque Bhuiyan, Montashir Ahmed and S.M Tarek Aziz","A Novel Design of Line Following Robot with Multifarious Function ability,"
"Tania Alauddin, Md. Tamzid Islam, and Hasan U. Zaman","Efficient Design of a Metal Detector Equipped Remote-Controlled Robotic Vehicle,"
"Rafiya Hossain, Moonmoon Ahmed, Md. Mozadded Alfasani, Hasan U. Zaman, and Mohammad Rezaul Islam","Automated Toll Collection System,"
"Rafiya Hossain, Moonmoon Ahmed, Md. Mozadded Alfasani, Hasan U. Zaman, Mohammad Rezaul Islam","Automated T oll Collection System,"
"Hasan U. Zaman, Chowdhury Tahirina Saara, Segufta Khondker, Tahsin Kamal","Rescue Robot,"
"Sheikh Muhammad Sarwar, Abdullah-Al-Mamun","Next Word Prediction for Phonetic Typing by Grouping Language Models,"
"Mohammad Alaul Haque Monil, Rashedur M Rahman","VM consolidation approach based on heuristics, fuzzy logic, and migration control,"
"Hasan U. Zaman, A S M Muktadiru Baized Shuvo, Fatin Hasnath Chowdhury, Taki Uddin, Mohammed Jawad Ibne Ishaque, Nazia Nawar Hassan, S. M. Hasibul Hoq, Swapnil Sayan Saha, Saad A Akash, Sifat Rezwan","Design, Control & Performance Analysis of Muktibot,"
"S. M. Hasibul Hoq, Hasan U. Zaman, A S M Muktadiru Baized Shuvo, Fatin Hasnath Chowdhury, Abrar Ahnaf Abid, Taki Uddin, Mohammed Jawad Ibne Ishaque","Design, Control & Performance Analysis of a Smart Wheelchair,"
"S. M. Hasibul Hoq, Hasan U. Zaman, Shuvo, Chowdhury, Abid, Uddin, Ishaque","Design, Control & Performance Analysis of a Smart Wheelchair: An android & joystick controlled user-friendly wheelchair,"
Abdullah-Al-Zubaer Imran,"Estimation of breast anatomical descriptors from mastectomy CT images,"
"A Z M Shamsuddin, Turzo Ahsan, Ifrat Rahman, Sifat Momen","Trophallaxis and energy optimization in swarms of robots,"
"Sifat Momen, Tamanna Islam Lima, Rian Siddika","Group decision by house-hunting agents in multi-robot systems,"
"Shimul Hassan, Nabeel Mohammed, Sifat Momen","Learning from Tagore,"
"Nusrat Jahan Farin, Nafees Mansoor, Sifat Momen, Iftekharul Mobin, Nabeel Mohammed","Sequence Classification: A regression based generalization of two-stage clustering,"
"Nusrat Jahan Farin, Md. Nur Ahsan Ali Rimon, Sifat Momen, Mohammad Shorif Uddin, Nafees Mansoor","A framework for dynamic vehicle pooling and ride-sharing system,"
"Tasnim Sami, Nabeel Mohammed, Sifat Momen","Learning “initial feature weights” for CBIR using query augmentation,"
"Asif Hassan, Mohammad Rashedul Amin, Abul Kalam Al Azad, Nabeel Mohammed","Sentiment analysis on Bangla and Romanized Bangla text using deep recurrent models,"
"Md Shopon, Nabeel Mohammed, Md Anowarul Abedin","Bangla handwritten digit recognition using autoencoder and deep convolutional neural network,"
"S.M.A. Sharif, Nabeel Mohammed, Sifat Momen and Nafees Mansoor","Classification of Bangla compound characters using a HOG-CNN hybrid model,"
"Lamia Rahman, Nabeel Mohammed, Abul Kalam Al-Azad","A new LSTM model by introducing biological cell state,"
"A. Kamal, M. M. Lutfe Elahi, Bruce Poon, M. Ashraful Amin","Fusion Based Approach to Discovering Social Circles in Ego Networks,"
"M. Amirul Islam, M. Rasheduzzaman, M. M. Lutfe Elahi, Bruce Poon, M. Ashraful Amin, Hong Yan","Feature Fusion for Robust Object Tracking,"
"Moinul Hossain, Nova Ahmed, Mahfuzur Rahman Siddique, Refaya Karim, Mohsina Zaman, Rifat Monzur","Map Matching on Sparse GPS Data: A Perspective of a Developing City,"
"Rahat Yasir, Md. Ashiqur Rahman, Nova Ahmed","A Skin Disease Detection System for Financially Unstable People in Developing Countries,"
"Syed Mahdi Azam, Lamia Iftekhar","Perfect Tracking of MIMO Systems Using the Dual Feedforward Metho,"
"Natasha Mounota, Mike Brayshaw","Personalizing your social computing world: A case study using Twitter,"
"Md. Ariful Islam, Hasan U. Zaman, Wahidul Ahad, Mohammad Faisal","A Cost-Effective Design and Development of A Surveillance Robot,"
"Md Mahfuzur Rahman Siddiquee, Md. Saifur Rahman, Naimul Haider, Rashedur M. Rahman, Shahnewaz Ul Islam Chowdhury, Sharnendu Banik","A personalized music discovery service based on data mining,"
"Adnan Firoze, Rashedur M. Rahman","Mining ICDDR, B Hospital Surveillance Data and Exhibiting Strategies for Balancing Large Unbalanced Datasets,"
"Adnan Firoze, Rashedur M Rahman","Mining ICDDR, B Hospital Surveillance Data Using Locally Linear Embedding Based SMOTE Algorithm and Multilayer Perceptron,"
"Abdullah-Al-Mamun, Antonina Kolokolova, Dan Brake","Detecting Contextual Anomalies from Time-Changing Sensor Data Streams,"
"David D. Pokrajac, Abdullah-Al-Zubaer Imran and Predrag R. Bakic","Monte Carlo testing and verification of numerical algorithm implementations,"
"Sifat Momen, Kazi Tanjila Tabassum","Group Performance in a Swarm of Simulated Mobile Robots,"
"I. Hossain, A. Roberts-South, M. Jog, M. R. El-Sakka","Semi-automatic Assessment of Hyoid Bone Motion in Digital Videofluoroscopic Images,"
"Rahat Yasir, Md. Ashiqur Rahman and Nova Ahmed","Dermatological Disease Detection usinG Image Processing and Artificial Neural Network,"
"M. M. Lutfe Elahi, R. Yasir, M. A. Syrus, M. S. Q. Z. Nine, I. Hossain, N. Ahmed","Computer Vision Based Road Traffic Accident and Anomaly Detection in the Context of Bangladesh,"
"Nawrin Islam Natasha, Wahida Taskin Bhuiyan, M. A. Razzak","Implementation of Maximum Power Point Tracking in a photovoltaic inverter using Incremental Conductance technique,"
"Abdullah-Al-Zubaer Imran, Tomasz G. Smolinski, and David D. Pokrajac","Classification of magnetic resonance brain images using feature extraction and adaptive neuro-fuzzy inference,"
"Khondekar Mahabub Akram, M. M. Lutfe Elahi, M. Ashraful Amin","Multiple Level Set Region based Single Line Road Extraction,"
International Conference on Computer and Information Technology ICCIT,"Beetles: A Mobile Application to Detect Crop Disease for Farmers in Rural Area,"
"Mridul Khan, A. K. M. Zahiduzzaman, Mohammad Nahyan Quasem, Rashedur M. Rahman","Geospatial Data Mining on Education Indicators of Bangladesh,"
"Mohammad Alaul Haque Monil, Romasa Qasim, Rashedur M. Rahman","Speed and direction based fuzzy handover system,"
"Md. S. Q. Zulkar Nine, Md. Abul Kalam Azad, Saad Abdullah, Rashedur M. Rahman","Fuzzy logic based dynamic load balancing in virtualized data centers.,"
"I. Hossain, A. Roberts-South, M. Jog, M. R. El-Sakka","Computer Assisted Quantification of Hyoid Bone Motion in Fluoroscopic Videos,"
"Adnan Firoze, M. Shamsul Arifin, Rashedur M. Rahman","Bangla User Adaptive Word Speech Recognition – Approaches and Comparisons,"
"Sheikh Muhammad, Md Anowarul Abedin, A. H. M. Ullah, Abdullah-Al-Mamun","Personalized Query Expansion for Web Search Using Social Keywords,"
Sifat Momen,"Ant-Inspired Decentralised Task Allocation Strategy in groups of Mobile Agents,"
"Sifat Momen , Khaled Mahmud, Mahbubul Alam Joarder","Performance Analysis of Task Allocation Strategies in Groups of Mobile Agents,"
"Lamia Iftekhar, Reza Olfati-Saber","Safety-Aware Intelligent Transportation Systems: Cooperative Autonomous Driving for Vehicular Networks,"
"Reza Olfati-Saber, Lamia Iftekhar","Flocking for Networks of Nonholonomic Robots with Nonlinear Dynamics,"
"Shamsul Arifin, Adnan Firoze, M. Ashraful Amin, Hong Yan","Dermatological Disease Diagnosis using Color-skin Images,"
"Adnan Firoze, M. Shamsul Arifin, Ryana Quadir, Rashedur M. Rahman","BANGLA Isolated Word Speech Recognition,"
"Abdullah-Al-Mamun, Md. Anowarul Abedin, Md. Al Arman, Prof. Dr. M.A. Mottalib, Mohammad Rezwanul Huq","Mining Data Stream from a Higher Level of Abstraction: A Class Window Approach,"
"M. Shadab Mashuk, M. Arif Majid, Naimul Basher, Tarif Riyad Rahman","Automatic Detection of Bangla Characters in Bangladeshi Car Registration Plates,"
Sifat Momen and Amanda J.C. Sharkey,"Design and Analysis of a Decentralised Task Allocation Model for a Swarm of Simulated Mobile Robots,"
"Sifat Momen, Amanda J.C. Sharkey","From Ants to Robots: A Decentralised Task Allocation Model for A Swarm of Robots,"
A. Rahman and M. R. Islam,"An approximation algorithm for bounded degree closest phylogenetic 2nd root problem,"
"Sifat Momen, Amanda J.C. Sharkey","An Ant-like Task Allocation Model For A Swarm of Heterogeneous Robots,"
"Sifat Momen, Amanda J.C. Sharkey","An Ant-like Task Allocation Model For Heterogeneous Groups of Robots,"
"Sifat Momen, Bala P. Amavasai, M.N.H. Siddique","Mixed Species Flocking for Heterogeneous Robotic Swarms,"
