Author ID,Paper ID,Title
brac_author_147,brac_paper_71,Botnet Detection in IoT Devices using Random Forest Classifier with ICA and High Correlation Filter
brac_author_148,brac_paper_71,Botnet Detection in IoT Devices using Random Forest Classifier with ICA and High Correlation Filter
brac_author_119,brac_paper_71,Botnet Detection in IoT Devices using Random Forest Classifier with ICA and High Correlation Filter
brac_author_149,brac_paper_71,Botnet Detection in IoT Devices using Random Forest Classifier with ICA and High Correlation Filter
brac_author_150,brac_paper_72,Environmental Sound Classification Using Convolution Neural Networks With Different Integrated Loss Functions
brac_author_119,brac_paper_72,Environmental Sound Classification Using Convolution Neural Networks With Different Integrated Loss Functions
brac_author_135,brac_paper_72,Environmental Sound Classification Using Convolution Neural Networks With Different Integrated Loss Functions
brac_author_119,brac_paper_73,Prediction Approaches for Smart Cultivation: A Comparative Study
brac_author_151,brac_paper_73,Prediction Approaches for Smart Cultivation: A Comparative Study
brac_author_152,brac_paper_73,Prediction Approaches for Smart Cultivation: A Comparative Study
brac_author_153,brac_paper_73,Prediction Approaches for Smart Cultivation: A Comparative Study
brac_author_154,brac_paper_73,Prediction Approaches for Smart Cultivation: A Comparative Study
brac_author_155,brac_paper_73,Prediction Approaches for Smart Cultivation: A Comparative Study
brac_author_156,brac_paper_74,A short-term hybrid forecasting model for time series electrical-load data using random forest and bidirectional long short-term memory
brac_author_157,brac_paper_74,A short-term hybrid forecasting model for time series electrical-load data using random forest and bidirectional long short-term memory
brac_author_119,brac_paper_74,A short-term hybrid forecasting model for time series electrical-load data using random forest and bidirectional long short-term memory
brac_author_149,brac_paper_74,A short-term hybrid forecasting model for time series electrical-load data using random forest and bidirectional long short-term memory
brac_author_158,brac_paper_75,An Indoor Positioning and Navigation System Using Named Data Networking
brac_author_119,brac_paper_75,An Indoor Positioning and Navigation System Using Named Data Networking
brac_author_135,brac_paper_75,An Indoor Positioning and Navigation System Using Named Data Networking
brac_author_159,brac_paper_75,An Indoor Positioning and Navigation System Using Named Data Networking
brac_author_160,brac_paper_75,An Indoor Positioning and Navigation System Using Named Data Networking
brac_author_161,brac_paper_76,An Algorithm for Mapping a Traffic Domain into a Complex Network: A Social Internet of Things Approach
brac_author_162,brac_paper_76,An Algorithm for Mapping a Traffic Domain into a Complex Network: A Social Internet of Things Approach
brac_author_119,brac_paper_76,An Algorithm for Mapping a Traffic Domain into a Complex Network: A Social Internet of Things Approach
brac_author_163,brac_paper_76,An Algorithm for Mapping a Traffic Domain into a Complex Network: A Social Internet of Things Approach
brac_author_160,brac_paper_76,An Algorithm for Mapping a Traffic Domain into a Complex Network: A Social Internet of Things Approach
brac_author_164,brac_paper_77,Aquatic Rover for Water Quality Testing and Helping in Pisciculture
brac_author_165,brac_paper_77,Aquatic Rover for Water Quality Testing and Helping in Pisciculture
brac_author_166,brac_paper_77,Aquatic Rover for Water Quality Testing and Helping in Pisciculture
brac_author_119,brac_paper_77,Aquatic Rover for Water Quality Testing and Helping in Pisciculture
brac_author_167,brac_paper_78,Viseme Recognition using lip curvature and Neural Networks to detect Bangla Vowels
brac_author_119,brac_paper_78,Viseme Recognition using lip curvature and Neural Networks to detect Bangla Vowels
brac_author_168,brac_paper_79,Energy Efficient Routing (EER) Algorithm for Pocket Switched Networks
brac_author_169,brac_paper_79,Energy Efficient Routing (EER) Algorithm for Pocket Switched Networks
brac_author_119,brac_paper_79,Energy Efficient Routing (EER) Algorithm for Pocket Switched Networks
brac_author_168,brac_paper_80,Survey on Routing in Pocket Switched Network
brac_author_169,brac_paper_80,Survey on Routing in Pocket Switched Network
brac_author_119,brac_paper_80,Survey on Routing in Pocket Switched Network
brac_author_119,brac_paper_81,O (log m.logN) Routing Algorithm for (2 log N - 1)-stage Switching Networks and beyond
brac_author_125,brac_paper_81,O (log m.logN) Routing Algorithm for (2 log N - 1)-stage Switching Networks and beyond
brac_author_119,brac_paper_82,Cost Efficient Implementation of Multistage Symmetric Repackable Networks
brac_author_125,brac_paper_82,Cost Efficient Implementation of Multistage Symmetric Repackable Networks
brac_author_119,brac_paper_83,Adaptive Routing Strategy For Large Scale Rearrangeable Symmetric Networks
brac_author_125,brac_paper_83,Adaptive Routing Strategy For Large Scale Rearrangeable Symmetric Networks
brac_author_126,brac_paper_83,Adaptive Routing Strategy For Large Scale Rearrangeable Symmetric Networks
brac_author_170,brac_paper_84,Multilingual Sentiment Analysis on Social Media: Harnessing Deep Learning for Enhanced Insights and Decision Support for Foreign Travelers
brac_author_171,brac_paper_84,Multilingual Sentiment Analysis on Social Media: Harnessing Deep Learning for Enhanced Insights and Decision Support for Foreign Travelers
brac_author_172,brac_paper_84,Multilingual Sentiment Analysis on Social Media: Harnessing Deep Learning for Enhanced Insights and Decision Support for Foreign Travelers
brac_author_173,brac_paper_84,Multilingual Sentiment Analysis on Social Media: Harnessing Deep Learning for Enhanced Insights and Decision Support for Foreign Travelers
brac_author_174,brac_paper_84,Multilingual Sentiment Analysis on Social Media: Harnessing Deep Learning for Enhanced Insights and Decision Support for Foreign Travelers
brac_author_119,brac_paper_84,Multilingual Sentiment Analysis on Social Media: Harnessing Deep Learning for Enhanced Insights and Decision Support for Foreign Travelers
brac_author_175,brac_paper_85,CoAtNet-Lite: Advancing Mammogram Mass Detection through Lightweight CNN-Transformer Fusion with Attention Mapping
brac_author_176,brac_paper_85,CoAtNet-Lite: Advancing Mammogram Mass Detection through Lightweight CNN-Transformer Fusion with Attention Mapping
brac_author_177,brac_paper_85,CoAtNet-Lite: Advancing Mammogram Mass Detection through Lightweight CNN-Transformer Fusion with Attention Mapping
brac_author_119,brac_paper_85,CoAtNet-Lite: Advancing Mammogram Mass Detection through Lightweight CNN-Transformer Fusion with Attention Mapping
brac_author_178,brac_paper_86,Vitamin D Deficiency Detection: A Novel Ensemble Approach with Interpretability Insights
brac_author_170,brac_paper_86,Vitamin D Deficiency Detection: A Novel Ensemble Approach with Interpretability Insights
brac_author_179,brac_paper_86,Vitamin D Deficiency Detection: A Novel Ensemble Approach with Interpretability Insights
brac_author_119,brac_paper_86,Vitamin D Deficiency Detection: A Novel Ensemble Approach with Interpretability Insights
brac_author_130,brac_paper_87,Gastrointestinal Insights Redefined: An Integrated Hybrid Model Fusing Vision Transformer and Transfer Learning
brac_author_180,brac_paper_87,Gastrointestinal Insights Redefined: An Integrated Hybrid Model Fusing Vision Transformer and Transfer Learning
brac_author_181,brac_paper_87,Gastrointestinal Insights Redefined: An Integrated Hybrid Model Fusing Vision Transformer and Transfer Learning
brac_author_119,brac_paper_87,Gastrointestinal Insights Redefined: An Integrated Hybrid Model Fusing Vision Transformer and Transfer Learning
brac_author_182,brac_paper_88,Enhancing Transparency in Transport Mode Detection: An Interpretable Ensemble Model Classifier
brac_author_183,brac_paper_88,Enhancing Transparency in Transport Mode Detection: An Interpretable Ensemble Model Classifier
brac_author_184,brac_paper_88,Enhancing Transparency in Transport Mode Detection: An Interpretable Ensemble Model Classifier
brac_author_185,brac_paper_88,Enhancing Transparency in Transport Mode Detection: An Interpretable Ensemble Model Classifier
brac_author_174,brac_paper_88,Enhancing Transparency in Transport Mode Detection: An Interpretable Ensemble Model Classifier
brac_author_119,brac_paper_88,Enhancing Transparency in Transport Mode Detection: An Interpretable Ensemble Model Classifier
brac_author_186,brac_paper_89,Decoding Emotions: Leveraging Machine Learning to Analyze Emotional Expression for Deeper Mental Health Insights
brac_author_180,brac_paper_89,Decoding Emotions: Leveraging Machine Learning to Analyze Emotional Expression for Deeper Mental Health Insights
brac_author_119,brac_paper_89,Decoding Emotions: Leveraging Machine Learning to Analyze Emotional Expression for Deeper Mental Health Insights
brac_author_175,brac_paper_90,Enhancing Precision in Rice Leaf Disease Detection: A Transformer Model Approach with Attention Mapping
brac_author_187,brac_paper_90,Enhancing Precision in Rice Leaf Disease Detection: A Transformer Model Approach with Attention Mapping
brac_author_180,brac_paper_90,Enhancing Precision in Rice Leaf Disease Detection: A Transformer Model Approach with Attention Mapping
brac_author_119,brac_paper_90,Enhancing Precision in Rice Leaf Disease Detection: A Transformer Model Approach with Attention Mapping
brac_author_175,brac_paper_91,Utilizing Deep Learning Architectures for Early Detection of Lung Diseases in Chest X-ray Images
brac_author_188,brac_paper_91,Utilizing Deep Learning Architectures for Early Detection of Lung Diseases in Chest X-ray Images
brac_author_176,brac_paper_91,Utilizing Deep Learning Architectures for Early Detection of Lung Diseases in Chest X-ray Images
brac_author_189,brac_paper_91,Utilizing Deep Learning Architectures for Early Detection of Lung Diseases in Chest X-ray Images
brac_author_177,brac_paper_91,Utilizing Deep Learning Architectures for Early Detection of Lung Diseases in Chest X-ray Images
brac_author_119,brac_paper_91,Utilizing Deep Learning Architectures for Early Detection of Lung Diseases in Chest X-ray Images
brac_author_190,brac_paper_92,Deep Learning Based Crowd Monitoring And Person Identification System
brac_author_191,brac_paper_92,Deep Learning Based Crowd Monitoring And Person Identification System
brac_author_192,brac_paper_92,Deep Learning Based Crowd Monitoring And Person Identification System
brac_author_193,brac_paper_92,Deep Learning Based Crowd Monitoring And Person Identification System
brac_author_194,brac_paper_92,Deep Learning Based Crowd Monitoring And Person Identification System
brac_author_119,brac_paper_92,Deep Learning Based Crowd Monitoring And Person Identification System
brac_author_177,brac_paper_92,Deep Learning Based Crowd Monitoring And Person Identification System
brac_author_195,brac_paper_93,Enhancing Monkeypox Diagnosis: A Machine Learning Approach for Skin Lesion Classification
brac_author_196,brac_paper_93,Enhancing Monkeypox Diagnosis: A Machine Learning Approach for Skin Lesion Classification
brac_author_197,brac_paper_93,Enhancing Monkeypox Diagnosis: A Machine Learning Approach for Skin Lesion Classification
brac_author_198,brac_paper_93,Enhancing Monkeypox Diagnosis: A Machine Learning Approach for Skin Lesion Classification
brac_author_177,brac_paper_93,Enhancing Monkeypox Diagnosis: A Machine Learning Approach for Skin Lesion Classification
brac_author_119,brac_paper_93,Enhancing Monkeypox Diagnosis: A Machine Learning Approach for Skin Lesion Classification
brac_author_199,brac_paper_94,Real-Time Mastitis Detection in Livestock using Deep Learning and Machine Learning Leveraging Edge Devices
brac_author_177,brac_paper_94,Real-Time Mastitis Detection in Livestock using Deep Learning and Machine Learning Leveraging Edge Devices
brac_author_200,brac_paper_94,Real-Time Mastitis Detection in Livestock using Deep Learning and Machine Learning Leveraging Edge Devices
brac_author_119,brac_paper_94,Real-Time Mastitis Detection in Livestock using Deep Learning and Machine Learning Leveraging Edge Devices
brac_author_130,brac_paper_94,Real-Time Mastitis Detection in Livestock using Deep Learning and Machine Learning Leveraging Edge Devices
brac_author_201,brac_paper_95,Comparative Analysis of Process Scheduling Algorithm using AI models
brac_author_202,brac_paper_95,Comparative Analysis of Process Scheduling Algorithm using AI models
brac_author_203,brac_paper_95,Comparative Analysis of Process Scheduling Algorithm using AI models
brac_author_204,brac_paper_95,Comparative Analysis of Process Scheduling Algorithm using AI models
brac_author_205,brac_paper_95,Comparative Analysis of Process Scheduling Algorithm using AI models
brac_author_206,brac_paper_95,Comparative Analysis of Process Scheduling Algorithm using AI models
brac_author_119,brac_paper_95,Comparative Analysis of Process Scheduling Algorithm using AI models
brac_author_207,brac_paper_96,Surveillance in Maritime Scenario Using Deep Learning and Swarm Intelligence
brac_author_208,brac_paper_96,Surveillance in Maritime Scenario Using Deep Learning and Swarm Intelligence
brac_author_209,brac_paper_96,Surveillance in Maritime Scenario Using Deep Learning and Swarm Intelligence
brac_author_210,brac_paper_96,Surveillance in Maritime Scenario Using Deep Learning and Swarm Intelligence
brac_author_211,brac_paper_96,Surveillance in Maritime Scenario Using Deep Learning and Swarm Intelligence
brac_author_130,brac_paper_96,Surveillance in Maritime Scenario Using Deep Learning and Swarm Intelligence
brac_author_119,brac_paper_96,Surveillance in Maritime Scenario Using Deep Learning and Swarm Intelligence
brac_author_212,brac_paper_97,A novel traffic simulator for complex SIoT-based algorithms in typical road traffic scenarios
brac_author_213,brac_paper_97,A novel traffic simulator for complex SIoT-based algorithms in typical road traffic scenarios
brac_author_214,brac_paper_97,A novel traffic simulator for complex SIoT-based algorithms in typical road traffic scenarios
brac_author_215,brac_paper_97,A novel traffic simulator for complex SIoT-based algorithms in typical road traffic scenarios
brac_author_130,brac_paper_97,A novel traffic simulator for complex SIoT-based algorithms in typical road traffic scenarios
brac_author_119,brac_paper_97,A novel traffic simulator for complex SIoT-based algorithms in typical road traffic scenarios
brac_author_216,brac_paper_98,A Federated Learning Based Privacy Preserving Approach for Detecting Parkinson’s Disease Using Deep Learning
brac_author_217,brac_paper_98,A Federated Learning Based Privacy Preserving Approach for Detecting Parkinson’s Disease Using Deep Learning
brac_author_218,brac_paper_98,A Federated Learning Based Privacy Preserving Approach for Detecting Parkinson’s Disease Using Deep Learning
brac_author_219,brac_paper_98,A Federated Learning Based Privacy Preserving Approach for Detecting Parkinson’s Disease Using Deep Learning
brac_author_119,brac_paper_98,A Federated Learning Based Privacy Preserving Approach for Detecting Parkinson’s Disease Using Deep Learning
brac_author_220,brac_paper_98,A Federated Learning Based Privacy Preserving Approach for Detecting Parkinson’s Disease Using Deep Learning
brac_author_221,brac_paper_99,Telecommunication’s Customer Experience Prediction using Hybrid Machine Learning Model
brac_author_119,brac_paper_99,Telecommunication’s Customer Experience Prediction using Hybrid Machine Learning Model
brac_author_222,brac_paper_100,One Voice is All You Need: A One-Shot Approach to Recognize Your Voice
brac_author_223,brac_paper_100,One Voice is All You Need: A One-Shot Approach to Recognize Your Voice
brac_author_224,brac_paper_100,One Voice is All You Need: A One-Shot Approach to Recognize Your Voice
brac_author_225,brac_paper_100,One Voice is All You Need: A One-Shot Approach to Recognize Your Voice
brac_author_226,brac_paper_100,One Voice is All You Need: A One-Shot Approach to Recognize Your Voice
brac_author_119,brac_paper_100,One Voice is All You Need: A One-Shot Approach to Recognize Your Voice
brac_author_227,brac_paper_100,One Voice is All You Need: A One-Shot Approach to Recognize Your Voice
brac_author_228,brac_paper_100,One Voice is All You Need: A One-Shot Approach to Recognize Your Voice
brac_author_229,brac_paper_101,Enhancing Object Clarity in Single Channel Night Vision Images Using Deep Reinforcement Learning
brac_author_124,brac_paper_101,Enhancing Object Clarity in Single Channel Night Vision Images Using Deep Reinforcement Learning
brac_author_230,brac_paper_101,Enhancing Object Clarity in Single Channel Night Vision Images Using Deep Reinforcement Learning
brac_author_231,brac_paper_101,Enhancing Object Clarity in Single Channel Night Vision Images Using Deep Reinforcement Learning
brac_author_232,brac_paper_101,Enhancing Object Clarity in Single Channel Night Vision Images Using Deep Reinforcement Learning
brac_author_119,brac_paper_101,Enhancing Object Clarity in Single Channel Night Vision Images Using Deep Reinforcement Learning
brac_author_233,brac_paper_102,A Deep Learning Approach to Integrate Human-Level Understanding in A Chatbot
brac_author_234,brac_paper_102,A Deep Learning Approach to Integrate Human-Level Understanding in A Chatbot
brac_author_235,brac_paper_102,A Deep Learning Approach to Integrate Human-Level Understanding in A Chatbot
brac_author_236,brac_paper_102,A Deep Learning Approach to Integrate Human-Level Understanding in A Chatbot
brac_author_206,brac_paper_102,A Deep Learning Approach to Integrate Human-Level Understanding in A Chatbot
brac_author_237,brac_paper_102,A Deep Learning Approach to Integrate Human-Level Understanding in A Chatbot
brac_author_238,brac_paper_103,Identifying Bikers Without Helmets Using Deep Learning Models
brac_author_239,brac_paper_103,Identifying Bikers Without Helmets Using Deep Learning Models
brac_author_119,brac_paper_103,Identifying Bikers Without Helmets Using Deep Learning Models
brac_author_141,brac_paper_104,Learning-driven Spatio-temporal Feature Extraction for Violence Detection in IoT Environments
brac_author_119,brac_paper_104,Learning-driven Spatio-temporal Feature Extraction for Violence Detection in IoT Environments
brac_author_151,brac_paper_104,Learning-driven Spatio-temporal Feature Extraction for Violence Detection in IoT Environments
brac_author_160,brac_paper_104,Learning-driven Spatio-temporal Feature Extraction for Violence Detection in IoT Environments
brac_author_135,brac_paper_104,Learning-driven Spatio-temporal Feature Extraction for Violence Detection in IoT Environments
brac_author_240,brac_paper_105,VANET Routing Protocols in Real-World Mobility Tracing
brac_author_119,brac_paper_105,VANET Routing Protocols in Real-World Mobility Tracing
brac_author_241,brac_paper_105,VANET Routing Protocols in Real-World Mobility Tracing
brac_author_242,brac_paper_106,MUSIC Model based Neural Information Processing for Emotion Recognition from Multichannel EEG Signal
brac_author_243,brac_paper_106,MUSIC Model based Neural Information Processing for Emotion Recognition from Multichannel EEG Signal
brac_author_119,brac_paper_106,MUSIC Model based Neural Information Processing for Emotion Recognition from Multichannel EEG Signal
brac_author_244,brac_paper_107,Application of Machine Learning Classifiers for Predicting Human Activity
brac_author_245,brac_paper_107,Application of Machine Learning Classifiers for Predicting Human Activity
brac_author_119,brac_paper_107,Application of Machine Learning Classifiers for Predicting Human Activity
brac_author_246,brac_paper_108,Detecting Online Recruitment Fraud Using Machine Learning
brac_author_247,brac_paper_108,Detecting Online Recruitment Fraud Using Machine Learning
brac_author_248,brac_paper_108,Detecting Online Recruitment Fraud Using Machine Learning
brac_author_119,brac_paper_108,Detecting Online Recruitment Fraud Using Machine Learning
brac_author_249,brac_paper_109,IoT Based FOG Communication Model with Advanced Task Scheduling Mechanism
brac_author_250,brac_paper_109,IoT Based FOG Communication Model with Advanced Task Scheduling Mechanism
brac_author_251,brac_paper_109,IoT Based FOG Communication Model with Advanced Task Scheduling Mechanism
brac_author_252,brac_paper_109,IoT Based FOG Communication Model with Advanced Task Scheduling Mechanism
brac_author_119,brac_paper_109,IoT Based FOG Communication Model with Advanced Task Scheduling Mechanism
brac_author_119,brac_paper_110,A Comparative Study On Gateway Selection In IoT
brac_author_253,brac_paper_110,A Comparative Study On Gateway Selection In IoT
brac_author_254,brac_paper_110,A Comparative Study On Gateway Selection In IoT
brac_author_255,brac_paper_110,A Comparative Study On Gateway Selection In IoT
brac_author_256,brac_paper_110,A Comparative Study On Gateway Selection In IoT
brac_author_257,brac_paper_111,Detection of Major Depressive Disorder using Signal Processing and Machine Learning Approaches
brac_author_258,brac_paper_111,Detection of Major Depressive Disorder using Signal Processing and Machine Learning Approaches
brac_author_259,brac_paper_111,Detection of Major Depressive Disorder using Signal Processing and Machine Learning Approaches
brac_author_260,brac_paper_111,Detection of Major Depressive Disorder using Signal Processing and Machine Learning Approaches
brac_author_119,brac_paper_111,Detection of Major Depressive Disorder using Signal Processing and Machine Learning Approaches
brac_author_261,brac_paper_111,Detection of Major Depressive Disorder using Signal Processing and Machine Learning Approaches
brac_author_150,brac_paper_112,Urban Sound Classification Using Convolutional Neural Network and Long Short Term Memory Based on Multiple Features
brac_author_262,brac_paper_112,Urban Sound Classification Using Convolutional Neural Network and Long Short Term Memory Based on Multiple Features
brac_author_263,brac_paper_112,Urban Sound Classification Using Convolutional Neural Network and Long Short Term Memory Based on Multiple Features
brac_author_264,brac_paper_112,Urban Sound Classification Using Convolutional Neural Network and Long Short Term Memory Based on Multiple Features
brac_author_119,brac_paper_112,Urban Sound Classification Using Convolutional Neural Network and Long Short Term Memory Based on Multiple Features
brac_author_265,brac_paper_113,A Machine Learning Approach to Predict Vulnerability to Drug Addiction
brac_author_266,brac_paper_113,A Machine Learning Approach to Predict Vulnerability to Drug Addiction
brac_author_267,brac_paper_113,A Machine Learning Approach to Predict Vulnerability to Drug Addiction
brac_author_268,brac_paper_113,A Machine Learning Approach to Predict Vulnerability to Drug Addiction
brac_author_119,brac_paper_113,A Machine Learning Approach to Predict Vulnerability to Drug Addiction
brac_author_269,brac_paper_114,Indoor Positioning Techniques using RSSI from Wireless Devices
brac_author_270,brac_paper_114,Indoor Positioning Techniques using RSSI from Wireless Devices
brac_author_271,brac_paper_114,Indoor Positioning Techniques using RSSI from Wireless Devices
brac_author_272,brac_paper_114,Indoor Positioning Techniques using RSSI from Wireless Devices
brac_author_119,brac_paper_114,Indoor Positioning Techniques using RSSI from Wireless Devices
brac_author_122,brac_paper_115,Agent Based Fog Architecture using NDN and Trust Management for IoT
brac_author_121,brac_paper_115,Agent Based Fog Architecture using NDN and Trust Management for IoT
brac_author_119,brac_paper_115,Agent Based Fog Architecture using NDN and Trust Management for IoT
brac_author_273,brac_paper_116,Identification and Comparative Analysis of Potholes Using Image Processing Techniques
brac_author_274,brac_paper_116,Identification and Comparative Analysis of Potholes Using Image Processing Techniques
brac_author_275,brac_paper_117,Predicting Depression in Bangladeshi Undergraduates using Machine Learning
brac_author_276,brac_paper_117,Predicting Depression in Bangladeshi Undergraduates using Machine Learning
brac_author_277,brac_paper_117,Predicting Depression in Bangladeshi Undergraduates using Machine Learning
brac_author_278,brac_paper_117,Predicting Depression in Bangladeshi Undergraduates using Machine Learning
brac_author_256,brac_paper_117,Predicting Depression in Bangladeshi Undergraduates using Machine Learning
brac_author_119,brac_paper_117,Predicting Depression in Bangladeshi Undergraduates using Machine Learning
brac_author_279,brac_paper_118,Machine Learning Approach for ECG Analysis and Predicting Different Heart Diseases
brac_author_280,brac_paper_118,Machine Learning Approach for ECG Analysis and Predicting Different Heart Diseases
brac_author_281,brac_paper_118,Machine Learning Approach for ECG Analysis and Predicting Different Heart Diseases
brac_author_282,brac_paper_119,A Possible Alternative Power Solution of Base Stations in Bangladesh
brac_author_283,brac_paper_119,A Possible Alternative Power Solution of Base Stations in Bangladesh
brac_author_284,brac_paper_119,A Possible Alternative Power Solution of Base Stations in Bangladesh
brac_author_119,brac_paper_119,A Possible Alternative Power Solution of Base Stations in Bangladesh
brac_author_285,brac_paper_120,Bitcoin Price Forecasting Using Time Series Analysis
brac_author_286,brac_paper_120,Bitcoin Price Forecasting Using Time Series Analysis
brac_author_119,brac_paper_120,Bitcoin Price Forecasting Using Time Series Analysis
brac_author_287,brac_paper_121,A Deep Neural Network Approach for Crop Selection and Yield Prediction in Bangladesh
brac_author_288,brac_paper_121,A Deep Neural Network Approach for Crop Selection and Yield Prediction in Bangladesh
brac_author_119,brac_paper_121,A Deep Neural Network Approach for Crop Selection and Yield Prediction in Bangladesh
brac_author_287,brac_paper_122,Detecting Adverse Drug Reaction with Data Mining and Predicting Its Severity with Machine Learning
brac_author_289,brac_paper_122,Detecting Adverse Drug Reaction with Data Mining and Predicting Its Severity with Machine Learning
brac_author_256,brac_paper_122,Detecting Adverse Drug Reaction with Data Mining and Predicting Its Severity with Machine Learning
brac_author_119,brac_paper_122,Detecting Adverse Drug Reaction with Data Mining and Predicting Its Severity with Machine Learning
brac_author_290,brac_paper_123,Public Vehicle ETA System using Machine Learning
brac_author_291,brac_paper_123,Public Vehicle ETA System using Machine Learning
brac_author_292,brac_paper_123,Public Vehicle ETA System using Machine Learning
brac_author_121,brac_paper_123,Public Vehicle ETA System using Machine Learning
brac_author_119,brac_paper_123,Public Vehicle ETA System using Machine Learning
brac_author_293,brac_paper_124,Player's performance Prediction in ODI Cricket Using Machine Learning Algorithms
brac_author_294,brac_paper_124,Player's performance Prediction in ODI Cricket Using Machine Learning Algorithms
brac_author_295,brac_paper_124,Player's performance Prediction in ODI Cricket Using Machine Learning Algorithms
brac_author_119,brac_paper_124,Player's performance Prediction in ODI Cricket Using Machine Learning Algorithms
brac_author_296,brac_paper_125,Enhanced Energy Detection Using Matched Filter for Spectrum Sensing in Cognitive Radio Networks
brac_author_297,brac_paper_125,Enhanced Energy Detection Using Matched Filter for Spectrum Sensing in Cognitive Radio Networks
brac_author_119,brac_paper_125,Enhanced Energy Detection Using Matched Filter for Spectrum Sensing in Cognitive Radio Networks
brac_author_298,brac_paper_126,Implementation of Fuzzy Logic in Autonomous Irrigation System for Efficient Use of Water
brac_author_299,brac_paper_126,Implementation of Fuzzy Logic in Autonomous Irrigation System for Efficient Use of Water
brac_author_300,brac_paper_126,Implementation of Fuzzy Logic in Autonomous Irrigation System for Efficient Use of Water
brac_author_301,brac_paper_126,Implementation of Fuzzy Logic in Autonomous Irrigation System for Efficient Use of Water
brac_author_119,brac_paper_126,Implementation of Fuzzy Logic in Autonomous Irrigation System for Efficient Use of Water
brac_author_302,brac_paper_127,A Machine Learning Approach on Classifying Orthopedic Patients Based on Their Biomechanical Features
brac_author_256,brac_paper_127,A Machine Learning Approach on Classifying Orthopedic Patients Based on Their Biomechanical Features
brac_author_303,brac_paper_127,A Machine Learning Approach on Classifying Orthopedic Patients Based on Their Biomechanical Features
brac_author_119,brac_paper_127,A Machine Learning Approach on Classifying Orthopedic Patients Based on Their Biomechanical Features
brac_author_304,brac_paper_128,Human Identification Using WIFI Signal
brac_author_305,brac_paper_128,Human Identification Using WIFI Signal
brac_author_119,brac_paper_128,Human Identification Using WIFI Signal
brac_author_256,brac_paper_128,Human Identification Using WIFI Signal
brac_author_306,brac_paper_129,Fake News Pattern Recognition using Linguistic Analysis
brac_author_307,brac_paper_129,Fake News Pattern Recognition using Linguistic Analysis
brac_author_308,brac_paper_129,Fake News Pattern Recognition using Linguistic Analysis
brac_author_309,brac_paper_129,Fake News Pattern Recognition using Linguistic Analysis
brac_author_310,brac_paper_130,An Effective Infrastructure for Pocket Switch Network
brac_author_311,brac_paper_130,An Effective Infrastructure for Pocket Switch Network
brac_author_312,brac_paper_130,An Effective Infrastructure for Pocket Switch Network
brac_author_313,brac_paper_130,An Effective Infrastructure for Pocket Switch Network
brac_author_119,brac_paper_130,An Effective Infrastructure for Pocket Switch Network
brac_author_314,brac_paper_131,Embedded System based Bangla Intelligent Social Virtual Robot with Sentiment Analysis
brac_author_315,brac_paper_131,Embedded System based Bangla Intelligent Social Virtual Robot with Sentiment Analysis
brac_author_316,brac_paper_131,Embedded System based Bangla Intelligent Social Virtual Robot with Sentiment Analysis
brac_author_317,brac_paper_131,Embedded System based Bangla Intelligent Social Virtual Robot with Sentiment Analysis
brac_author_119,brac_paper_131,Embedded System based Bangla Intelligent Social Virtual Robot with Sentiment Analysis
brac_author_161,brac_paper_132,Traffic Analysis Using Decentralized SIoT
brac_author_162,brac_paper_132,Traffic Analysis Using Decentralized SIoT
brac_author_318,brac_paper_132,Traffic Analysis Using Decentralized SIoT
brac_author_319,brac_paper_132,Traffic Analysis Using Decentralized SIoT
brac_author_119,brac_paper_132,Traffic Analysis Using Decentralized SIoT
brac_author_320,brac_paper_133,Learning Dictionary for Higher Secondary School Textbook in Bangladesh
brac_author_321,brac_paper_133,Learning Dictionary for Higher Secondary School Textbook in Bangladesh
brac_author_119,brac_paper_133,Learning Dictionary for Higher Secondary School Textbook in Bangladesh
brac_author_322,brac_paper_134,Low Latency Image Processing of Transportation System Using Parallel Processing co-incident Multithreading (PPcM)
brac_author_323,brac_paper_134,Low Latency Image Processing of Transportation System Using Parallel Processing co-incident Multithreading (PPcM)
brac_author_324,brac_paper_134,Low Latency Image Processing of Transportation System Using Parallel Processing co-incident Multithreading (PPcM)
brac_author_256,brac_paper_134,Low Latency Image Processing of Transportation System Using Parallel Processing co-incident Multithreading (PPcM)
brac_author_119,brac_paper_134,Low Latency Image Processing of Transportation System Using Parallel Processing co-incident Multithreading (PPcM)
brac_author_164,brac_paper_135,Aquatic Rover for Water Quality Testing and Helping in Pisciculture
brac_author_165,brac_paper_135,Aquatic Rover for Water Quality Testing and Helping in Pisciculture
brac_author_166,brac_paper_135,Aquatic Rover for Water Quality Testing and Helping in Pisciculture
brac_author_119,brac_paper_135,Aquatic Rover for Water Quality Testing and Helping in Pisciculture
brac_author_121,brac_paper_136,Image Processing Based Indoor Localization System for Assisting Visually Impaired People
brac_author_122,brac_paper_136,Image Processing Based Indoor Localization System for Assisting Visually Impaired People
brac_author_325,brac_paper_136,Image Processing Based Indoor Localization System for Assisting Visually Impaired People
brac_author_119,brac_paper_136,Image Processing Based Indoor Localization System for Assisting Visually Impaired People
brac_author_120,brac_paper_137,Gossip: A Social Interest Based Routing Algorithm for Pocket Switched Network
brac_author_119,brac_paper_137,Gossip: A Social Interest Based Routing Algorithm for Pocket Switched Network
brac_author_120,brac_paper_138,Social Interest Based Routing Algorithm for Pocket Switched Network
