Authors,Title
"Combination of Gabor, curvelet texture features for face recognition using principal component analysis",International Journal of Computer and Electrical Engineering
"M. M. Islam, G. Lu",Rotation invariant curvelet features for region based image retrieval
"M. M. Islam, G. Lu",A review on automatic image annotation techniques
"Md. Shamsuzzoha Bayzid, Tandy Warnow",Estimating Optimal Species Trees from Incomplete Gene Trees under Deep Coalescence
"A. B. M. A. A. Islam, V. Raghunathan",QRTT: Stateful Round Trip Time Estimation for Wireless Embedded Systems Using Q-Learning. Embedded Systems Letters (ESL)
"International Journal of Database Theory, Application",5
"International Journal of Energy Information, Communications",3
"Muhammad Rashed Alam, M. Sohel Rahman, The substring inclusion constraint longest common subsequence problem can be solved in quadratic time",Journal of Discrete Algorithms
"F. T. Jaigirdar, Mohammad Mahfuzul Islam, Assurance of the Maximum Destruction in Battlefield using Cost-Effective Approximation Techniques",Journal of Networks
"Debajyoti Mondal, Rahnuma Islam Nishat, Sue Whitesides",Md. Saidur Rahman
"Problem-Based e-Learning, Evaluation System for Database Design, Programming in SQL",International Journal of e-Education
"Shihabur Rahman Chowdhury, Md. Mahbubul Hasan, Sumaiya Iqbal",M. Sohel Rahman
"IEEE Transactions on Knowledge, Data Engineering (IEEE TKDE)",2012.
"Tanzima Hashem, Lars Kulik, Rui Zhang",Countering Overlapping Rectangle Privacy Attack for Moving kNN Queries
"A. B. M. Alim Al Islam, V. Raghunathan",QRTT: Stateful Round Trip Time Estimation for Wireless Embedded Systems Using Q-Learning
"Network, System Sciences (IJCNS)",5
"Md. Yusuf Sarwar Uddin, Hossein Ahmadi, Tarek Abdelzaher",Robin Kravets
"Genetic Approach for a Flexible Cell Phone Keypad with Reduced Keystrokes, Key Jamming for Better Human Technology Interaction",Journal of Multimedia (JMM)
"Mohammed Eunus Ali, E. Tanin, R. Zhang, R. Kotagiri, Probabilistic Voronoi Diagrams for Probabilistic Moving Nearest Neighbor Queries",the DKE Journal (Impact Factor: 1.852).
"Md. Ehtesamul Haque, A.K.M. Ashikur Rahman, On Construction of Interference-Aware k-Fault Resistant Topologies for Wireless Ad hoc networks",Ad Hoc & Sensor Wireless Networks (AHSWN)
"AKCE International Journal of Graphs, Combinatorics",9
"M. S. Alam, Md. Monirul Islam, Xin Yao, K. Murase",Diversity Guided Evolutionary Programming: A novel approach for continuous optimization
"M. M. Islam, Abu Sayed Md. Latiful Hoque, Automated Essay Scoring Using Generalized Latent Semantic Analysis",Journal of Computers
"A. Z. M. Shahriar, Md. Shohrab Hossain, M. Atiquzzaman",A Cost Analysis Framework for NEMO Prefix Delegation-based Schemes
"Cost, Efficiency Analysis of NEMO Protocol Entities",Journal of Networks
"Sub-quadratic Time, Linear Space Data Structures for Permutation Matching in Binary Strings",Journal of Discrete Algorithms
"IEEE Transaction on Dependable, Secured Computing (TDSC)",9
"Sumaiya Nazeen, M. Sohel Rahman, Rezwana Reaz Rimpi",Indeterminate string inference algorithms
"Algorithms, Applications (DMAA)",4
"German Tischler, Tomasz Wallen. Improved Algorithms for the Range Next Value Problem, Applications",Theor. Comput. Sci.
"Exact, Approximate Rhythm Matching Algorithms",International Journal on Digital Libraries
"Doubly-Constrained LCS, Hybrid-Constrained LCS Problems Revisited",Information Processing Letters
"Computational Geometry: Theory, Application",88-98
"Md Shariful Islam Bhuyan, and Xin Gao, A protein-dependent side-chain rotamer library",BMC bioinformatics
"S Rahman, SM Naim, AA Farooq",MM Islam
"International Journal of Advanced Computer Science, Applications (IJACSA)",2
"A. A. Rahman Rahman, Mahmuda Naznin, Energy Efficient Multiple Target Tracking Using Target Kinematics",Wireless Sensor Network
"Interactive Technology, Smart Education (ITSE)",Emerald
"Pervasive, Mobile Computing (PMC)",7
"Graphs, Combinatorics",27
"Reconstructing convex polygons, polyhedra from edge, face counts in orthogonal projections",International Journal of Computational Geometry and Applications
"Comutational Geometry: Theory, Application",44
"J.S. Firoz, Masud Hasan, A. Z. Khan",M. Sohel Rahman
"A.K.M. Ashikur Rahman, C. Williamson",Delta-Graphs: Flexible Topology Control in Wireless Ad Hoc Networks
"Journal of Network, System Management ( JNSM )",Volume 9
"Journal of Network, Computer Applications",2011.
"Tanveer Awal, M. Mahbubuzzaman, M. A. Kashem",Algorithms for Finding Generalized Coloring of Trees
"M. S. Alam, Md. Monirul Islam, Xin Yao, K. Murase",Recurring Two-Stage Evolutionary Programming: A Novel Approach for Numeric Optimization
"J. Langguth, Md. Mostofa Ali Patwary, F. Manne",Parallel Algorithms for Bipartite Matching Problems on Distributed Memory Computers
"Communications of Computer, Information Science",Springer
"International Journal of Communication Network, Distributed System (IJCNDS)",7
"Md. Shohrab Hossain, M. Atiquzzaman, Cost Analysis of Mobility Protocols",Journal of Telecommunication Systems
"Md. Mahbubul Hasan, M. Shahjalal, M. Kaykobad",An in-place heapsort algorithm requiring nlogn+nlog*n?0.546871n comparisons
"Solving Minimum Hitting Set Problem, Generalized Exact Cover Problem with Light Based Devices",Int. Journ. of Unconventional Computing
"S. B. Ahsan, T. M. Moosa, M. Sohel Rahman",Shampa Shahriyar
"Journal of Graph Algorithms, Applications",177-204
"Journal of Graph Algorithms, Applications",437-456
"Rahnuma Islam Nishat, Debajyoti Mondal, Md. Saidur Rahman",Visibility Drawings of Plane 3-Trees with Minimum Area
"Design, implementation of a system architecture for large, secured online institutional system",Journal of Multidisciplinary (IEB)
"Md. Shamsuzzoha Bayzid, Md. Saidur Rahman",Discovering pairwise compatibility graphs
"Rakibul Haque, Mahmuda Naznin",STP: In-network Aggregation through Proximity Queries in Sensor Networks
"Mohammed Eunus Ali, R. Zhang, E. Tanin, L. Kulik, A Motion-Aware Approach for Efficient Evaluation of Continuous Queries on 3D Object Databases",VLDB Journal. (Impact Factor: 6.8).
"S.I. Ahmed, M.A. Islam, Masud Hasan",Cutting a cornered convex polygon out of a circle
"IEICE Transactions on Information, Systems",E93-D
"M. M. Kabir, Md. Monirul Islam, K. Murase",A New Wrapper Feature Selection Approach using Neural Network
"Finding the Optimal Percentage of Cluster Heads from a New, Complete Mathematical Model on LEACH",Wireless Sensor Network (WSN)
"A. B. M. Alim Al Islam, Chowdhury Sayeed Hyder, Md. Humayun Kabir, Mahmuda Naznin",Stable Sensor Network (SSN): A Dynamic Clustering Technique for Maximizing Stability in Wireless Sensor Networks
"Optimized Column-Oriented Model: A Storage, Search Efficient Representation of Medical Data",LNCS
"S. I. Khan, Abu Sayed Md. Latiful Hoque, A New Technique for Database Fragmentation in Distributed Systems",International Journal of Computer Applications
"R. Paul, Abu Sayed Md. Latiful Hoque, Search Efficient Representation of Healthcare Data based on the HL7 RIM",Journal of Computers (JCP)
"Finite Automata Based Algorithms on Subsequences, Supersequences of Degenerate Strings",Journal of Discrete Algorithms
"Masud Hasan, S. M. S. Hossain, M. M. Rahman",M. Sohel Rahman
"T. M. Moosa, M. Sohel Rahman, Indexing permutations for binary strings",Information Processing Letters
"M. Crochemore, C. S. Iliopoulos, Finding patterns in given intervals",Fundam. Inform
"Journal of Graph Algorithms, Applications",14
"AKCE International Journal of Graphs, Combinatorics",7(2)
"Muhammad Jawaherul Alam, Mashfiqui Rabbi, Md. Saidur Rahman",Md. Rezaul Karim
"Tanveer Awal, Md. Saidur Rahman, A Linear Algorithm for Resource Tripartitioning Triconnected Planar Graphs",INFOCOMP Journal of Computer Science
"Md Kamrul Hasan, M. Kaykobad, Young-Koo Lee",A comprehensive analysis of degree based condition for Hamiltonian cycles
"International Journal of Control, Automation (IJCA)",2 (3)
"A.K.M. Ashikur Rahman, M.E. Hoque, F. Rahman",S. K. Kundu
"International Journal of Multimedia, Ubiquitous Engineering (IJMUE)",4 (4)
"S.I. Ahmed, Masud Hasan, M.A. Islam",Cutting a Convex Polygon Out of a Circle
"Transactions of the Society for Modeling, Simulation International",2009.
"A New Adaptive Merging, Growing Algorithm for Designing Artificial Neural Network",IEEE Transactions on Systems
"M. F. Amin, Md. Monirul Islam, K. Murase",Ensemble of Single-Layered Complex-Valued Neural Networks for Classification Tasks
"rotation, scaling",International Journal of Neural Systems
"M. A. H. Akhand, Md. Monirul Islam, K. Murase",Comparative Study of Data Sampling Techniques for Constructing Neural Network Ensembles
"A New Constructive Algorithm for Architectural, Functional Adaptation of Artificial Neural Network",IEEE Transactions on Systems
"M. A. H. Akhand, Md. Monirul Islam, K. Murase",Progressive Interactive Training: A Sequential Neural Network Ensemble Learning Method
"International Journal of Multimedia Tools, Applications",43
"Abu Sayed Md. Latiful Hoque, M. S. Arefin, Multilingual Data Management In Database Environment",Malaysian Journal of Computer Science
"M. M. Bhuiyan, Abu Sayed Md. Latiful Hoque, High Performance SQL Queries on Compressed Relational Database",Journal of Computers
"C. S. Iliopoulos, M. Sohel Rahman, Indexing factors with gaps",Algorithmica
"C. S. Iliopoulos, M. Sohel Rahman, A New Efficient Algorithm for Computing the Longest Common Subsequence",Theory of Computing Systems
"Journal of Combinatorial Mathematics, Combinatorial Computing",71
"Muhammad Abdullah Adnan, Md. Saidur Rahman, Generating all distributions of objects to bins","International Journal of Computer Mathematics,"
"Md. Rezaul Karim, Kaiser Md. Nahiduzzaman, Md. Saidur Rahman",A Linear-Time Algorithm for k-Partitioning Doughnut Graphs
"Computational Geometry: Theory, Applications",42
"Journal of Applied Mathematics, Computing",30
"Journal of Graph Algorithms, Applications",13(2)
"An approximation algorithm for sorting by reversals, transpositions",Journal of Discrete Algorithms
"Computational Geometry: Theory, Applications",40
"X. Yao, Md. Monirul Islam, Evolving artificial neural network ensembles",IEEE Computational Intelligence Magazine
"Bagging, Boosting Negatively Correlated Neural Network",IEEE Transactions on Systems
"Md. Mostofa Akbar, Masud Khan",Remote Controlling of Home Appliances using Mobile Telephony
"A. Z. M. Shahriar, Md. Mostofa Akbar, M. Sohel Rahman",M. A. H. Newton
"New efficient algorithms for the LCS, constrained LCS problems",Inf. Process. Lett.
"C. S. Iliopoulos, M. Sohel Rahman, Faster index for property matching",Inf. Process. Lett.
"A new approach to pattern matching in degenerate DNA/RNA sequences, distributed pattern matching",Mathematics in Computer Science (MCS)
"M. Christodoulakis, C. S. Iliopoulos, M. Sohel Rahman",W. F. Smyth
"C. S. Iliopoulos, M. Sohel Rahman, Algorithms for computing variants of the longest common subsequence problem",Theor. Comput. Sci.
"M. R. Rahman, Md. A. Kashem, Md. Ehtesamul Haque",An Efficient On-Line Algorithm for Edge-Ranking of Trees
"Parametric mobility support dynamic resource reservation, call admission control scheme for cellular multimedia communications",Journal of Computer Communications
"Resource, service discovery in large-scale multi-domain networks",IEEE Communications Surveys & Tutorials
"Suman Ahmmed, K. Abdullah-Al-Mamun, Md. Monirul Islam",A Novel Algorithm For Designing Three Layered Artificial Neural Networks
"International Journal Computers, Application",29(4)
"Parametric mobility support dynamic resource reservation, call admission control scheme for cellular multimedia communications",Journal of Computer Communications
"F. H. Siddiqui, Abu Sayed Md. Latiful Hoque",PIR with P-Cache: A New Private Information Retrieval Protocol With Improved Performance
"Muhammad Abdullah Adnan, Md. Saidur Rahman, Efficient generation of evolutionary trees","INFOCOMP Journal of Computer Science,"
"Muhammad Abdullah Adnan, Md. Saidur Rahman",Distribution of distinguishable objects to bins: generating all distributions
"Avijit Datta, Moazzem Hossain, M. Kaykobad",A MODIFIED ALGORITHM FOR RANKING PLAYERS OF A ROUND-ROBIN TOURNAMENT
"A hybrid sequential, simultaneous training algorithm for constructing neural network ensembles",WSEAS Transactions on Information Science and Applications
"S. M. Kamruzzaman, Md. Monirul Islam, An Algorithm to Extract Rules from Artificial Neural Networks for Medical Diagnosis Problems",International Journal of Information Technology
"International Journal of Interactive Technology, Smart Education (ITSE)",Special Issue: Streaming Content Distribution Networks for e-Learning and e-Entertainment
"Mohammad Mahfuzul Islam, M. Murshed, An adaptive Min-max scheme for resource allocation in cellular multimedia networks",Wiley European Transactions in Telecommunications
"Utilizing Unreliable Public Resources for Higher Profit, Better SLA Compliance in Computing Utilities",ournal of Parallel and Distributed Computing
"International journal of Computers, Graphics",30
"T. Mesbaul Islam, M. Kaykobad, Worst-case Analysis of Generalized Heapsort Algorithm",International Journal of Computer Mathematics
"Technology, Health Care",13
"N. Limam, J. Ziembicki, Reaz Ahmed, Y. Iraqi, T. Li, R. Boutaba",OSDA: Open Service Discovery Architecture for Efficient Cross-domain Service Provisioning
"M. S. Hosain, M. A. H. Newton, Multi-key Index for Distributed Database Systems",International Journal of Software Engineering & Knowledge Engineering (IJSEKE)
"M. S. Hosain, M. A. H. Newton, M. M. Rahman",Performance Analysis of Global Index in Distributed Environment
"Chaotic Dynamics of a Behavior based Miniature Mobile Robot: Effects of Environment, Control Network",Neural Networks (American National Institute Standards Approved Journal)
"Computing, Technology",10
"S.M. Masum, M. A. Mamun, Md. Mostofa Akbar",A Fault Tolerant Ring Based Algorithm for Achieving Mutual Exclusion in Distributed Systems
"IEICE Transactions on Information, Systems,",E88-D(1)
"M. Sohel Rahman, M. Kaykobad, Complexities of some interesting problems on spanning trees",Information Processing Letters
"Computers, Their Applications",259-264
"On Hamiltonian cycles, Hamiltonian paths",Information Processing Letters
"B. M. Alom, Abu Sayed Md. Latiful Hoque, Performance Evaluation of Indexing of XML Data Using Bitmap",Journal of Electrical Engineering
"P. P. Mitra, M. A. Abedin, and M. A. Kashem",Algorithms for solving the symmetry number problem on trees
"M. A. Kashem, andM. Z. Rahman, An optimal parallel algorithm for c-vertex-ranking of trees",Information Processing Letters
"Velocity, call duration support for QoS provision in mobile wireless networks",IEEE Wireless Communications
"IEICE Transactions on Information, Systems,","E87-D(2),"
"Mohammad Mursalin Akon, Shah Asaduzzaman, Md. Saidur Rahman",Mitsuji Matsumoto
"Md. Saidur Rahman, Takao Nishizeki, Shubhashis Ghosh",Rectangular drawings of planar graphs
"Independence Number, Degree Bounded Spanning Tree",Appl. Math. E-Notes
"Search Trees, Stirling Numbers",Computers and Mathematics with Applications
"Computers, Mathematics with Applications",48
"International Journal of Computers, Operations Research",2004.
"Masud Hasan, Md. Saidur Rahman, Takao Nishizeki",A linear algorithm for compact box-drawing of trees
"Journal of Graph Algorithms, Applications (JGAA)",7
"MZ Rahman, RA Chowdhury, M. Kaykobad",Improvements in Double-ended Priority Queues
"Computers, Mathematics with Applications",46
"Mustaq Ahmed, Rezaul Alam Chowdhury, M. Kaykobad",A New String Matching Algorithm
"M. M. Asaduzzaman, Muhammad Masroor Ali, A knowledge based approach to Bangla-English machine translation for simple assertive sentences","International Journal of Translation,"
"IEICE Transactions on Information, Systems",E85-D
"S. Khan, K. Li, E. Manning",Md. Mostofa Akbar
"Computational Geometry: Theory, Applications,","21(3),"
"A Linguistically Sortable Bengali Coding System, Its Applications in Spell Checking - A Case Study of Multilingual Applications",Interactive Multimedia Systems
"Computers, Mathematics with Applications",43
"Storage, Querying of High Dimensional Sparsely Populated Data in Compressed Representation",Lecture Notes in Computer Science
"J. Wilson, Abu Sayed Md. Latiful Hoque, D. R. McGregor",Database Compression using an Off-line Dictionary Method
"Muhammad Masroor Ali, M. B. Hossain, Recognition of handwritten Bangla numeral by boundary line matching","he Journal of the Computer Society of India,"
"Mohammad Mahfuzul Islam, M. R. M Khondoker, C. M. Rahman",Application of artificial intelligence techniques in automatic hull form generation
"M. M. Masud, C. M. Rahman, ""Extending the Knowledge Intensive Genetic Algorithm Based Supervised Concept Learner to Adopt Continuous Attributes",Journal of Electrical Engineering
"Computer Methods, Advances in Geomechanics",1319-1323
"A New Crossover Operator, Its Application to Artificial Neural Networks Evolution",IEICE Transactions on Information and Systems
"Md. Monirul Islam, K. Murase, A New algorithm to Design Compact Two-Hidden Layer Artificial Neural Networks",Neural Networks (American National Standard Institute Approved Journal)
"Machine Intelligence, Robot Control",3
"Md. Monirul Islam, M. R. M. Khondoker, C. M. Rahman",Application of artificial intelligence techniques in automatic hull form generation
"Data Storage, Recording",Instrumentation and Measurement
"M. A. Kashem, X. Zhou, and T. Nishizeki",Algorithms for generalized vertex-rankings of partial k-trees
"A Simplified Complexity Analysis of McDiarmid, Reed s Variant of Bottom-up Heapsort Algorithm",International Journal of Computer Mathematics
"Md. Saidur Rahman, Shin-ichi Nakano, Takao Nishizeki",Box-rectangular drawings of plane graphs
"Rezaul Alam Chowdhury, Suman Kumar Nath, M. Kaykobad",The Heap Merge Sort
"Journal of Computer Science, Informatics",1999.
"Abu Wasif, Mofizur Rahman Chowdhury, Construction of Classification Trees by the Criterion of Attribute Dependency",Journal of Electrical Engineering
"M. M. H. Rahman, M. A. S. Kamal, Md. Monirul Islam",B. C. Ghosh
"M. A. S. Kamal, M. A. Rafiq, Md. Monirul Islam",B. C. Ghosh
"Suman Kumar Nath, Rezaul Alam Chowdhury, M. Kaykobad",On average edge length of minimum spanning trees
"Journal of Graph Algorithms, Applications,",3(4)
"J. P. Shin, Muhammad Masroor Ali, H.S. e",Stroke order free on-line character recognition algorithm using inter-stroke information
"communications, computer sciences",81
"M. Kaykobad, S.M. Humayun, Md. Shahid Ullah",An Approach to Bangla Text Analysis
"M. Kaykobad, S.M. Humayun, Md. Shahid Ullah",Comparative Study of Different Compression Algorithms
"Journal of Computing, Information Technolog",6
"Rezaul Alam Chowdhury, Md. Sanaul Hoque, M. Kaykobad",Mode-finding algorithms revisited
"Computers, Mathematics with Applications",36
"in Effective Utilization, Management of Emerging Information Technologies",Information Resources Management Association International Conference
"Computational Geometry: Theory, Applications",10(3)
"Md. Monirul Islam, J Kamruzzaman, A neural network model for invariant pattern recognition",Journal of Electrical Engineering
"M. Kaykobad, Md. Sanaul Hoque, Md. Mostofa Akbar",Suman Kumar Nath
"Md. Saidur Rahman, Shin-ichi Nakano, Takao Nishizeki",A linear-time algorithm for four-partitioning four-connected planar graphs
"M. Kaykobad, A.A.K. Majumdar, An iterative algorithm for the 5-peg tower of Hanoi problem",J. of Bangladesh Academy of Sciences
"M.M. Murshed, M. Kaykobad, Seek distances in two-headed disk systems",Information Processing Letters
"M. Kaykobad, Md. Shahadatullah Khan, On the performance of simplex algorithm",IPE Research Bulletin
"M. Kaykobad, S.T. Rahman, R.A. Bakhtiar",A.A.K. Majumdar
"International Journal of Computers, Operations Research",22
"H. S. e, Muhammad Masroor Ali, One dimensional-two dimensional dynamic programming character recognition algorithm with branched references","IEICE Trans. Inf. & Syst.,"
"M. A. Kashem, S. M. Rahman, Printed Bangla alphabetic character recognition by syntactic method",ournal of Bangladesh Computer Society
"M. Kaykobad, H.M. Hassan, An algorithm for designing Boolean functions with exclusive-or(EX-OR) & AND logic elements",Journal of Bangladesh Computer Society
"M. Kaykobad, H.M. Hassan, Minimization procedure for determination of polarized polynomial form",Journal of Bangladesh Computer Society
"Study of explicit, implicit token passing protocols in multiple bus LAN",Journal of the Institution of Engineers
"Md. Saidur Rahman, M. S. Alam, Token access protocols in multiple bus local computer networks",Journal of Bangladesh Computer Society
"M. Kaykobad, Q.N.U. Ahmed, R.A. Bakhtiar",An algorithm for ranking players in a round-robin tournament
"M.H. Ahsan, M. Kaykobad, M. Shamsher Ali",Variational Monte Carlo calculations for the binding energy of 31 Si
"M. Kaykobad, Towers of Hanoi with 4 pegs, Journal of Bangladesh Academy of Sciences",13
"M. Kaykobad, On polytopes with large number of vertices, Ganit",8
"Linear Algebra, Its Applications",96
"Linear Algebra, Its Applications",64
"Linear Algebra, Its Applications",72
"Economics, Management of Marine Transport",16
"Economics, Management of Marine Transport",14
"the Journal of the Association for Information Science, Technology (JASIS&T)",(under revision)
Mohammed Eunus Ali,ISA 2016 workshop report: the Eighth ACM SIGSPATIAL International Workshop on Indoor Spatial Awareness (ISA
"SimpLiFiCPM: A Simple, Lightweight Filter-Based Algorithm for Circular Pattern Matching",International Journal of Genomics
"A. S. Islam, M. Sohel Rahman, On the protein folding problem in 2D-triangular lattices",Algorithms for Molecular Biology
"A.K.M. Ashikur Rahman, Xue Liu, Fanxin Kong, A Survey on Geographic Load Balancing based Data Center Power Management in the Smart Grid Environment "", IEEE Communication Surveys & Tutorials, Accepted for publication, 2013",Journal Impact Factor:
"A.K.M. Ashikur Rahman, Pawel Gburzynski, MAC-Assisted Topology Control for Ad-hoc Wireless Network",ACM/Wiley International Journal of Communication Systems (IJCS)
"P. Gburzynski, B. Kaminska, A.K.M. Ashikur Rahman",On Reliable One-way Transmission of Data over Simple Wireless Channels
"Md. Monirul Islam, X. Yao, K. Murase",A Constructive Algorithm for Training Cooperative Neural Network Ensembles
"S.M. Masum, A.A. Ali, Md. Mostofa Akbar",A.K.M. Ashikur Rahman
"Hierarchical Numbering based Addressing, Stateless Routing Scheme for Wireless Sensor Networks",International Journal of Distributed Sensor Network
"Cache Oblivious Algorithms for the RMQ, the RMSQ Problems",Mathematics in Computer Science (MCS)
"The Minimum Connection Time, Majority Spanning Trees",Discrete Applied Mathematics
"International Journal of Computers, Mathematics with Applications",50
"Research Collection School Of Computing, Information Systems",2017.
"2019 IEEE 19th International Conference on Bioinformatics, Bioengineering (BIBE)",132--137
"2018 IEEE 18th International Conference on Bioinformatics, Bioengineering (BIBE)",235--242
"Sheikh Intiser Uddin Dipta, Muhammad Abdullah Adnan",On Functional Competence of LLMs for Linguistic Disambiguation
"Kazi Reyazul Hasan, Muhammad Abdullah Adnan",EMPATH: MediaPipe-aided Ensemble Learning with Attention-based Transformers for Accurate Recognition of Bangla Word-Level Sign Language
"Efficient Real-Time Video Colorization on Low-End CPUs via Pruning, Quantization",The 11th International Conference on Networking
"Asif Shahriar, Debojit Pandit, M. Saifur Rahman",XLNet-CNN: Combining Global Context Understanding of XLNet with Local Context Capture through Convolution for Improved Multi-Label Text Classification
"EmbedSimScore: Advancing Protein Similarity Analysis with Structural, Contextual Embeddings",NeurIPS Workshop on Self-Supervised Learning Theory and Practice
"The 17th Annual International Conference on Combinatorial Optimization, Applications (COCOA'24)",2024.
"Sadia Sharmin, Md. Saidur Rahman",Reducing Systemic Risks in Humanitarian Aid Work with Guided Network Topology
"Md. Nahid Hasan, Raiyan Azim, Sadia Sharmin",Credibility Analysis of Robot Speech Based on Bangla Language Dialect
"Suzad, Al Jobair",Abdullah and Shaiara
"Drowsiness, Emotion Detection of Drivers for Improved Road Safety",26TH International Conference on Human-Computer Interaction
"Chowdhury Mohammad Rakin Haider, Christopher W. Clifton, Ming Yin",Do Crowdsourced Fairness Preferences Correlate with Risk Perceptions?
"Efficient Natural Language, Speech Processing (ENLSP) workshop at NeurIPS",2024.
"Prottoy Saha, M Shamiul Islam, Tasnim Rahman",Adiba Shaira
"Abu Sayed Md Latiful Hoque, Md Raihan Mia, Mohammad Sajid Abdullah, Md. Jahedul Islam, Bipul Chandra Dev Nath, Muhammad Tanvir Rahman, Sheikh Iqbal Ahamed",BlockPRLS: Blockchain-Based Patient Record Linkage System for Big Data Analytics
"Suryadipta Majumdar, Md. Shohrab Hossain",On Detecting Malicious Code Injection by Monitoring Multi-level Container Activities
"Bishal Basak Papan, Md. Shohrab Hossain",Dealing with Smart GPS Spoofing Attacks in VANETs: 3BSM Approach
"Exploring Attention Mechanisms in Integration of Multi-Modal Information for Sign Language Recognition, Translation",IEEE International Conference on Image Processing (ICIP 2024)
"Israt Jahan Mouri, Muhammad Ridowan, Muhammad Abdullah Adnan",XGDFed: Exposing Vulnerability in Byzantine Robust Federated Binary Classifiers with Novel Aggregation-Agnostic Model Poisoning Attack
"GuardFL: Detection, Removal of Malicious Clients Through Majority Consensus",The 48th IEEE International Conference on Computers
"Minaoar Hossain, Junaed Younus Khan, and Gias Uddin",ChatGPT Incorrectness Detection in Software Reviews
"The 18th IEEE International Conference on Automatic Face, Gesture Recognition (IEEE FG 2024)",2024.
"14th International Conference on Cloud Computing, Services Science (CLOSER'24)",2024.
"20th EAI International Conference on Mobile, Ubiquitous Systems: Computing",Networking and Services
"International IEEE Conference on Signal-Image Technologies, Internet-Based System",409-416
"International IEEE Conference on Signal- Image Technologies, Internet-Based System (SITIS)",54-61
"Pair-EGRET: Enhancing the prediction of protein-protein interaction sites through graph attention networks, protein language models.",Machine Learning in Structural Biology Workshop at the Conference on Neural Information Processing Systems (NeurIPS)
"Jabunnesa Jahan Sara, Md. Shohrab Hossain",Static Analysis Based Malware Detection for Zero-Day Attacks in Android Applications
"Md. Shohrab Hossain, and Husnu S. Narman",Android Malware Detection Using Incremental Learning ApproachAndroid Malware Detection Using Incremental Learning Approach
"Adeeba Anis, Md Shohrab Hossain",DDoS Attack Detection Using Ensemble Machine Learning
"Security, Trust (PST)",1--10
"Shohrab Hossain, Shagufta Mehnaz",SSecureImgStego: A Keyed Shuffling-based Deep Learning Model for Secure Image SteganographySecureImgStego: A Keyed Shuffling-based Deep Learning Model for Secure Image Steganography
"2023 IEEE Asia-Pacific Conference on Computer Science, Data Engineering (CSDE)",1-6
"Junaed Younus Khan, Gias Uddin",Combining Contexts from Multiple Sources for Documentation-Specific Code Example Generation
"Junaed Younus Khan, Gias Uddin",Automatic Code Documentation Generation Using GPT-3
"Shareef Ahmed, James H. Anderson",Soft Real-Time Gang Scheduling
"Zelin Tong, Shareef Ahmed, and James H. Anderson",Holistically Budgeting Processing Graphs
"2023 11th International Conference on Affective Computing, Intelligent Interaction Workshops, Demos (ACIIW)",2023. DOI
"IEEE 22nd International Conference on Machine Learning, Applications (ICMLA)",Florida
"Shareef Ahmed, James H. Anderson, Optimal Multiprocessor Locking Protocols Under FIFO Scheduling, 35th Euromicro Conference on Real-Time Systems, ECRTS 2023, 262",16:1--16:21
"Md. Abubakar Siddik, Ashikur Rahman",IT-SBA: An Improved Timer-based Scalable Broadcast Algorithm for Wireless Ad-hoc Networks
"Md Mehedi Hasan, Ibrahim Hossain, Ashikur Rahman",Saeid Nahavandi
"Afsana Ahmed Munia, Ibrahim Hossain, Seyed Mohammad Jafar Jalali",Pegah Tabarisaadi
"Swapnil Dey, Md. Musharaf Hossain, Asif Mustafa Hassan",Ashikur Rahman
"Proceedings of The 19th International Conference on Wireless, Mobile Computing",Networking and Communications.( WiMob'23 )
"G. M. Shahariar, Tahmid Hasan, Anindya Iqbal",and Gias Uddin
"Mehedi Hasan, Moloud Abdar, Abbas Khosravi, Uwe Aickelin, Pietro Lio', Ibrahim Hossain, Ashikur Rahman, Saeid Nahav",Survey on Leveraging Uncertainty Estimation Towards Trustworthy Deep Neural Networks: The Case of Reject Option and Post-training Processing
"Md. Abubakar Siddik, Tawsif Shahriar, SM Zuhair Zawhar Zaki, Monirul Haque Imon, Ashikur Rahman, Raqeebir Rab, Abderrahmane Leshob",A novel FRTS/FCTS-based MAC Protocol for In-band Full-duplex Wireless Ad-hoc Networks
"10th International Conference on Networking Systems, Security (NSysS)",25-34
"Proceedings of the 2022 International Conference on Information, Communication Technologies, Development",1--9
"Yeasir Rayhan, Tanzima Hashem, Muhammad Aamir Cheema",Hua Lu
"Joint European Conference on Machine Learning, Knowledge Discovery in Databases",571--586
"2022 IEEE 21st International Symposium on Network Computing, Applications (NCA)",21
"Mohaimenul Azam Khan Raiaan, Abdullah Al Mamun, Md Adnanul Islam",Mohammed Eunus Ali
"Abhik Bhattacharjee, Tahmid Hasan, Wasi Uddin Ahmad, Yuan-Fang Li, Yong-Bin Kang, Rifat Shahriyar","CrossSum: Beyond English-Centric Cross-Lingual Summarization for 1,500+ Language Pairs"
"BanglaNLG, BanglaT5: Benchmarks, Resources for Evaluating Low-Resource Natural Language Generation in Bangla",Findings of the Association for Computational Linguistics: EACL 2023
"S. M. Raihanul Alam, Md. Moaz Mahmud; Md. Saidur Rahman, A Heuristic for Maximum Greedy Consensus Tree Problem",2022 12th International Conference on Electrical
"Ms. Mina, Dipannoy Das Gupta, Mahmuda Naznin",LBCC: A Load Balanced Collaborative Caching in Content Based Networking
"Muhammad Ridowan, Muhammad Abdullah Adnan",Towards Poisoning of Federated Support Vector Machines with Data Poisoning Attacks
