Authors,Title
"Md. Rezaul Karim, Md. Nahiduzzaman, Md. Saidur Rahman","A linear-lime algorithm for k-partitioning doughnut graphs"
"Kamrul Abedin Tarafder, Shah Mostafa Khaled, Mohammad Ashraful Islam, Khandakar Rafiqual Islam, Hasnain Feroze, Mohammad Khalaquzzaman, Abu Ahmed Ferdaus","Reverse Apriori Algorithm for Frequent Pattern Mining"
"Shaily Kabir, Md. Haider Ali","A Heuristic Approach of Establishing the Relationship between Full Width Half Maximum (FWHM) and Human Facial Shape Distortion in Image Metamorphosis"
"Md. Haider Ali","Optimized Camera Positioning Technique in Human Facial Texture Mapping"
"Syed Khairuzzaman Tanbeer, Chowdhury Farhan Ahmed, Byeong-Soo Jeong, Young-Koo Lee","Mining Regular Patterns in Transactional Databases."
"Chowdhury Farhan Ahmed, Syed Khairuzzaman Tanbeer, Byeong-Soo Jeong, Young-Koo Lee","Handling Dynamic Weights in Weighted Frequent Pattern Mining."
"Shah Mostafa Khaled, Md. Rezaul Karim, Md. Akhtaruzzaman","Security system based on embedded internet control"
"Suraiya Pervin, Subrata Kr. Aditya","A Pipelined Architecture for Computing Eigenvectors"
"Shaily Kabir, Md. Haider Ali","A Heuristic Approach of Establishing the Relationship between Full Width Half Maximum (FWHM) and Human Facial Shape Distortion in Image Metamorphosis"
"Pushpita Nomani Tumpi, Wahid Raihanur Rahman, Md. Haider Ali","An Efficient Facial Expression Detection System"
"Md. Saiful Islam, Md. Haider Ali","Content Based Image Indexing for Sub-Image Retrieval"
"Lutful Karim, Md. Rezaul Karim","Complexity analysis of symmetrical multiprocessor and multi-purpose parallel computers"
"Md. Haider Ali, Toyohisa Kaneko","Automated 3D-2D Projective Registration of Human Facial Images Using Edge Features"
"Md. Haider Ali, Toyohisa Kaneko","Reconstruction of Human Hair Shape from Video Captured Images and CT Data"
"M. Tariqul Islam, M. Atiqur Rahman, Zahid Hasan Mahmood, Md. Rezaul Karim, Mashur Rafique, Shahida Rafique","An approach to solve real-time problem applying semaphore"
"Suraiya Pervin, M. Chakroborty","A Systolic Array Realization of the Adaptive Decision Feedback Equalizer."
"Md. Haider Ali, Toyohisa Kaneko","Automatic Reconstruction of 3D Human Face from CT and Color Photographs"
"Md. Haider Ali, Eiji Takahashi, Toyohisa Kaneko","A 3D Face Reconstruction Method from CT Image and Color Photographs"
"Md. Imam Hossain, Abu Taher, Md. Haider Ali","Design and Development of a Timing Channel Analyzer"
"Suraiya Pervin, S. K. Ghafoor, M. Lutfor Rahman, Farruk Ahmed","Design of a Microprocessor Based Function Generator."
"Mohammad Habibullah Rakib, Showkot Hossain, Mosarrat Jahan, Upama Kabir","A Blockchain-Enabled Scalable Network Log Management System"
"Md Ashraful Islam, Mahfuzur Rahman Rafi, Al-amin Azad, Jesan Ahammed Ovi","Weighted frequent sequential pattern mining"
"Md. Mustafizur Rahman, Choong Seon Hong, Sungwon Lee, Jaejo Lee, Md. Abdur Razzaque, Jin Hyuk Kim","Medium Access Control in Powerline Communication: An Overview of the IEEE 1901 and ITU G.hn standards"
"Mosaddek Hossain Kamal Tushar, Chadi Assi, Martin Maier, Mohammad Faisal Uddin","Smart Microgrids: Optimal Joint Scheduling for Electric Vehicles and Home Appliances"
"Mosaddek Hossain Kamal Tushar, Adel W. Zeineddine, Chadi Assi","Demand-Side Management by Regulating Charging and Discharging of the EV, ESS, and Utilizing Renewable Energy"
"Mosaddek H. K. Tushar, Chadi Assi, Martin Maier","Distributed Real-Time Electricity Allocation Mechanism for Large Residential Microgrid"
"Mosaddek Hossain Kamal Tushar, Chadi Assi","Volt-VAR Control Through Joint Optimization of Capacitor Bank Switching, Renewable Energy, and Home Appliances"
"Mosaddek Hossain Kamal Tushar, Chadi Assi","Optimal Energy Management and Marginal-Cost Electricity Pricing in Microgrid Network"
"Ribal F. Atallah, Chadi M. Assi, Wissam Fawaz, Mosaddek Hossain Kamal Tushar, Maurice Jose Khabbaz","Optimal Supercharge Scheduling of Electric Vehicles: Centralized Versus Decentralized Methods"
"Mohammad Ekramul Kabir, Chadi Assi, Mosaddek Hossain Kamal Tushar, Jun Yan","Optimal Scheduling of EV Charging at a Solar Power-Based Charging Station"
"Reem Kateb, Parisa Akaber, Mosaddek H. K. Tushar, Abdullah Albarakati, Mourad Debbabi, Chadi Assi","Enhancing WAMS Communication Network Against Delay Attacks"
"Mubin Ul Haque, Zarrin Tasnim Sworna, Hafiz Md. Hasan Babu, Asish Kumar Biswas","A Fast FPGA-Based BCD Adder"
"Nazma Tara, Hafiz Md. Hasan Babu, Lafifa Jamal","Power Efficient Optimum Design of the Reversible Plessey Logic Block of a Field Programmable Gate Array"
"Reem Kateb, Mosaddek Hossain Kamal Tushar, Chadi Assi, Mourad Debbabi","Optimal Tree Construction Model for Cyber-Attacks to Wide Area Measurement Systems"
"Hafiz Md. Hasan Babu","Cost-efficient design of a quantum multiplier–accumulator unit"
"Hafiz Md. Hasan Babu, Md. Solaiman Mia, Ashis Kumar Biswas","Efficient Techniques for Fault Detection and Correction of Reversible Circuits"
"Hyame Assem Alameddine, Mosaddek Hossain Kamal Tushar, Chadi Assi","Scheduling of Low Latency Services in Softwarized Networks"
"Nazma Tara, Hafiz Md. Hasan Babu","Synthesis of Reversible PLA Using Products Sharing"
"Zarrin Tasnim Sworna, Mubin Ul Haque, Nazma Tara, Hafiz Md. Hasan Babu, Ashis Kumar Biswas","Low-power and area efficient binary coded decimal adder design using a look up table-based field programmable gate array"
"Rossi Kamal, Mosaddek Hossain Kamal, Muhammad Mostafa Monowar, Choong Seon Hong","A mobile middleware to solve interoperability problems in VOIP streaming session"
"Hafiz Md. Hasan Babu, Solaiman Mia","Design of a Compact Reversible Fault Tolerant Division Circuit"
"Nazma Tara, Hafiz Md. Hasan Babu","Synthesis of reversible PLA using products sharing"
"Ankur Sarker, Hafiz Md. Hasan Babu, S. M. Mahbubur Rashid","Design of a DNA-based Reversible Arithmetic and Logic Unit"
"Hafiz Md. Hasan Babu, Nazir Saleheen, Lafifa Jamal, Sheikh Muhammad Sarwar, Tsutomu Sasao","Approach to design a compact reversible low power binary comparator"
"Lafifa Jamal, Hafiz Md. Hasan Babu, Md. Masbaul Alam","An Efficient Approach to Design a Reversible Control Unit of a Processor"
"Md. Shamsujjoha, Hafiz Md. Hasan Babu, Lafifa Jamal","Design of a Compact Reversible Fault Tolerant Field Programmable Gate Array: A Novel Approach in Reversible Logic Synthesis"
"Lafifa Jamal, Farah Sharmin, Md. Abdul Mottalib, Hafiz Md. Hasan Babu","Design and Minimization of Reversible Circuits for a Data Acquisition and Storage System"
"Lafifa Jamal, Md. Shamsujjoha, Hafiz Md. Hasan Babu","Design of Optimal Reversible Carry Look-Ahead Adder with Optimal Garbage and Quantum Cost"
"Rubaia Rahman, Lafifa Jamal, Hafiz Md. Hasan Babu","Design of Reversible Fault Tolerant Programmable Logic Arrays with Vector Orientation"
"Naimul Huda, Shahed Anwar, Lafifa Jamal, Hafiz Md. Hasan Babu","Design of a Reversible Random Access Memory"
"Mohammod Akbar Kabir, Hafiz Md. Hasan Babu, Liakot Ali, Lafifa Jamal","Design of a High Performance Low Cost IC Tester - A Conceptual View"
"Noor Muhammed Nayeem, Lafifa Jamal, Hafiz Md. Hasan Babu","Efficient Reversible Montgomery Multiplier and Its Application to Hardware Cryptography"
"Ashis Kumar Biswas, Md. Mahmudul Hasan, Ahsan Raja Chowdhury, Hafiz Md. Hasan Babu","Efficient Approaches for Designing Reversible Binary Coded Decimal Adders"
"Hafiz Md. Hasan Babu","Logic Synthesis and Minimization of Multiple-Valued Input TANT Networks"
"Hafiz Md. Hasan Babu, Md. Saiful Islam, Md. Rafiqul Islam, Lafifa Jamal, Muhammad Rezaul Karim, Abdullah Al Mahmud","Building Toffoli Network for Reversible Logic Synthesis Based on Swapping Bit Strings"
"Hafiz Md. Hasan Babu, Ahsan Raja Chowdhury","Design of a Compact Reversible Binary Coded Decimal Adder Circuit"
"Hafiz Md. Hasan Babu, Moinul Islam Zaber","An Approach to Minimize the Multiple-Valued Input Binary-Valued Output functions Using Local Covering"
"Hafiz Md. Hasan Babu, Abdur Rahim Mustafa, Md. Sumon Shahriar, Lafifa Jamal, Md. Hamidullah Ahmad","An Improved Approach of Minimization of Multi-Valued Multi-Output Logic Expressions"
"Hafiz Md. Hasan Babu, Tanzeem Iqbal, Chowdhury Farhan Ahmed, Raquibul Hasan, Moinul Islam Zaber, Lafifa Jamal, Shahed Anwar, Mohammad Hamidullah Ahmad","An Optimal Design Method of a Multi-Valued PLA"
"Hafiz Md. Hasan Babu","An Improved Method for Minimization of Circuit Using TANT Network"
"Hafiz Md. Hasan Babu","Reversible Logic Decomposition to Minimize Full-Adder Circuit"
"Hafiz Md. Hasan Babu, Ahmedul Kabir, A.S.M. Fazle Rabbi","On the modified technique for better data compression"
"Hafiz Md. Hasan Babu, Md. Rafiqul Islam","Minimization of multilevel AND-EXOR expressions using Pseudo-Kronecker decision diagrams"
"Md. Rafiqul Islam, Hafiz Md. Hasan Babu","An improved technique to create lattice index of materialized views for query optimization"
"Md. Rafiqul Islam, Hafiz Md. Hasan Babu","An improved algorithm for query optimization using materialized view"
"Md. Rafiqul Islam, Hafiz Md. Hasan Babu","A hybrid approach for efficient shortest path algorithm in neural networks"
"Hafiz Md. Hasan Babu and T. Sasao","Upper bound on the size of the shared binary decision diagram for an n-bit adder"
"Shaily Kabir, M. Karim, Hafiz Md. Hasan Babu","The use of optimal ordering of input variables for simplification of single-output logic functions"
"Hafiz Md. Hasan Babu, M.L. Rahman","Multiple-valued pseudo-Kronecker decision diagrams: A compact representation of multiple-output functions"
"Hafiz Md. Hasan Babu, T. Sasao","Heuristics to Minimize Multiple-Valued Decision Diagrams"
"Hafiz Md. Hasan Babu, T. Sasao","Representations of Multiple-Output Functions Using Binary Decision Diagrams for Characteristic Functions"
"Hafiz Md. Hasan Babu, T. Sasao","Time-Division Multiplexing Realizations of Multiple-Output Functions Based on Shared Multi-Terminal Multiple-Valued Decision Diagrams"
"Hafiz Md. Hasan Babu, T.Sasao","Time Shared Multi-Terminal Binary Decision Diagrams for Multiple-Output Functions"
"Hafiz Md. Hasan Babu, M.A. Mottalib","Design of minimized logic networks using EXOR & AND gates by a computer with small memory space"
"Md. Rafiqul Islam, Hafiz Md. Hasan Babu","A study on the performance of variations of heapsort"
"Md. Rafiqul Islam, Hafiz Md. Hasan Babu","Heapsort Using Binary Insertion"
"Hafiz Md. Hasan Babu, M.A. Mottalib","A technique for the design of microprocessor memory systems"
"M.A. Mottalib, M.H. Rahman, Hafiz Md. Hasan Babu","A logic minimization technique using Reed-Muller canonic expansion with software implementation"
"Hafiz Md. Hasan Babu, M. Kaykobad","An algorithm for designing Boolean functions with Exclusive-OR (EXOR) & AND logic elements"
"Nahar Sultana, Farhana Huq, Md. Abdur Razzaque, Md. Mustafizur Rahman","User  Utility Maximization in Narrowband Internet of Things for Prioritized Healthcare Applications"
"Shaikhum Monira, Upama Kabir, Mosarrat Jahan, Uchswas Paul","An Efficient Handover Mechanism for SDN-Based 5G HetNets"
"Prodipta S. Amartya, Shaily Kabir, Sagar C. K. Babu, Mosarrat Jahan","An Interval Creation Approach to Construct Interval Type-2 Fuzzy Sets."
"Jingda Ying, Shaily Kabir, Christian Wagner","A Restricted Parametrized Model for Interval-Valued Regression."
"Shaily Kabir, Christian Wagner","Visualization of Interval Regression for Facilitating Data and Model Insight."
"Md Tanvir Alam, Amit Roy, Chowdhury Farhan Ahmed, Md Ashraful Islam, Carson K Leung","Mining High Utility Subgraphs."
"Md. Tanvir Alam, Amit Roy, Chowdhury Farhan Ahmed, Md. Ashraful Islam, Carson K. Leung","Mining High Utility Subgraphs."
"Shaily Kabir, Christian Wagner","Interval-Valued Regression ─ Sensitivity to Data Set Features."
"Mahmudul Hasan, Mosarrat Jahan, Shaily Kabir","A Fuzzy Logic-Based Trust Estimation in Edge-Enabled Vehicular Ad Hoc Networks."
"Md. Tanvir Alam, Chowdhury Farhan Ahmed, Md. Samiullah, Carson K. Leung","Mining Frequent Patterns from Hypergraph Databases."
"Md. Tanvir Alam, Chowdhury Farhan Ahmed, Md. Samiullah, Carson K. Leung","Discriminating Frequent Pattern Based Supervised Graph Embedding for Classification."
"Md. Ashaduzzaman, Shanto Roy, Shihabuz Zaman, Abu Ahmed Ferdaus","Anomaly Detection in Admission or Selection Examinations using Data Mining Techniques."
"Saif Mahmud, M Tanjid Hasan Tonmoy, Kishor Kumar Bhaumik, A K M Mahbubur Rahman, M Ashraful Amin, Mohammad Shoyaib, Muhammad Asif Hossain Khan, Amin Ahsan Ali","Human Activity Recognition from Wearable Sensor Data Using Self-Attention."
"Mohammad Habibullah Rakib, Showkot Hossain, Mosarrat Jahan, Upama Kabir","Towards Blockchain-Driven Network Log Management System."
"Md. Saidur Rahman, Md. Rezaul Karim","Drawing Planar Graphs."
"Shaily Kabir, Christian Wagner","A Bidirectional Subsethood Based Fuzzy Measure for Aggregation of Interval-Valued Data."
"Md Asiful Haque, Shamima Sultana, Md Jayedul Islam, Md Ashraful Islam, Jesan Ahammed Ovi","Factoid Question Answering over Bangla Comprehension."
"Shah Mohammed Nuruddin, Md Didarul Islam, Md Shafiqul Alam, Jesan Ahammed Ovi, Md Ashraful Islam","An Efficient Approach for Sequential Pattern Mining on GPU Using CUDA Platform."
"Kamal Parvez, Fatema Tuz Zohra, Mosarrat Jahan","A secure and lightweight user authentication mechanism for wireless body area network."
"Md. Nazmul Haque, M. Tanjid Hasan Tonmoy, Saif Mahmud, Amin Ahsan Ali, Muhammad Asif Hossain Khan, Mohammad Shoyaib","GRU-based Attention Mechanism for Human Activity Recognition."
"Md Mofijul Islam, Amar Debnath, Tahsin Al Sayeed, Md Mahmudur Rahman, Md. Mosaddek Khan, Swakkhar Shatabda, Anik Islam","d-DeVIS: A Gray Box Interpretable Debugging Approach for Deep Sequence Learning Model."
"Sabrina Zaman Ishita, Chowdhury Farhan Ahmed, Carson K. Leung, Calvin H. S. Hoi","Mining Regular High Utility Sequential Patterns in Static and Dynamic Databases."
"Jesan Ahammed Ovi, Chowdhury Farhan Ahmed, Carson K. Leung, Adam G. M. Pazdor","Mining Weighted Frequent Patterns from Uncertain Data Streams."
"Abu Kalam, Md Enamul Haque, Mohammad Jashem, Mahamudul Hasan, Muhammad Ibrahim, Taskeed Jabid","Facial Expression Recognition Using Local Composition Pattern."
"Fariha Moomtaheen Upoma, Salsabil Ahmed Khan, Chowdhury Farhan Ahmed, Tahira Alam, Sabit Anwar Zahin, Carson K. Leung","Discovering Correlation in Frequent Subgraphs."
"Shaily Kabir, Christian Wagner, Timothy C. Havens, Derek T. Anderson","Measuring Similarity between Discontinuous Intervals - Challenges and Solutions."
"Nahian Ashraf, Riddho Ridwanul Haque, Md Ashraful Islam, Chowdhury Farhan Ahmed, Carson K. Leung, Jiaxing Jason Mai, Bryan H. Wodi","WeFreS: Weighted Frequent Subgraph Mining in a Single Large Graph."
"Imran Hossain, M M Hasan, S. Faisal Hasan, Md. Rezaul Karim","A study of security awareness in Dhaka city using a portable WiFi pentesting device."
"Mahbuba Maliha Mourin, Abu Ahmed Ferdaus, Md Jakir Hossain","Landslide Susceptibility Mapping in Chittagong District of Bangladesh using Support Vector Machine integrated with GIS."
"Md Tanvir Alam, Md Mofijul Islam","BARD: Bangla Article Classification Using a New Comprehensive Dataset."
"Karishma Mohiuddin, Mirza Mohtashim Alam, Amit Kishor Das, Md Tahsir Ahmed Munna, Shaikh Muhammad Allayear, Md Haider Ali","Haar Cascade Classifier and Lucas–Kanade Optical Flow Based Realtime Object Tracker with Custom Masking Technique."
"Tanzir Islam Pial, Shahreen Selim Aunti, Sabbir Ahmed, Hasnain Heickal","End-to-End Speech Synthesis for Bangla with Text Normalization."
"Md.Tanvir Alam, Md Mofijul Islam","BARD: Bangla Article Classification using a New Comprehensive Dataset."
"Amar Debnath, Redoan Rahman, Md Mofijul Islam, Md Abdur Razzaque","A Hierarchical Learning Model for Claim Validation."
"Zarrin Tasnim Sworna, Mubin Ul Haque, D. M. Anisuzzaman","High-Speed and Area-Efficient LUT-Based BCD Multiplier Design."
"Zarrin Tasnim Sworna, Mubin Ul Haque, Shahedur Rahman","An FPGA-Based Divider Circuit Using Simulated Annealing Algorithm."
"Md Mahmudur Rahman, Chowdhury Farhan Ahmed, Carson Kai-sang Leung, Adam GM Pazdor","Frequent Sequence Mining with Weight Constraints in Uncertain Databases."
"Md Shadman Rafid, Mohammad Mazedul Islam, Md Naimul Hoque, Chowdhury Farhan Ahmed","Reframing for Non-Linear Dataset Shift."
"Tahira Alam, Chowdhury Farhan Ahmed, Sabit Anwar Zahin, Muhammad Asif Hossain Khan, Maliha Tashfia Islam","An Effective Ensemble Method for Multi-class Classification and Regression for Imbalanced Data."
"Md Mahmudur Rahman, Chowdhury Farhan Ahmed, Carson K. Leung, Adam G. M. Pazdor","Frequent Sequence Mining with Weight Constraints in Uncertain Databases."
"Mohammad Fahim Arefin, Maliha Tashfia Islam, Chowdhury Farhan Ahmed","Mining Sequential Correlation with a New Measure."
"Abeda Sultana, Hosneara Ahmed, Chowdhury Farhan Ahmed","A New Approach for Mining Representative Patterns."
"Tahira Alam, Chowdhury Farhan Ahmed, Sabit Anwar Zahin, Muhammad Asif Hossain Khan, Maliha Tashfia Islam","An Effective Ensemble Method for Multi-class Classification and Regression for Imbalanced Data."
"Rutba Aman, Chowdhury Farhan Ahmed","Mining Cross-Level Closed Sequential Patterns."
"Sabrina Zaman Ishita, Faria Noor, Chowdhury Farhan Ahmed","An Efficient Approach for Mining Weighted Sequential Patterns in Dynamic Databases."
"Md. Ashraful Islam, Chowdhury Farhan Ahmed, Carson K. Leung, Calvin S. H. Hoi","WFSM-MaxPWS: An Efficient Approach for Mining Weighted Frequent Subgraphs from Edge-Weighted Graph Databases."
"Nasid Habib Barna, Tisa Islam Erana, Shabbir Ahmed, Hasnain Heickal","Segmentation of Heterogeneous Documents into Homogeneous Components using Morphological Operations."
"Shaily Kabir, Christian Wagner, Timothy C. Havens, Derek T. Anderson","A Bidirectional Subsethood Based Similarity Measure for Fuzzy Sets."
"Md Ashraful Islam, Chowdhury Farhan Ahmed, Carson K. Leung, Calvin SH Hoi","WFSM-MaxPWS: an efficient approach for mining weighted frequent subgraphs from edge-weighted graph databases."
"Mirza Mohtashim Alam, Md. Kabirul Islam, Karishma Mohiuddin, Md. Shamsul Kaonain, Amit Kishor Das, Md. Haider Ali","A Reduced Feature Based Neural Network Approach to Classify the Category of Students."
"Mahbuba Maliha Mourin, Abu Ahmed Ferdaus, Md Jakir Hossain","Landslide Susceptibility Assessment in Chittagong District of Bangladesh Using Adaptive Neuro Fuzzy Inference System (ANFIS) and GIS."
"Prodipta S. Amartya, Shaily Kabir, Sagar C. K. Babu, Mosarrat Jahan","An Interval Creation Approach to Construct Interval Type-2 Fuzzy Sets."
"Jingda Ying, Shaily Kabir, Christian Wagner","A Restricted Parametrized Model for Interval-Valued Regression."
"Shaily Kabir, Christian Wagner","Visualization of Interval Regression for Facilitating Data and Model Insight."
"Md Tanvir Alam, Amit Roy, Chowdhury Farhan Ahmed, Md Ashraful Islam, Carson K Leung","Mining High Utility Subgraphs."
"Md. Tanvir Alam, Amit Roy, Chowdhury Farhan Ahmed, Md. Ashraful Islam, Carson K. Leung","Mining High Utility Subgraphs."
"Shaily Kabir, Christian Wagner","Interval-Valued Regression ─ Sensitivity to Data Set Features."
"Mahmudul Hasan, Mosarrat Jahan, Shaily Kabir","A Fuzzy Logic-Based Trust Estimation in Edge-Enabled Vehicular Ad Hoc Networks."
"Md. Tanvir Alam, Chowdhury Farhan Ahmed, Md. Samiullah, Carson K. Leung","Mining Frequent Patterns from Hypergraph Databases."
"Md. Tanvir Alam, Chowdhury Farhan Ahmed, Md. Samiullah, Carson K. Leung","Discriminating Frequent Pattern Based Supervised Graph Embedding for Classification."
"Md. Ashaduzzaman, Shanto Roy, Shihabuz Zaman, Abu Ahmed Ferdaus","Anomaly Detection in Admission or Selection Examinations using Data Mining Techniques."
"Saif Mahmud, M Tanjid Hasan Tonmoy, Kishor Kumar Bhaumik, A K M Mahbubur Rahman, M Ashraful Amin, Mohammad Shoyaib, Muhammad Asif Hossain Khan, Amin Ahsan Ali","Human Activity Recognition from Wearable Sensor Data Using Self-Attention."
"Mohammad Habibullah Rakib, Showkot Hossain, Mosarrat Jahan, Upama Kabir","Towards Blockchain-Driven Network Log Management System."
"Md. Saidur Rahman, Md. Rezaul Karim","Drawing Planar Graphs."
"Shaily Kabir, Christian Wagner","A Bidirectional Subsethood Based Fuzzy Measure for Aggregation of Interval-Valued Data."
"Md Asiful Haque, Shamima Sultana, Md Jayedul Islam, Md Ashraful Islam, Jesan Ahammed Ovi","Factoid Question Answering over Bangla Comprehension."
"Shah Mohammed Nuruddin, Md Didarul Islam, Md Shafiqul Alam, Jesan Ahammed Ovi, Md Ashraful Islam","An Efficient Approach for Sequential Pattern Mining on GPU Using CUDA Platform."
"Kamal Parvez, Fatema Tuz Zohra, Mosarrat Jahan","A secure and lightweight user authentication mechanism for wireless body area network."
"Md. Nazmul Haque, M. Tanjid Hasan Tonmoy, Saif Mahmud, Amin Ahsan Ali, Muhammad Asif Hossain Khan, Mohammad Shoyaib","GRU-based Attention Mechanism for Human Activity Recognition."
"Md Mofijul Islam, Amar Debnath, Tahsin Al Sayeed, Md Mahmudur Rahman, Md. Mosaddek Khan, Swakkhar Shatabda, Anik Islam","d-DeVIS: A Gray Box Interpretable Debugging Approach for Deep Sequence Learning Model."
"Sabrina Zaman Ishita, Chowdhury Farhan Ahmed, Carson K. Leung, Calvin H. S. Hoi","Mining Regular High Utility Sequential Patterns in Static and Dynamic Databases."
"Jesan Ahammed Ovi, Chowdhury Farhan Ahmed, Carson K. Leung, Adam G. M. Pazdor","Mining Weighted Frequent Patterns from Uncertain Data Streams."
"Abu Kalam, Md Enamul Haque, Mohammad Jashem, Mahamudul Hasan, Muhammad Ibrahim, Taskeed Jabid","Facial Expression Recognition Using Local Composition Pattern."
"Fariha Moomtaheen Upoma, Salsabil Ahmed Khan, Chowdhury Farhan Ahmed, Tahira Alam, Sabit Anwar Zahin, Carson K. Leung","Discovering Correlation in Frequent Subgraphs."
"Shaily Kabir, Christian Wagner, Timothy C. Havens, Derek T. Anderson","Measuring Similarity between Discontinuous Intervals - Challenges and Solutions."
"Nahian Ashraf, Riddho Ridwanul Haque, Md Ashraful Islam, Chowdhury Farhan Ahmed, Carson K. Leung, Jiaxing Jason Mai, Bryan H. Wodi","WeFreS: Weighted Frequent Subgraph Mining in a Single Large Graph."
"Imran Hossain, M M Hasan, S. Faisal Hasan, Md. Rezaul Karim","A study of security awareness in Dhaka city using a portable WiFi pentesting device."
"Mahbuba Maliha Mourin, Abu Ahmed Ferdaus, Md Jakir Hossain","Landslide Susceptibility Mapping in Chittagong District of Bangladesh using Support Vector Machine integrated with GIS."
"Md Tanvir Alam, Md Mofijul Islam","BARD: Bangla Article Classification Using a New Comprehensive Dataset."
"Karishma Mohiuddin, Mirza Mohtashim Alam, Amit Kishor Das, Md Tahsir Ahmed Munna, Shaikh Muhammad Allayear, Md Haider Ali","Haar Cascade Classifier and Lucas–Kanade Optical Flow Based Realtime Object Tracker with Custom Masking Technique."
"Tanzir Islam Pial, Shahreen Selim Aunti, Sabbir Ahmed, Hasnain Heickal","End-to-End Speech Synthesis for Bangla with Text Normalization."
"Md.Tanvir Alam, Md Mofijul Islam","BARD: Bangla Article Classification using a New Comprehensive Dataset."
"Amar Debnath, Redoan Rahman, Md Mofijul Islam, Md Abdur Razzaque","A Hierarchical Learning Model for Claim Validation."
"Zarrin Tasnim Sworna, Mubin Ul Haque, D. M. Anisuzzaman","High-Speed and Area-Efficient LUT-Based BCD Multiplier Design."
"Zarrin Tasnim Sworna, Mubin Ul Haque, Shahedur Rahman","An FPGA-Based Divider Circuit Using Simulated Annealing Algorithm."
"Md Mahmudur Rahman, Chowdhury Farhan Ahmed, Carson Kai-sang Leung, Adam GM Pazdor","Frequent Sequence Mining with Weight Constraints in Uncertain Databases."
"Md Shadman Rafid, Mohammad Mazedul Islam, Md Naimul Hoque, Chowdhury Farhan Ahmed","Reframing for Non-Linear Dataset Shift."
"Tahira Alam, Chowdhury Farhan Ahmed, Sabit Anwar Zahin, Muhammad Asif Hossain Khan, Maliha Tashfia Islam","An Effective Ensemble Method for Multi-class Classification and Regression for Imbalanced Data."
"Md Mahmudur Rahman, Chowdhury Farhan Ahmed, Carson K. Leung, Adam G. M. Pazdor","Frequent Sequence Mining with Weight Constraints in Uncertain Databases."
"Mohammad Fahim Arefin, Maliha Tashfia Islam, Chowdhury Farhan Ahmed","Mining Sequential Correlation with a New Measure."
"Abeda Sultana, Hosneara Ahmed, Chowdhury Farhan Ahmed","A New Approach for Mining Representative Patterns."
"Tahira Alam, Chowdhury Farhan Ahmed, Sabit Anwar Zahin, Muhammad Asif Hossain Khan, Maliha Tashfia Islam","An Effective Ensemble Method for Multi-class Classification and Regression for Imbalanced Data."
"Rutba Aman, Chowdhury Farhan Ahmed","Mining Cross-Level Closed Sequential Patterns."
"Sabrina Zaman Ishita, Faria Noor, Chowdhury Farhan Ahmed","An Efficient Approach for Mining Weighted Sequential Patterns in Dynamic Databases."
"Md. Ashraful Islam, Chowdhury Farhan Ahmed, Carson K. Leung, Calvin S. H. Hoi","WFSM-MaxPWS: An Efficient Approach for Mining Weighted Frequent Subgraphs from Edge-Weighted Graph Databases."
"Nasid Habib Barna, Tisa Islam Erana, Shabbir Ahmed, Hasnain Heickal","Segmentation of Heterogeneous Documents into Homogeneous Components using Morphological Operations."
"Shaily Kabir, Christian Wagner, Timothy C. Havens, Derek T. Anderson","A Bidirectional Subsethood Based Similarity Measure for Fuzzy Sets."
"Md Ashraful Islam, Chowdhury Farhan Ahmed, Carson K. Leung, Calvin SH Hoi","WFSM-MaxPWS: an efficient approach for mining weighted frequent subgraphs from edge-weighted graph databases."
"Mirza Mohtashim Alam, Md. Kabirul Islam, Karishma Mohiuddin, Md. Shamsul Kaonain, Amit Kishor Das, Md. Haider Ali","A Reduced Feature Based Neural Network Approach to Classify the Category of Students."
"Mahbuba Maliha Mourin, Abu Ahmed Ferdaus, Md Jakir Hossain","Landslide Susceptibility Assessment in Chittagong District of Bangladesh Using Adaptive Neuro Fuzzy Inference System (ANFIS) and GIS."
"M. Samiullah, S.M. Abdullah, AFM I.H. Bappi, S Anwar","Queue Management Based Congestion Control in Wireless Body Sensor Network."
"Md. Rezaul Karm, Md. Jawaherul Alam, Md. Saidur Rahman","On some properties of doughnut graphs (Extended Abstract)."
"Imran Ahmed, Sonia Sadeque, Suraiya Pervin","Margin adaptive resource allocation for multiuser OFDM systems by modified particle swarm optimization and differential evolution."
"Kaeser Md. Sabrin, Md. Haider Ali","An Intelligent Pixel Replication Technique by Binary Decomposition for Digital Image Zooming."
"Md. Abdul Mannan Mondal, Md. Haider Ali","Disparity Estimation by Reverse Fuzzyfication."
"Muhammad Ibrahim, Nasimul Noman, Hitoshi Iba","On the Complexity and Completeness of Robust Biclustering Algorithm (ROBA)."
"Muhammad Ibrahim, Nasimul Noman, Hitoshi Iba","Introducing Flexibility in Robust Biclustering Algorithm (ROBA) to Find Imperfect Biclusters."
"Md. Abdul Mannan Mondal, Md. Haider Ali","On Stereo Correspondence Estimation: A Spiral Search Algorithm."
"Kaeser Md. Sabrin, T. Zhang, S. Chen, M.N.A. Tawhid, Md. Hasanuzzaman, Md. Haider Ali, H. Ueno","An Intensity and Size Invariant Real Time Face Recognition Approach."
"Muhammad Ibrahim, Nasimul Noman, Hitoshi Iba","Time and Space Efficient Implementation of Robust Biclustering Algorithm (ROBA)."
