Author Name,Author ID
Sajib Biswas,buet_author_717
Md. Zahangir Alam,buet_author_718
S. M. Niaz Arifin,buet_author_719
Hasan Mohammad Al-Amin,buet_author_720
Mohammad Shafiul Alam,buet_author_721
CRISPRpred: A flexible,buet_author_722
efficient tool for sgRNAs on-target activity prediction in CRISPR/Cas9 systems,buet_author_723
iDTI-ESBoost: Identification of Drug Target Interaction Using Evolutionary,buet_author_724
Structural Features with Boosting,buet_author_725
Parallelized,buet_author_726
distributed task based ontology matching in clustering environment with semantic verification,buet_author_727
Shahadat Uddin,buet_author_728
Nazim Choudhury,buet_author_729
S. M. Farhad,buet_author_730
Tamanna Afroze,buet_author_731
Temperature Sensitive Microarchitecture Design Circuit Design,buet_author_732
A Necessary Condition,buet_author_733
a Sufficient Condition for Pairwise Compatibility Graphs,buet_author_734
Husnu S. Narman,buet_author_735
Measurement of Vital Signs with Non-invasive,buet_author_736
Wireless Sensing Technologies,buet_author_737
Health Monitoring,buet_author_738
A Crowd Enabled Approach for Processing Nearest Neighbor,buet_author_739
Range Queries in Incomplete Databases with Accuracy Guarantee,buet_author_740
Subarna Chowdhury Soma,buet_author_741
Rainwater Harvesting System: An Approach for Optimum Tank Size Design,buet_author_742
Assessment of Efficiency,buet_author_743
Shaheed Ahmed Dewan Sagar,buet_author_744
Nazmus Sakib,buet_author_745
Siavash Mirarab,buet_author_746
and Tandy Warnow,buet_author_747
Safique Ahmed Faruque,buet_author_748
Mossa. Anisa Khatun,buet_author_749
C. S. Hyder,buet_author_750
L. Xiao,buet_author_751
Reaz Ahmed,buet_author_752
Md. Faizul Bari,buet_author_753
Shihabur Rahman Chowdhury,buet_author_754
Md. Golam Rabbani,buet_author_755
Raouf Boutaba,buet_author_756
Bertrand Mathieu,buet_author_757
IEEE Transactions on Network,buet_author_758
Service Management,buet_author_759
M. Y. Aalsalem,buet_author_760
Wazir Z. Khan,buet_author_761
N. M. Saad,buet_author_762
Computer Application,buet_author_763
An effective learning,buet_author_764
teaching model for programming languages,buet_author_765
Johra Muhammad Moosa,buet_author_766
Rameen Shakur,buet_author_767
Enhanced covers of regular,buet_author_768
indeterminate strings using prefix tables,buet_author_769
V-order: new combinatorial properties,buet_author_770
a simple comparison algorithm,buet_author_771
Journal of Visual Communication,buet_author_772
Image Representation,buet_author_773
Nusrat Sultana,buet_author_774
Lars Kulik,buet_author_775
Identifying,buet_author_776
validating personality traits-based homophilies for an egocentric network,buet_author_777
ACM Trans. Spatial Algorithms,buet_author_778
Golam Md. Muradul Bashir,buet_author_779
E-learning of PHP based on the solutions of real-life problems,buet_author_780
Md. Mostofa Akbar,buet_author_781
Munima Jahan,buet_author_782
Mapping stream programs onto multicore platforms by local search,buet_author_783
genetic algorithm,buet_author_784
Analytical modeling of self-pruning,buet_author_785
an improved probabilistic broadcast for wireless multihop networks,buet_author_786
Journal of Networking,buet_author_787
Computer Applications (JNCA),buet_author_788
M. A. R. Azim,buet_author_789
Costas S. Iliopoulos,buet_author_790
"""An efficient algorithm to detect common ancestor genes for non-overlapping inversion",buet_author_791
"applications.""",buet_author_792
Sultana Habiba,buet_author_793
Ali Alatabbi,buet_author_794
W.F. Smyth,buet_author_795
Alessio Langiu,buet_author_796
Absent words,buet_author_797
the (dis)similarity analysis of DNA sequences: An Experimental Study,buet_author_798
Intelligent Systems Technologies,buet_author_799
International Journal of Information,buet_author_800
Communication Technology,buet_author_801
Kazuyuki Murase,buet_author_802
Farhana Zaman,buet_author_803
Salman Rakin,buet_author_804
ManzurMurshed,buet_author_805
Bastien Boussau,buet_author_806
V. Raghunathan,buet_author_807
Md. J. Islam,buet_author_808
N. Nurain,buet_author_809
Management,buet_author_810
Analysis of Multi Class Traffic in Single,buet_author_811
Multi-Band Systems,buet_author_812
Landscape Epidemiology Modeling Using an Agent-Based Model,buet_author_813
a Geographic Information System,buet_author_814
Saif-ul-Islam Khan,buet_author_815
Sharowar Md. Shahriar Khan,buet_author_816
Md. Iqbal Hossain,buet_author_817
Good spanning trees in graph drawing,buet_author_818
Prefix,buet_author_819
suffix transreversals on binary,buet_author_820
ternary strings,buet_author_821
Pancake flipping,buet_author_822
sorting permutations,buet_author_823
S.M. Ferdous,buet_author_824
An Integer Programming Formulation of the Minimum Common String Partition Problem,buet_author_825
Ahammed Ullah,buet_author_826
Nasif Ahmed,buet_author_827
Subrata Dey Pappu,buet_author_828
Development of National Health Data Warehouse for Data Mining,buet_author_829
Fariha Tasmin Jaigirdar,buet_author_830
Mohammad Manzurul Islam,buet_author_831
Avdesh Mishra,buet_author_832
Md Tamjidul Hoque,buet_author_833
International Journal of Data Mining,buet_author_834
Bioinformatics,buet_author_835
Effat Farhana,buet_author_836
Constrained sequence analysis algorithms in computational biology,buet_author_837
J. W. Daykin,buet_author_838
Md. Mahbubul Hasan,buet_author_839
A. S. Islam,buet_author_840
Stephane Durocher,buet_author_841
Yulia A Medvedeva,buet_author_842
Abdullah M Khamis,buet_author_843
Ivan V Kulakovskiy,buet_author_844
Mirarab Siavash,buet_author_845
Boussau Bastien,buet_author_846
Warnow Tandy,buet_author_847
F. T. Zohra,buet_author_848
M. M. Islam,buet_author_849
Tyler Hunt,buet_author_850
S. Swenson,buet_author_851
T. Warnow,buet_author_852
E. D. Jarvis,buet_author_853
S. Mirarab,buet_author_854
A. J. Aberer,buet_author_855
Stephen M. Blackburn,buet_author_856
Kathryn S. McKinley,buet_author_857
S.B. Ahsan,buet_author_858
S.P Aziz,buet_author_859
International Journal of Environmental Science,buet_author_860
Development,buet_author_861
A.K.M. Ashikur Rahman,buet_author_862
Xue Liu,buet_author_863
Fanxin Kong,buet_author_864
Facilitating,buet_author_865
securing offline e-medicine service through image steganography,buet_author_866
M. Tasnim,buet_author_867
Shahriar Rouf,buet_author_868
Effective Sparse Dynamic Programming Algorithms for Merged,buet_author_869
Block Merged LCS Problems,buet_author_870
Dipan Shaw,buet_author_871
M. Crochemore,buet_author_872
A. Langiu,buet_author_873
J. S. Firoz,buet_author_874
New Sufficient Conditions for Hamiltonian Paths,buet_author_875
The Scientific World Journal,buet_author_876
2014,buet_author_877
Pritom Ahmed,buet_author_878
Costas Iliopoulos,buet_author_879
Md. Khaledur Rahman,buet_author_880
Exploring the Behavior,buet_author_881
Changing Trends of Rainfall,buet_author_882
Temperature Using Statistical Computing Techniques,buet_author_883
G. Lu,buet_author_884
Abdullah Mueen,buet_author_885
Business,buet_author_886
Enterprise Applications (IJEBEA),buet_author_887
Xi Yang,buet_author_888
Lior Pachter,buet_author_889
Pattern Matching in Indeterminate,buet_author_890
Arc-Annotated Sequences,buet_author_891
Rahnuma Islam Nishat,buet_author_892
Jounal of Graph Algorithms,buet_author_893
F. T. Zohora,buet_author_894
A Biometric Based: 3-D Ear Recognition System Combining Local,buet_author_895
Holistic Features,buet_author_896
Deen Mohammad Abdullah,buet_author_897
Wali Md Abdullah,buet_author_898
Ahsan Habib,buet_author_899
Md. Russel Hussain,buet_author_900
A divide,buet_author_901
conquer approach,buet_author_902
a work-optimal parallel algorithm for the LIS problem,buet_author_903
Prefix transpositions on binary,buet_author_904
Journal of Graph Algorithms,buet_author_905
Applications (JGAA),buet_author_906
Sudip Biswas,buet_author_907
Combination of Gabor,buet_author_908
curvelet texture features for face recognition using principal component analysis,buet_author_909
International Journal of Database Theory,buet_author_910
Application,buet_author_911
International Journal of Energy Information,buet_author_912
Communications,buet_author_913
The substring inclusion constraint longest common subsequence problem can be solved in quadratic time,buet_author_914
F. T. Jaigirdar,buet_author_915
Assurance of the Maximum Destruction in Battlefield using Cost-Effective Approximation Techniques,buet_author_916
Sue Whitesides,buet_author_917
Problem-Based e-Learning,buet_author_918
Evaluation System for Database Design,buet_author_919
Programming in SQL,buet_author_920
Data Engineering (IEEE TKDE),buet_author_921
Rui Zhang,buet_author_922
System Sciences (IJCNS),buet_author_923
Hossein Ahmadi,buet_author_924
Tarek Abdelzaher,buet_author_925
Genetic Approach for a Flexible Cell Phone Keypad with Reduced Keystrokes,buet_author_926
Key Jamming for Better Human Technology Interaction,buet_author_927
E. Tanin,buet_author_928
R. Zhang,buet_author_929
R. Kotagiri,buet_author_930
Probabilistic Voronoi Diagrams for Probabilistic Moving Nearest Neighbor Queries,buet_author_931
Md. Ehtesamul Haque,buet_author_932
On Construction of Interference-Aware k-Fault Resistant Topologies for Wireless Ad hoc networks,buet_author_933
M. S. Alam,buet_author_934
K. Murase,buet_author_935
Automated Essay Scoring Using Generalized Latent Semantic Analysis,buet_author_936
A. Z. M. Shahriar,buet_author_937
M. Atiquzzaman,buet_author_938
Cost,buet_author_939
Efficiency Analysis of NEMO Protocol Entities,buet_author_940
Sub-quadratic Time,buet_author_941
Linear Space Data Structures for Permutation Matching in Binary Strings,buet_author_942
IEEE Transaction on Dependable,buet_author_943
Secured Computing (TDSC),buet_author_944
Sumaiya Nazeen,buet_author_945
Rezwana Reaz Rimpi,buet_author_946
German Tischler,buet_author_947
Tomasz Wallen. Improved Algorithms for the Range Next Value Problem,buet_author_948
Exact,buet_author_949
Approximate Rhythm Matching Algorithms,buet_author_950
Doubly-Constrained LCS,buet_author_951
Hybrid-Constrained LCS Problems Revisited,buet_author_952
and Xin Gao,buet_author_953
A protein-dependent side-chain rotamer library,buet_author_954
S Rahman,buet_author_955
SM Naim,buet_author_956
AA Farooq,buet_author_957
International Journal of Advanced Computer Science,buet_author_958
Applications (IJACSA),buet_author_959
A. A. Rahman Rahman,buet_author_960
Energy Efficient Multiple Target Tracking Using Target Kinematics,buet_author_961
Interactive Technology,buet_author_962
Smart Education (ITSE),buet_author_963
Pervasive,buet_author_964
Mobile Computing (PMC),buet_author_965
Graphs,buet_author_966
Reconstructing convex polygons,buet_author_967
polyhedra from edge,buet_author_968
face counts in orthogonal projections,buet_author_969
Comutational Geometry: Theory,buet_author_970
J.S. Firoz,buet_author_971
Masud Hasan,buet_author_972
A. Z. Khan,buet_author_973
C. Williamson,buet_author_974
System Management ( JNSM ),buet_author_975
M. Mahbubuzzaman,buet_author_976
M. A. Kashem,buet_author_977
J. Langguth,buet_author_978
Md. Mostofa Ali Patwary,buet_author_979
F. Manne,buet_author_980
Communications of Computer,buet_author_981
Information Science,buet_author_982
International Journal of Communication Network,buet_author_983
Distributed System (IJCNDS),buet_author_984
Cost Analysis of Mobility Protocols,buet_author_985
M. Shahjalal,buet_author_986
Solving Minimum Hitting Set Problem,buet_author_987
Generalized Exact Cover Problem with Light Based Devices,buet_author_988
S. B. Ahsan,buet_author_989
T. M. Moosa,buet_author_990
Design,buet_author_991
implementation of a system architecture for large,buet_author_992
secured online institutional system,buet_author_993
Rakibul Haque,buet_author_994
L. Kulik,buet_author_995
A Motion-Aware Approach for Efficient Evaluation of Continuous Queries on 3D Object Databases,buet_author_996
S.I. Ahmed,buet_author_997
M.A. Islam,buet_author_998
IEICE Transactions on Information,buet_author_999
M. M. Kabir,buet_author_1000
Finding the Optimal Percentage of Cluster Heads from a New,buet_author_1001
Complete Mathematical Model on LEACH,buet_author_1002
Chowdhury Sayeed Hyder,buet_author_1003
Md. Humayun Kabir,buet_author_1004
Optimized Column-Oriented Model: A Storage,buet_author_1005
Search Efficient Representation of Medical Data,buet_author_1006
S. I. Khan,buet_author_1007
A New Technique for Database Fragmentation in Distributed Systems,buet_author_1008
R. Paul,buet_author_1009
Search Efficient Representation of Healthcare Data based on the HL7 RIM,buet_author_1010
Finite Automata Based Algorithms on Subsequences,buet_author_1011
Supersequences of Degenerate Strings,buet_author_1012
S. M. S. Hossain,buet_author_1013
M. M. Rahman,buet_author_1014
Indexing permutations for binary strings,buet_author_1015
C. S. Iliopoulos,buet_author_1016
Finding patterns in given intervals,buet_author_1017
Muhammad Jawaherul Alam,buet_author_1018
Mashfiqui Rabbi,buet_author_1019
A Linear Algorithm for Resource Tripartitioning Triconnected Planar Graphs,buet_author_1020
Md Kamrul Hasan,buet_author_1021
Young-Koo Lee,buet_author_1022
International Journal of Control,buet_author_1023
Automation (IJCA),buet_author_1024
M.E. Hoque,buet_author_1025
F. Rahman,buet_author_1026
International Journal of Multimedia,buet_author_1027
Ubiquitous Engineering (IJMUE),buet_author_1028
Transactions of the Society for Modeling,buet_author_1029
Simulation International,buet_author_1030
A New Adaptive Merging,buet_author_1031
Growing Algorithm for Designing Artificial Neural Network,buet_author_1032
M. F. Amin,buet_author_1033
rotation,buet_author_1034
scaling,buet_author_1035
M. A. H. Akhand,buet_author_1036
A New Constructive Algorithm for Architectural,buet_author_1037
Functional Adaptation of Artificial Neural Network,buet_author_1038
International Journal of Multimedia Tools,buet_author_1039
M. S. Arefin,buet_author_1040
Multilingual Data Management In Database Environment,buet_author_1041
M. M. Bhuiyan,buet_author_1042
High Performance SQL Queries on Compressed Relational Database,buet_author_1043
Indexing factors with gaps,buet_author_1044
A New Efficient Algorithm for Computing the Longest Common Subsequence,buet_author_1045
Journal of Combinatorial Mathematics,buet_author_1046
Combinatorial Computing,buet_author_1047
Generating all distributions of objects to bins,buet_author_1048
Md. Rezaul Karim,buet_author_1049
Kaiser Md. Nahiduzzaman,buet_author_1050
Journal of Applied Mathematics,buet_author_1051
Computing,buet_author_1052
An approximation algorithm for sorting by reversals,buet_author_1053
transpositions,buet_author_1054
X. Yao,buet_author_1055
Evolving artificial neural network ensembles,buet_author_1056
Bagging,buet_author_1057
Boosting Negatively Correlated Neural Network,buet_author_1058
Masud Khan,buet_author_1059
New efficient algorithms for the LCS,buet_author_1060
constrained LCS problems,buet_author_1061
Faster index for property matching,buet_author_1062
A new approach to pattern matching in degenerate DNA/RNA sequences,buet_author_1063
distributed pattern matching,buet_author_1064
M. Christodoulakis,buet_author_1065
Algorithms for computing variants of the longest common subsequence problem,buet_author_1066
M. R. Rahman,buet_author_1067
Md. A. Kashem,buet_author_1068
Parametric mobility support dynamic resource reservation,buet_author_1069
call admission control scheme for cellular multimedia communications,buet_author_1070
Resource,buet_author_1071
service discovery in large-scale multi-domain networks,buet_author_1072
Suman Ahmmed,buet_author_1073
K. Abdullah-Al-Mamun,buet_author_1074
International Journal Computers,buet_author_1075
F. H. Siddiqui,buet_author_1076
Efficient generation of evolutionary trees,buet_author_1077
Avijit Datta,buet_author_1078
Moazzem Hossain,buet_author_1079
A hybrid sequential,buet_author_1080
simultaneous training algorithm for constructing neural network ensembles,buet_author_1081
S. M. Kamruzzaman,buet_author_1082
An Algorithm to Extract Rules from Artificial Neural Networks for Medical Diagnosis Problems,buet_author_1083
International Journal of Interactive Technology,buet_author_1084
M. Murshed,buet_author_1085
An adaptive Min-max scheme for resource allocation in cellular multimedia networks,buet_author_1086
Utilizing Unreliable Public Resources for Higher Profit,buet_author_1087
Better SLA Compliance in Computing Utilities,buet_author_1088
International journal of Computers,buet_author_1089
Graphics,buet_author_1090
T. Mesbaul Islam,buet_author_1091
Worst-case Analysis of Generalized Heapsort Algorithm,buet_author_1092
Technology,buet_author_1093
Health Care,buet_author_1094
N. Limam,buet_author_1095
J. Ziembicki,buet_author_1096
Y. Iraqi,buet_author_1097
T. Li,buet_author_1098
R. Boutaba,buet_author_1099
M. S. Hosain,buet_author_1100
M. A. H. Newton,buet_author_1101
Multi-key Index for Distributed Database Systems,buet_author_1102
Chaotic Dynamics of a Behavior based Miniature Mobile Robot: Effects of Environment,buet_author_1103
Control Network,buet_author_1104
S.M. Masum,buet_author_1105
M. A. Mamun,buet_author_1106
Complexities of some interesting problems on spanning trees,buet_author_1107
Computers,buet_author_1108
Their Applications,buet_author_1109
On Hamiltonian cycles,buet_author_1110
Hamiltonian paths,buet_author_1111
B. M. Alom,buet_author_1112
Performance Evaluation of Indexing of XML Data Using Bitmap,buet_author_1113
P. P. Mitra,buet_author_1114
M. A. Abedin,buet_author_1115
and M. A. Kashem,buet_author_1116
andM. Z. Rahman,buet_author_1117
An optimal parallel algorithm for c-vertex-ranking of trees,buet_author_1118
Velocity,buet_author_1119
call duration support for QoS provision in mobile wireless networks,buet_author_1120
Mohammad Mursalin Akon,buet_author_1121
Shah Asaduzzaman,buet_author_1122
Takao Nishizeki,buet_author_1123
Shubhashis Ghosh,buet_author_1124
Independence Number,buet_author_1125
Degree Bounded Spanning Tree,buet_author_1126
Search Trees,buet_author_1127
Stirling Numbers,buet_author_1128
Mathematics with Applications,buet_author_1129
International Journal of Computers,buet_author_1130
Operations Research,buet_author_1131
MZ Rahman,buet_author_1132
RA Chowdhury,buet_author_1133
Mustaq Ahmed,buet_author_1134
Rezaul Alam Chowdhury,buet_author_1135
M. M. Asaduzzaman,buet_author_1136
Muhammad Masroor Ali,buet_author_1137
A knowledge based approach to Bangla-English machine translation for simple assertive sentences,buet_author_1138
S. Khan,buet_author_1139
K. Li,buet_author_1140
E. Manning,buet_author_1141
A Linguistically Sortable Bengali Coding System,buet_author_1142
Its Applications in Spell Checking - A Case Study of Multilingual Applications,buet_author_1143
Storage,buet_author_1144
Querying of High Dimensional Sparsely Populated Data in Compressed Representation,buet_author_1145
J. Wilson,buet_author_1146
D. R. McGregor,buet_author_1147
M. B. Hossain,buet_author_1148
Recognition of handwritten Bangla numeral by boundary line matching,buet_author_1149
M. R. M Khondoker,buet_author_1150
C. M. Rahman,buet_author_1151
M. M. Masud,buet_author_1152
"""Extending the Knowledge Intensive Genetic Algorithm Based Supervised Concept Learner to Adopt Continuous Attributes",buet_author_1153
Advances in Geomechanics,buet_author_1154
A New Crossover Operator,buet_author_1155
Its Application to Artificial Neural Networks Evolution,buet_author_1156
A New algorithm to Design Compact Two-Hidden Layer Artificial Neural Networks,buet_author_1157
Machine Intelligence,buet_author_1158
Robot Control,buet_author_1159
M. R. M. Khondoker,buet_author_1160
Data Storage,buet_author_1161
Recording,buet_author_1162
X. Zhou,buet_author_1163
and T. Nishizeki,buet_author_1164
A Simplified Complexity Analysis of McDiarmid,buet_author_1165
Reed s Variant of Bottom-up Heapsort Algorithm,buet_author_1166
Shin-ichi Nakano,buet_author_1167
Suman Kumar Nath,buet_author_1168
Journal of Computer Science,buet_author_1169
Informatics,buet_author_1170
Abu Wasif,buet_author_1171
Mofizur Rahman Chowdhury,buet_author_1172
Construction of Classification Trees by the Criterion of Attribute Dependency,buet_author_1173
M. M. H. Rahman,buet_author_1174
M. A. S. Kamal,buet_author_1175
M. A. Rafiq,buet_author_1176
J. P. Shin,buet_author_1177
H.S. e,buet_author_1178
communications,buet_author_1179
computer sciences,buet_author_1180
S.M. Humayun,buet_author_1181
Md. Shahid Ullah,buet_author_1182
Journal of Computing,buet_author_1183
Information Technolog,buet_author_1184
Md. Sanaul Hoque,buet_author_1185
in Effective Utilization,buet_author_1186
Management of Emerging Information Technologies,buet_author_1187
J Kamruzzaman,buet_author_1188
A neural network model for invariant pattern recognition,buet_author_1189
A.A.K. Majumdar,buet_author_1190
An iterative algorithm for the 5-peg tower of Hanoi problem,buet_author_1191
M.M. Murshed,buet_author_1192
Seek distances in two-headed disk systems,buet_author_1193
Md. Shahadatullah Khan,buet_author_1194
On the performance of simplex algorithm,buet_author_1195
S.T. Rahman,buet_author_1196
R.A. Bakhtiar,buet_author_1197
H. S. e,buet_author_1198
One dimensional-two dimensional dynamic programming character recognition algorithm with branched references,buet_author_1199
S. M. Rahman,buet_author_1200
Printed Bangla alphabetic character recognition by syntactic method,buet_author_1201
H.M. Hassan,buet_author_1202
An algorithm for designing Boolean functions with exclusive-or(EX-OR) & AND logic elements,buet_author_1203
Minimization procedure for determination of polarized polynomial form,buet_author_1204
Study of explicit,buet_author_1205
implicit token passing protocols in multiple bus LAN,buet_author_1206
Token access protocols in multiple bus local computer networks,buet_author_1207
Q.N.U. Ahmed,buet_author_1208
M.H. Ahsan,buet_author_1209
M. Shamsher Ali,buet_author_1210
Towers of Hanoi with 4 pegs,buet_author_1211
Journal of Bangladesh Academy of Sciences,buet_author_1212
On polytopes with large number of vertices,buet_author_1213
Ganit,buet_author_1214
Linear Algebra,buet_author_1215
Its Applications,buet_author_1216
Economics,buet_author_1217
Management of Marine Transport,buet_author_1218
the Journal of the Association for Information Science,buet_author_1219
Technology (JASIS&T),buet_author_1220
SimpLiFiCPM: A Simple,buet_author_1221
Lightweight Filter-Based Algorithm for Circular Pattern Matching,buet_author_1222
On the protein folding problem in 2D-triangular lattices,buet_author_1223
"A Survey on Geographic Load Balancing based Data Center Power Management in the Smart Grid Environment """,buet_author_1224
IEEE Communication Surveys & Tutorials,buet_author_1225
Accepted for publication,buet_author_1226
2013,buet_author_1227
Pawel Gburzynski,buet_author_1228
MAC-Assisted Topology Control for Ad-hoc Wireless Network,buet_author_1229
P. Gburzynski,buet_author_1230
B. Kaminska,buet_author_1231
A.A. Ali,buet_author_1232
Hierarchical Numbering based Addressing,buet_author_1233
Stateless Routing Scheme for Wireless Sensor Networks,buet_author_1234
Cache Oblivious Algorithms for the RMQ,buet_author_1235
the RMSQ Problems,buet_author_1236
The Minimum Connection Time,buet_author_1237
Majority Spanning Trees,buet_author_1238
Research Collection School Of Computing,buet_author_1239
Information Systems,buet_author_1240
2019 IEEE 19th International Conference on Bioinformatics,buet_author_1241
Bioengineering (BIBE),buet_author_1242
2018 IEEE 18th International Conference on Bioinformatics,buet_author_1243
Sheikh Intiser Uddin Dipta,buet_author_1244
Kazi Reyazul Hasan,buet_author_1245
Efficient Real-Time Video Colorization on Low-End CPUs via Pruning,buet_author_1246
Asif Shahriar,buet_author_1247
Debojit Pandit,buet_author_1248
M. Saifur Rahman,buet_author_1249
EmbedSimScore: Advancing Protein Similarity Analysis with Structural,buet_author_1250
Contextual Embeddings,buet_author_1251
The 17th Annual International Conference on Combinatorial Optimization,buet_author_1252
Applications (COCOA'24),buet_author_1253
Sadia Sharmin,buet_author_1254
Md. Nahid Hasan,buet_author_1255
Raiyan Azim,buet_author_1256
Suzad,buet_author_1257
Al Jobair,buet_author_1258
Drowsiness,buet_author_1259
Emotion Detection of Drivers for Improved Road Safety,buet_author_1260
Chowdhury Mohammad Rakin Haider,buet_author_1261
Christopher W. Clifton,buet_author_1262
Ming Yin,buet_author_1263
Efficient Natural Language,buet_author_1264
Speech Processing (ENLSP) workshop at NeurIPS,buet_author_1265
Prottoy Saha,buet_author_1266
M Shamiul Islam,buet_author_1267
Tasnim Rahman,buet_author_1268
Md Raihan Mia,buet_author_1269
Mohammad Sajid Abdullah,buet_author_1270
Md. Jahedul Islam,buet_author_1271
Bipul Chandra Dev Nath,buet_author_1272
Muhammad Tanvir Rahman,buet_author_1273
Sheikh Iqbal Ahamed,buet_author_1274
Suryadipta Majumdar,buet_author_1275
Exploring Attention Mechanisms in Integration of Multi-Modal Information for Sign Language Recognition,buet_author_1276
Translation,buet_author_1277
Israt Jahan Mouri,buet_author_1278
Muhammad Ridowan,buet_author_1279
GuardFL: Detection,buet_author_1280
Removal of Malicious Clients Through Majority Consensus,buet_author_1281
Minaoar Hossain,buet_author_1282
and Gias Uddin,buet_author_1283
The 18th IEEE International Conference on Automatic Face,buet_author_1284
Gesture Recognition (IEEE FG 2024),buet_author_1285
14th International Conference on Cloud Computing,buet_author_1286
Services Science (CLOSER'24),buet_author_1287
20th EAI International Conference on Mobile,buet_author_1288
Ubiquitous Systems: Computing,buet_author_1289
International IEEE Conference on Signal-Image Technologies,buet_author_1290
Internet-Based System,buet_author_1291
International IEEE Conference on Signal- Image Technologies,buet_author_1292
Internet-Based System (SITIS),buet_author_1293
Pair-EGRET: Enhancing the prediction of protein-protein interaction sites through graph attention networks,buet_author_1294
protein language models.,buet_author_1295
Jabunnesa Jahan Sara,buet_author_1296
and Husnu S. Narman,buet_author_1297
Adeeba Anis,buet_author_1298
Trust (PST),buet_author_1299
Shohrab Hossain,buet_author_1300
Shagufta Mehnaz,buet_author_1301
2023 IEEE Asia-Pacific Conference on Computer Science,buet_author_1302
Data Engineering (CSDE),buet_author_1303
Gias Uddin,buet_author_1304
Shareef Ahmed,buet_author_1305
James H. Anderson,buet_author_1306
Zelin Tong,buet_author_1307
and James H. Anderson,buet_author_1308
2023 11th International Conference on Affective Computing,buet_author_1309
Intelligent Interaction Workshops,buet_author_1310
Demos (ACIIW),buet_author_1311
IEEE 22nd International Conference on Machine Learning,buet_author_1312
Applications (ICMLA),buet_author_1313
Optimal Multiprocessor Locking Protocols Under FIFO Scheduling,buet_author_1314
35th Euromicro Conference on Real-Time Systems,buet_author_1315
ECRTS 2023,buet_author_1316
262,buet_author_1317
Md. Abubakar Siddik,buet_author_1318
Ibrahim Hossain,buet_author_1319
Seyed Mohammad Jafar Jalali,buet_author_1320
Swapnil Dey,buet_author_1321
Md. Musharaf Hossain,buet_author_1322
Asif Mustafa Hassan,buet_author_1323
Proceedings of The 19th International Conference on Wireless,buet_author_1324
Mobile Computing,buet_author_1325
G. M. Shahariar,buet_author_1326
Mehedi Hasan,buet_author_1327
Moloud Abdar,buet_author_1328
Uwe Aickelin,buet_author_1329
Pietro Lio',buet_author_1330
Saeid Nahav,buet_author_1331
Tawsif Shahriar,buet_author_1332
SM Zuhair Zawhar Zaki,buet_author_1333
Monirul Haque Imon,buet_author_1334
Abderrahmane Leshob,buet_author_1335
10th International Conference on Networking Systems,buet_author_1336
Security (NSysS),buet_author_1337
Proceedings of the 2022 International Conference on Information,buet_author_1338
Communication Technologies,buet_author_1339
Yeasir Rayhan,buet_author_1340
Joint European Conference on Machine Learning,buet_author_1341
Knowledge Discovery in Databases,buet_author_1342
2022 IEEE 21st International Symposium on Network Computing,buet_author_1343
Applications (NCA),buet_author_1344
Mohaimenul Azam Khan Raiaan,buet_author_1345
Abhik Bhattacharjee,buet_author_1346
Wasi Uddin Ahmad,buet_author_1347
Yuan-Fang Li,buet_author_1348
BanglaNLG,buet_author_1349
BanglaT5: Benchmarks,buet_author_1350
Resources for Evaluating Low-Resource Natural Language Generation in Bangla,buet_author_1351
S. M. Raihanul Alam,buet_author_1352
Md. Moaz Mahmud; Md. Saidur Rahman,buet_author_1353
A Heuristic for Maximum Greedy Consensus Tree Problem,buet_author_1354
Ms. Mina,buet_author_1355
Dipannoy Das Gupta,buet_author_1356
Chris Clifton,buet_author_1357
Yan Zhou,buet_author_1358
Abdullah Al-Mamun,buet_author_1359
Ch. Md. Rakin Haider,buet_author_1360
Jianguo Wang,buet_author_1361
Walid G. Aref,buet_author_1362
Fast,buet_author_1363
accurate branch support calculation for distance-based phylogenetic placements,buet_author_1364
Evolution,buet_author_1365
Reengineering (SANER),buet_author_1366
ACM SIGCAS/SIGCHI Conference on Computing,buet_author_1367
Sustainable Societies (COMPASS),buet_author_1368
Note: CORONOSIS: Corona Prognosis via a Global Lens to Enable Efficient Policy-making Both at Global,buet_author_1369
Local Levels,buet_author_1370
Sebastian Gehrmann,buet_author_1371
Abinaya Mahendiran,buet_author_1372
Alex Wang,buet_author_1373
Alexandros Papangelis,buet_author_1374
Aman Madaan,buet_author_1375
Angelina Mcmillan-major,buet_author_1376
Anna Shvets,buet_author_1377
Ashish Upadhyay,buet_author_1378
Bernd Bohnet,buet_author_1379
Bingsheng Yao,buet_author_1380
Bryan Wilie,buet_author_1381
Chandra Bhagavatula,buet_author_1382
Chaobin You,buet_author_1383
Craig Thomson,buet_author_1384
C,buet_author_1385
BanglaBERT: Language Model Pretraining,buet_author_1386
Benchmarks for Low-Resource Language Understanding Evaluation in Bangla,buet_author_1387
Sohel Bashar,buet_author_1388
Sakhawat Hossain,buet_author_1389
Mosaddekul Islam,buet_author_1390
Sadia Tasnim,buet_author_1391
Naser Anjum,buet_author_1392
Ali Haisam Muhamad Rafid,buet_author_1393
Phylogenetic Analyses of SARS-CoV-2 Strains Reveal Its Link to the Spread of COVID-19 Across the Globe,buet_author_1394
Classification of Respiratory Diseases,buet_author_1395
COVID-19 from Respiratory,buet_author_1396
Cough Sounds,buet_author_1397
2022 International Conference on Innovation,buet_author_1398
