Authors,Title
"Sabit Ahmed, Afrida Rahman, Md Al Mehedi Hasan, Julia Rahman, Md Khaled Ben Islam, Shamim Ahmad",predML-Site: Predicting Multiple Lysine PTM Sites with Optimal Feature Representation and Data Imbalance Minimization
A R Sarkar S Ahmad,A new approach to expert reviewer detection and product rating derivation from online experiential product reviews
"MJ Islam, S Ahmad, F Haque, MBI Reaz, MAS Bhuiyan, MR Islam",A Novel Signal Normalization Approach to Improve the Force Invariant Myoelectric Pattern Recognition of Transradial Amputees
"M Islam, S Ahmad, F Haque, MBI Reaz, MAS Bhuiyan",Force-Invariant Improved Feature Extraction Method for Upper-Limb Prostheses of Transradial Amputees
"UN Chowdhury, S Ahmad, MB Islam, SA Alyami, JMW Quinn, V Eapen, ...",System biology and bioinformatics pipeline to identify comorbidities risk association: Neurodegenerative disorder case study
"S Ahmed, A Rahman, MAM Hasan, MKB Islam, J Rahman, S Ahmad",predPhogly-Site: Predicting phosphoglycerylation sites by incorporating probabilistic sequence-coupling information into PseAAC and addressing data imbalance
"N Sakib, UN Chowdhury, MB Islam, S Ahmad, MA Moni","A systems biology approach to identifying genetic factors affected by aging, lifestyle factors, and type 2 diabetes that influences Parkinson's disease progression"
"UN Chowdhury, MB Islam, S Ahmad, MA Moni","Systems biology and bioinformatics approach to identify gene signatures, pathways and therapeutic targets of Alzheimer's disease"
"MAM Hasan, MK Ben Islam, J Rahman, S Ahmad",Citrullination site prediction by incorporating sequence coupled effects into PseAAC and resolving data imbalance issue
"UN Chowdhury, MB Islam, S Ahmad, MA Moni","Network-based identification of genetic factors in ageing, lifestyle and type 2 diabetes that influence to the progression of Alzheimer's disease"
"MAM Hasan, S Ahmad",mlysptmpred: Multiple lysine ptm site prediction using combination of svm with resolving data imbalance issue
"M. A. M. Hasan, S. Ahmad, M. K. I. Molla",iMulti-HumPhos: a multi-label classifier for identifying human phosphorylated proteins using multiple kernel learning based support vector machines
"Md Al Mehedi Hasan, Shamim Ahmad, and Md Khademul Islam Molla",Protein Subcellular Localization Prediction using Support Vector Machine with the Choice of Proper Kernel
"M. A. M. Hasan, J. Li, S. Ahmad, M. K. I. Molla",predCar-site: Carbonylation sites prediction in proteins using support vector machine with resolving data imbalanced issue
"M. A. M. Hasan, S. Ahmad, M. K. I. Molla",Protein subcellular localization prediction using multiple kernel learning based support vector machine
"M. A. M. Hasan, S. Xu, M. M. J. Kabir, S. Ahmad",Performance Evaluation of Different Kernels for Support Vector Machine Used in Intrusion Detection System
"Md. Al Mehedi Hasan, Mohammed Nasser, Biprodip Pal, Shamim Ahmad",Intrusion Detection Using Combination of Various Kernels Based Support Vector Machine
"Hasan,A M. , Nasser, M. , Pal, B. and Ahmad, S",Support Vector Machine and Random Forest Modeling for Intrusion Detection System (IDS)
"M. H. Shahriar Mahmud, Shamim Ahma",A New Approach of File Format for Storing Digital Images
"Mahboob Qaosar, Shamim Ahmad",A Combinational Logic Approach by using HDL to Implement DES Algorithm
"Mahboob Qaosar, Shamim Ahmad",Design of an Automatic Device Controller Based on Temperature Sensing by Using Verilog HDL Targeting an FPGA
"M. R.Islam, M. R. Mahfuz, S.Ahmad, M. K. Islam",Multiband Prediction Model for Financial Time Series with Multivariate Empirical Mode Decomposition
"M. G. Golam Faroque, Shamim Ahmad",A Low Cost PC-Controlled Electronic-Display Board“
"H. Homyara, S. Ahmad, S. Ikezawa, K. Baba et al",Large area electron-beam-excited plasma of meter size for industrial applications
"S. Biswas, S. Ahmad, M. K. I. Molla, K. Hirose, M. Nasser",Kolmogorov-Smirnov Test in Text-Dependent Automatic Speaker Identification
"S. Ahmad, K. Baba, K. Nakamura, S. Ikezawa,",Application of Perfectly Matched Layer Absorbing Boundary Conditions for Propagation of Surface Wave on the Long Plasma Cable
"MAM Hasan, S Ahmad, B Ahmed, MNI Mondal",Feature Extraction Approach Selection of Non-GO Termed Proteins for the Backup Method of Protein Subcellular Localization Prediction
"MAM Hasan, S Ahmad, MNI Mondal, B Ahmed",PredMultiLoc-Gneg: Predicting subcellular localization of gram-negative bacterial proteins using feature selection in gene ontology space and resolving the data imbalance issue
"Md. Abul Kalam Azad, Ning Xie and Shamim Ahmed",Bangladeshi style: a Way of Facial Artistic Stylization in Visual Effects
"Md. Khademul Islam Molla, Keikichi Hirose1, Sujan Kumar Roy, , Shamim Ahmad,",Adaptive Thresholding Approach for Robust Voiced/Unvoiced Classification
"Md. Rabiul Islam, Shamim Ahmad, Keikichi Hirose, Md. Khademul Islam Molla",Data Adaptive Analysis of ECG Signals for Cardiovascular Disease Diagnosis”
"Md. Omar Faruqe, Shamim Ahmad, Md. Al-Mehedi Hasan, Farazul Haque",Template Music Transcription for Different types of Musical Instrument
"S. Ahmad, R. C. Debnath",8088 IBM PC Troubleshooting Expert System
"Saleh Ahmed, Shamim Ahmad, Md. Omar Faruqe, Md. Rashedul Islam",EMG signal decomposition using wavelet transformation with respect to different wavelet and a comparative study
"Md Al Mehedi Hasan, Shamim Ahmad,",Development of a Highly Optimized Preemptive Real Time Operating System
"Padma Polash Paul, Shamim Ahmed,",A Robust Approach for Human Hand Localization and Command Recognition by Robot for Human Robot Interaction
"Mahboob Qaosar, Shamim Ahmad, Saleh Ahmed, Md. Shariful Islam",Design and Development of PC Controlled Electronic Braille Board to Represent Text Document into Braille Character Format in Braille Boar
"Md. Omar Faruqe1, Zahangir Alom1, Md. Al Mehedi Hasan, Saleh Ahmed, Shamim Ahmad,”",Performance Evaluation and Different Image Compression Techniques for Different Digital Images
"A. R. Shoyeb Ahmed Siddique, Shamim Ahmad, Keikichi Hirose and Md. Khademul Islam Molla,",Target Localization Of Cerebral Arteriovenous Malformations Using Radiographic Images
"Jafrin Ahmmed, Padma Polash Paul, Shamim Ahmad",Substance Based Automatic Image Construction From Unordered Subjective Pieces of Digital Image
"Md. Omar Faruqe, Shamim Ahmad, M. K. I. Molla","Blind Source Separation from Mixed-Audio using ICA, Hilbert Spectrum & Temporal Structure and Their Comparison"
"A.O.M. Asaduzzaman, Mst. Shayeala Parveen, Shamim Ahmad, Mahboob Qaosar",Development of PC-Controlled Curve Tracer for Studying V-I Characteristics of 2-Terminal Semiconductor-Diode
"Sangeeta Biswas, Shamim Ahmad, Khademul Islam Molla",Speaker Identification using Cepstral Based Features and Discrete Hidden Markov Model
"M. Shahriar Mahmud, Shamim Ahmad",Informative File Format for Digital Image
"S. Ahmad, H. Mayatari, K. Baba, S. Ikezawa, K. Nakamura,,",Simulation of SWP Cable by using FEM and FD-Td Method
"M. Medehi Hasan, P Padma Palash Paul, M. Wahedul Islam, Sangeeta Biswas, Shamim Ahmad",Bangla Digit Recognition using Eigenvalues
"S. Ahmad, K. Baba, K. Nakamura, S. Ikezawa",Numerical Simulation of a Long Surface Wave Produced Plasma Cable
"S. Ahmad, K. Baba, S. Ikezawa, K. Nakamura",Calculation of SWP Cable
"S. Ahmad, H. Mawatari, K. Baba, S. Ikezawa, K. Nakamura",Numerical Simulation of Long Surface-waved-produced-plasma Cable
"S. Ahmad, K. Baba, K. Nakamura, M. Umeno, S. Ikezawa",Application of PML Absorbing Boundary Conditions for Surface-Wave-Produced Plasma Cable
"S. Ahmad, Y Okayashu, K.Baba, S.Ikezawa, K. Wakita, M. Umero, K.Nakamura, S.Nonaka, M.Tuda, M.Kando","Study of SWP Cable of Electron Density Gradient Using FEM and FD-TD Method, FSE Conference"
"Y Okayashu, S. Ahmad, K.Baba, S.Ikezawa, Y.Hayashi, K.Nakamura, S.Nonaka, M.Tuda, M.Kando,",Design of Novel SWP Cable Using FEM and FDTD Methods
"S. Ahmad, Y.Okayashu, S.Ikezawa, K.Baba, Y.Hayashi, K.Nakamura, S.Nonaka, M.Tuda, M.Nagatsu, M.Kando",Calculation of Long Surface Wave Produced Plasma (SWP) Cable
"S. Ahmad, Y. Okayashu, K. Baba, S. Ikezawa, Y. Hayashi, R. Matsuoka, K. Nakamura, S. Nonaka, M. Tuda, M. Kando",Calculation of SWP Cable
"Subrata Kumer Paul, Rakhi Rani Paul, Md. Atikur Rahman, Md. Momenul Haque, Md. Ekramul Hamid",Optimal Features Selection for Human Activity Recognition (HAR) System Using Deep Learning Architectures
"Md. Easir Arafat, Indraneel Misra, and Md. Ekramul Hamid",A Comparative Study for Throat Microphone Speech Enhancement with Different Approaches
"SABRINA AKTER, BIMAL KUMAR PRAMANIK, MD EKRAMUL HAMID",EMG- BASED HAND GESTURE RECOGNITION USING DEEP LEARNING AND SIGNAL-TO-IMAGE CONVERSION TOOLS
"Sadi Md. Redwan, Md Rashed-Al-Mahfuz and Md. Ekramul Hamid",Recognizing Command Words using Deep Recurrent Neural Network for Both Acoustic and Throat Speech
"Md Saiful Islam, Md Emdadul Haque and Md Ekramul Hamid",Integrated Color and Intensity MSF Scheme for Image Retrieval Systems
Md Saiful Islam and Md Ekramul Hamid,CBIR using Region Emphasized Markov Stationary Features
"Mst. Jannatul Ferdous, Md. Sujan Ali, M. E. Hamid, Md. Khademul Islam Molla",Sub-band selection approach to artifact suppression from electroencephalography signal using hybrid wavelet transform
"Sujan Ali, Jannatul Ferdous, M. E. Hamid, Khademul Islam Molla",A Novel Features Selection Approach with Common Spatial Pattern for EEG Based Brain-Computer Interface Implementation
"Kazi Mahmudul Hassan, M. E. Hamid and Khademul Islam Molla",A Method for Voiced/Unvoiced Classification of Noisy Speech by Analyzing Time-Domain Features of Spectrogram Image
"Mst. Jannatul Ferdous, Md. Sujan Ali, Md. Ekramul Hamid andMd. Khademul Islam Molla",Eyeblink Artifact Suppression from EEG Signal using Lifting Wavelet Transform
"Md. Saiful Islam, Md. Emdadul Haque and M. E. Hamid",Multidimensional Markov Stationary Feature for Image Retrival Systems
"Kazi Mahmudul Hasan, M. E. Hamid and Takayoshi Nakai",An Improved in Representation of Audio Signal in Time-Frequency plane using EMD-2T-EMD based Approach
"M. Sujan Ali, Jannatul Ferdous, M. E. Hamid and M. K. I. Molla",Time-Frequency Coherence of Multichannel EEG Signals: Synchrosqeezing Transform Based Analysis
"Jannatul Ferdous, M. Sujan Ali, M. E. Hamid and M. K. I. Molla",A Comparison of Butterworth based pass Filter and Discrete Wavelet Transform Filter for the Suppression of Ocular Artifact from EEG Signal
"M. E. Hamid, M. K. I. Molla, M. I. A. Khan and T. Nakai",Speech Enhancement Using Hilbert Spectrum and Wavelet Packet Based Soft-Thresholding
"K. M. Ibrahim Khalilullah, Md. Delowar Hossain and Md. Ekramul Hamid",DWT-DCT Based Individuals Identification Using Robust Gait Feature Images
Md. Morshedul Arefin and M. E. Hamid,A Comparative Study on Unimodal and Multimodal Biometric Recognition
"Md. Iqbal Aziz Khan, M. E. Hamid, and T. Nakai",Systolic Phase Detection from Doppler Ultrasound Signal using EMD-DHT based Approach
"M. K. I. Molla, S. Das, M. E. Hamid and K. Hirose","Empirical Mode Decomposition for Advanced Speech Signal Processing”,"
"M. E. Hamid, M. K. I. Molla, X. Dang and T. Nakai",Single Channel Speech Enhancement using Adaptive Soft-Thresholding with Bivariate EMD
"Most. S. Akter, M. R. Islam, B. K. Pramanik, M. S. Islam and M. E. Hamid",Separation of Ocular Artifacts from EEG Signal using Noise Assisted Bi-variate Adaptive Filtering
"S. K. Pramanik, S. Pramanik, B. K. Pramanik, M. K. I. Molla and M. E. Hamid",Hybrid Classification Algorithm for Knowledge Acquisition of Biomedical data
"M. E. Hamid, S. Das, K. Hirose and M. K. I. Molla",Speech Enhancement Using EMD Based Adaptive Soft-Thresholding (EMD-ADT)
"B.K. Pramanik, Md. Ekramul Hamid, Somlal Das, Kazi J. Rahman, Md. Humayum Kabir and M. Hammar",Selective Area Epitaxy of current blocking layers for Vertical Cavity Surface Emitting Laser application
"Md. Ekramul Hamid, Mahmudul Hasan, Mohammed Inamurrahman, and Wade Ghribi",An Improved Sad Algorithm Of Noisy Speech Using Estimated Degree Of Noise
"M. K. I. Molla, K. Hirose and M. E. Hamid","Localization Based Beamforming Approach to Audio Source Separation from Binaural Mixtures”,"
"M. K. I. Molla, W. Gharibi, and M. E. Hamid",Principal Component Analysis Based Dominant Features Selection Method for Speaker Identification
"M. Rafi, M. E. Hamid, M. Samiullah, and R.S.D Wahidabanu",A Parametric Approach to Gait Signature Extraction for Human Motion Identification
"M. E. Hamid, M. Hasan, Md. I. Rahman, and W. Gharibi",Speech Activity Detection of Noisy Speech using Estimated Degree of Noise (EDON)
Fokrul Alom Mazarbhuiya and Md. Ekramul Hamid,Finding Fuzzy Locally Frequent itemsets
"Md. Ekramul Hamid, Saha Sudip and Mohammed Qayyum",Multiplayer Enhanced Make Square Game in the Net
"S. Das, M. E. Hamid, K. Hirose and M. K. I. Molla","Single-Channel Speech Enhancement by NWNS and EMD”, Signal Processing: An International Journal (SPIJ), Vol. 3, No. 5, pp. 279-291, Malaysia"
"Md. Ekramul Hamid, Md. Zashim Uddin, Humayun Kabir Biswas and Das Somlal",A New Noise Estimation Technique of Speech Signal by Degree of Noise Refinement
"M. E. Hamid, K. Ogawa and T. Fukabayashi",Improved single-channel noise reduction method of speech by blind source separation
"M. E. Hamid, and T. Fukabayashi",A Two-Stage Method for Single-Channel Speech Enhancement
"M. A Sobhan, K. J. A. Chisty, M. E. Hamid and S. A. Siddique","Power spectra estimation of Bangla vowel and consonant phonemes”,"
"M. E. Hamid, S. A. Siddique, K. J. A. Chisty and M. A. Sobhan",On the pitch determination of Bangla phonemes by cepstral analysis technique
"Ashraf Hussan Babor, Umme Habiba Choity, Most. Kaspia, Subrata Kumer Paul, Rakhi Rani Paul, Md. Momenul Haque, Md. Ekramul Hamid",Deep Learning Techniques for Bangladeshi Coin Detection and Automated Counting System: A Comparative Study of Multiple Algorithms
"Ashraf Hussan Babor, Umme Habiba Choity, Most. Kaspia, Subrata Kumer Paul, Rakhi Rani Paul, Md. Momenul Haque, M. E. Hamid",Deep Learning Techniques for Bangladeshi Coin Detection and Automated Counting System: A Comparative Study of Multiple Algorithms
"Subrata K Paul, Anika A Zisa, Md. A Walid, Y. Zeem, Rakhi R Paul, Md. M. Haque and Md. Ekramul Hamid",Human Fall Detection Systems Using Long-Term Recurrent Convolutional Networks for Next-Generation Healthcare: A Study of Human Motion Recognition
Md. Momenul Haque; Subrata Kumer Paul; Rakhi Rani Paul; Md. Ekramul Hamid; Sultan Fahim; Shahinur Islam,A Comprehensive Study on Ethereum Blockchain-based Digital Marketplace using NFT Smart Contract Infrastructure
Rakhi Rani Paul; Subrata Kumer Paul; Md. Ekramul Hamid,A 2D Convolution Neural Network Based Method for Human Emotion Classification from Speech Signal
"S. M. T. Zaman, S. K. Paul, R. R. Paul and M. E. Hamid",Detecting Diabetes in Human Body using Different Machine learning Techniques
"S.M. Tahsin Zaman, Subrata Kumer Paul, Rakhi Rani Paul, M. E. Hamid",Detecting Diabetes in Human Body using Different Machine Learning Techniques
"Subrata K. Paul, Rakhi R. Paul, Nishimura Masafumi and M. E. Hamid",Throat to acoustic speech mapping for spectral parameter correction using Artificial Neural Network Approach
"M. E. Hamid, Subrata Kumer Paul and Masafumi Nishimura",Throat to Acoustic Speech Mapping from Mel-frequency Cepstral Coefficients using Artificial Neural Network for Speech Enhancement
"Md. Easir Arafat, Masafumi Nishimura and M. E. Hamid",Improvement of Throat Microphone Speech by Enhnce Spectral Envelop using GMR-LPC based Method
"Md Rashed-Al-Mahfuz, Md. Robiul Hoque, Bimal Kumar Pramanik, M. E. Hamid and Mohammad Ali Moni",SVM Model for Feature Selection to Increase Accuracy and Reduce False Positive Rate in Falls Detection
"Mst. Rehena Khatun, M. E. Hamid and Md. Iqbal Aziz Khan",Classification of Gas Bubble in A Doppler Ultrasound Signal Using Synchrosqueezing Transform
"Zakia Zinat Choudhury, Asif Zaman, Md. Ekramul Hamid",Efficient Processing of Area Skyline Query in MapReduce Framework
M. E. Hamid and M. K. I. Molla,A Collelogram based Pitch and Voiced/Unvoiced Classification Method for Real-Time Speech Analysis in Noisy Environment
Md. Ekramul Hamid and Md. Khademul Islam Molla,A Collelogram based Pitch and Voiced/Unvoiced Classification Method for Real-Time Speech Analysis in Noisy Environment
"Md. Sujan Ali, Jannatul Ferdous, M. E. Hamid and M. K. I. Molla",Time Frequency coherence analysis of multichannel brain signal using synchrosqueezing transform
"Md. Saiful Islam, Md. Emdadul Haque and Md. Ekramul Hamid",Content Based Image Searching Using Multidimensional MSF
"Md. I. A. Khan, M. E. Hamid, and T. Nakai",2T-EMD and DHT based approach to Systolic Phase Detection from Doppler Ultrasound Signal
"Md. I. A. Khan, M. E. Hamid, and T. Nakai",EEMD and DHT based Solution to detect systolic phase from Doppler ultrasound signal
"S. Das, M. E. Hamid, M. K. I. Molla and K. Hirose","Weighted Noise Subtraction and Adaptive Soft-Thresholding Approach to Speech Enhancement”,"
M. Hasan and M. E. Hamid,A Parametric Formulation to Detect Speech Activity of Noisy Speech using EDON
"M. E. Hamid, K. Ogawa and T. Fukabayashi",Noise estimation for speech enhancement by the estimated degreeof noise without voice activity detection
"K. Ogawa, M. E. Hamid and T. Fukabayashi",Pitch extraction of speech from noise reduced autocorrelation function using estimated noise
"M. E. Hamid, K. Ogawa and T. Fukabayashi",Wide band noise reduction of speech using noise subtraction and blind source separation
"M. E. Hamid, S. Saha, M. F. Hossain and M. A. Sobhan","A study on web based garments management information system”,"
"Somlal Das, M. E. Hamid, K. Hirose and M. K I. Molla",Weighted noise subtraction and adaptive soft-thresholding approach to speech enhancement
"SABRINA AKTER, BIMAL KUMAR PRAMANIK, MD EKRAMUL HAMID",EMG- BASED HAND GESTURE RECOGNITION USING DEEP LEARNING AND SIGNAL-TO-IMAGE CONVERSION TOOLS
"Sangeeta Biswas, Md. Iqbal Aziz Khan, Sanjoy Kumar Chakravarty, Subrata Pramanik, Bimal Kumar Pramanik",An Overview of Colored Fundus Databases for Detecting Diabetic Retinopathy
"Md. Rokonuzzaman, Bimal Kumar Pramanik",Decision Stomach: A Conceptual Framework of Teamwork for Adopting Change
"Prodip Kumar Sarker, Bimal Kumar Pramanik, Mousumi Saha",Automatic Extraction of Publicly Available Personal Information from World Wide Web
"Most. Sheuli Akter, Md. Rabiul Islam, Bimal K. Pramanik, Md. S. Islam and Md. Ekramul Hamid",Separation of Ocular Artifacts from EEG Signal using Noise Assisted Bi-variate Adaptive Filtering
"Md. Humayun Kabir, Bimal K. Pramanik, Somlal Das, Subrata Pramanik, Md. Ekramul Hamid",Trusted On-demand Distance Vector Routing for Ad hoc Networks
"B.K. Pramanik, Md. Ekramul Hamid, Somlal Das, Kazi J. Rahman, Md. Humayum",Selective Area Epitaxy of current blocking layers for Vertical Cavity Surface Emitting Laser application
"Bimal K. Pramanik, Kazi J. Rahman, Subrata Pramanik and M. Hammar",Epitaxy of Current Blocking Layers Around Circular and Elliptical Mesas for Vertical Cavity Surface Emitting Laser Application
"Subrata Pramanik, Utpala Nanda Chowdhury, Bimal Kumar Pramanik and Nazmul Huda","A Comparative Study of Bagging, Boosting and C4.5: The recent Improvements in Decision Tree Learning Algorithm"
"Shovon K. Pramanik, Subrata Pramanik, Bimal K. Pramanik, M. K. Islam Molla and Md. Ekramul Hamid",Hybrid Classification Algorithm for Knowledge Acquisition of Biomedical Data
"Md. Iqbal Aziz Khan, Md. Rokanujjaman",Part-based Similarity Assessment between the Left and Right Retina of an Individual with Legendre Moments
"Rokanujjaman, Iqbal Aziz Khan",Speed Invariant Gait Identification using Frequency Domain Feature
"Md Rokanujjaman, Md Altab Hossain, Md Rezaul Islam, AKM Akhtar Hossain",Part-Based Speed Invariant Human Gait Identification
"I Ahmed, M Rokanujjaman, AF Ahmad",Server Based Operating System (OS) Research Direction for Future Smart World Using Internet of Things
"AKMA Hossain, M Rokanujjaman, SKA Kamal","Person Identification Using Iris, Facial Image and Fingerprint with the Combined Algorithm of Principle Component Analysis and Singular Value Decomposition"
"M Rokanujjaman, MS Islam, MA Hossain, MR Islam, Y Makihara, Y Yagi",Effective part-based gait identification using frequency-domain gait entropy features
"I Ahmed, M Rokanujjaman, AF Ahmad",Gait recognition performance enhancement using dynamic selection
"M Rokanujjaman, MA Hossain, MR Islam, AKMA Hossain, A Ferworn",Part definition and selection for part-based speed invariant gait recognition
"I Ahmed, M Rokanujjaman",Gait-Based Person Identification Considering Clothing Variation
"M Rokanujjaman, MA Hossain, MA Hossin",Part-based gait identification using fusion technique
"MS Islam, A Matin, J Paul, M Rokanujjaman, MA Hossain",A new effective part selection approach for part-based gait recognition
"M Rokanujjaman, MA Hossain, MR Islam, MS Islam",Effective part definition for gait identification using gait entropy image
"M Rokanujjaman, MA Hossain, MR Islam",Effective part selection for part-based gait identification
"Asif Zaman, Md. Anisuzzaman Siddique, Annisa, Yasuhiko Morimoto",Secure Computation of Skyline Query in MapReduce
"Mahboob Qaosar, Asif Zaman, M Anisuzzaman Siddique, Chen Li, Yasuhiko Morimoto",Secure k-Skyband Computation Framework in Distributed Multi-party Databases
"M. Qaosar, K. M. R. Alam, Asif Zaman, C. Li, S. Ahmed, M. A. Siddique, Y. Morimoto",A Framework for Privacy-Preserving Multi-Party Skyline Query Based on Homomorphic Encryption
"Mahboob Qaosar, Asif Zaman, Md. Anisuzzaman Siddique, Annisa, Yasuhiko Morimoto",Privacy-Preserving Secure Computation of Skyline Query in Distributed Multi-Party Databases
"Saleh Ahmed, Asif Zaman, Zhan Zhang, Kazi Md Rokibul Alam, Yasuhiko Morimoto",Semi-Order Preserving Encryption Technique for Numeric Database
"Chen Li, Annisa, Asif Zaman, Mahboob Qaosar, Saleh Ahmed, Yasuhiko Morimoto",MapReduce Algorithm for Location Recommendation by Using Area Skyline Query
Md. Anisuzzaman Siddique; Asif Zaman; Yasuhiko Morimoto,Selection of Important Sets by using K-Skyband Query for Sets
"Asif Zaman, Md Anisuzzaman Siddique, Annisa and Yasuhiko Morimoto",Secure k-objects selection for a keyword query based on MapReduce skyline algorithm
"Asif Zaman, Md Anisuzzaman Siddique, Annisa and Yasuhiko Morimoto",Finding Key Persons on Social Media by Using MapReduce Skyline
"Annisa, Asif Zaman and Yasuhiko Morimoto",Area Skyline Query for Selecting Good Locations in a Map
"Annisa, Asif Zaman and Yasuhiko Morimoto",Area Skyline Query for Selecting Good Locations in a Map
"Md. Anisuzzaman Siddique, Asif Zaman and Yasuhiko Morimoto",Efficient Selection of Representative Combinations of Objects from Large Database
"Md. Anisuzzaman Siddique, Asif Zaman, Md. Mahbubul Islam, Yasuhiko Morimoto",Distributed Spatial k-dominant Skyline Maintenance Using Computational Object Preservation
"Asif Zaman, Md. Anisuzzaman Siddique, Annisa, and Yasuhiko Morimoto",Secure Computation of Skyline Query in Mapreduce
"Cheng Chang, Md. Anisuzzaman Siddique, Asif Zaman, and Yasuhiko Morimoto",Find top-k representative skyline points by using grid data structure
"Shufeng Zheng, Asif Zaman, and Yasuhiko Morimoto",Friend Recommendation by Using Skyline Query and Location Information
"Asif Zaman, Md. Anisuzzaman Siddique, Annisa, and Yasuhiko Morimoto",Selecting Key Person of Social Network Using Skyline Query in MapReduce Framework
"Annisa, Md. Anisuzzaman Siddique, Asif Zaman, and Yasuhiko Morimoto",A Method for Selecting Desirable Unfixed Shape Areas from Integrated Geographic Information System
"Md. Anisuzzaman Siddique, Asif Zaman, Yasuhiko Morimoto",Skyline Objectset: Efficient Selection of Non-dominate Sets from Database
"Md. Anisuzzaman Siddique, Asif Zaman, and Yasuhiko Morimoto",Skyband-Set for Answering Top-k Set Queries of Any Users
"Asif Zaman, Md. Mahbubul Islam, Md. Anisuzzaman Siddique and Yasuhiko Morimoto",Distributed k-dominant Skyline Queries
"Md. Anisuzzaman Siddique, Asif Zaman, Md. Mahbubul Islam, Yasuhiko Morimoto",Multicore based Spatial k-dominant Skyline Computation
"Sujan Kumar Roy, K.M Ibrahim Khalilullah, Asif Zaman, Md. Mahbubul Islam",Designing and Developing a User-Friendly Web Server with Bangla Interface
"K.M Ibrahim Khalilullah, Sujan Kumar Roy, Md. Iqbal Aziz Khan, Asif Zaman","Detection, Identification, Character Separation, and Recognition of Moving Object (Vehicle’s License Plate) From the Analysis of Real Time Video by using Optical Character Reader (OCR) and Artificial Neural Network (ANN)"
"A.K.M. Akhtar Hossain, Md. Nazmul Huda, Asif Zaman, Ramesh Chandra Debnath",ART 2 Network based fingerprint verification system
"Md. Saiful Islam, Md. Emdadul Haque, and Md. Ekramul Hamid",Integrated Color and Intensity MSF Scheme for Image Retrieval Systems
Md. Saiful Islam and Md. Ekramul Hamid,CBIR Using Region Emphasized Markov Stationary Features
"Md. Saiful Islam, Md. Emdadul Haque, and Md. Ekramul Hamid",Multidimensional Markov Stationary Feature for Image Retrival Systems
"S.M. Kamruzzaman, Md. Saiful Islam and Md. Emdadul Haque",Speaker Identification Using MFCC-Domain Support Vector Machine
"Md. Emdadul Haque, Md. Saiful Islam, and Firoz Ahmed",Effective M-Commerce Models for Bill Payments: Bangladesh Perspective
"Md. Saiful Islam, Md. Emdadul Haque, and Md. Ekramul Hamid",Content Based Image Searching Using Multidimensional MSF
"Md. Emdadul Haque, Md. Saiful Islam, Firoz Ahmed and A.N.M Rezaul Karim",E-Commerce M-Commerce Co-Method for The Development of E-Commerce of Bangladesh
"Md. Saiful Islam, S. M. Kamruzzaman, Md. Morshedul Arefin and Md. Emdadul Haque",Development of English-Bangla Text Translator for Multi-Clausal Sentences
"S. M. Kamruzzaman, Md. Emdadul Haque and Md. Saiful Islam",Bengali License Plate Recognition Using Artificial Neural Network
"Md. Emdadul Haque, Md. Saiful Islam and S. M. Kamruzzaman",An Efficient External Searching Algorithm
"S. M. Kamruzzaman, Md. Saiful Islam and Md. Emdadul Haque",Continuous Data Compression Using Artificial Neural Network
"Md. Emdadul Haque, Muhammad Sajjadur Rahim, Md Saiful Islam and S. M. Kamruzzaman","Ticket Purchasing, ATM Transaction and Credit Card Transaction Using M-Commerce"
"S. M. Kamruzzaman, Md. Emdadul Haque and Md. Saiful Islam",Automatic Text Classification in Conference Management
"S. M. Kamruzzaman, Md. Saiful Islam, Sohaib Abdullah and Md. Emdadul Haque",An Approach to Detect Malapropism for Bangla Spell checker
"S. M. Kamruzzaman, Md. Saiful Islam, Md. Emdadul Haque","Rotation Invariant Face Detection Using Wavelet, PCA and Radial Basis Function Networks"
Md. Morshedul Arefin and Md. Saiful Islam,An Approach to Design A Bangla Optical Sentence Recognizer
"Md. Saiful Islam, Md. Azizur Rahman, Md. Kamrul Hasan and Md. Abdul Alim",A Rule based English-Bangla MT System for Compound Sentences
"Md. Saiful Islam, Md. Azizur Rahman, Md. Kamrul Hasan and Md. Abdul Alim",A Machine Translation Approach to Translate English Complex Sentences into Bangla
"Md. Saiful Islam, Md. Azizur Rahman, Md. Kamrul Hasan and Md. Abdul Alim",Transfer Based Translation of English Passive Sentences into Bangla Using Rule Based MT Technique
Md. Humayun Kabir,Impact of weather parameters on the spread of dengue cases in Dhaka
Md. Humayun Kabir,Weather Parameters Impact on Daily COVID-19 Transmission in Bangladesh
Md Humayun Kabir and Michael D. O’Connor,"Stems cells, big data and compendium-based analyses for identifying cell types, signalling pathways and gene regulatory networks"
"Md Humayun Kabir, Ralph Patrick, Joshua W. K. Ho, Michael D. O’Connor",Identification of active signaling pathways by integrating gene expression and protein interaction data
"Md Humayun Kabir, Djordje Djordjevic, Michael D. O’Connor, Joshua W. K. Ho",C3: An R package for cross-species compendium-based cell-type identification
"Patricia Murphy*, Md Humayun Kabir*, Tarini Srivastava*, Michele E. Mason*, Chitra U. Dewi, Seakcheng Lim, Andrian Yang, Djordje Djordjevic, Murray C. Killingsworth, Joshua W. K. Ho, David G. Harman and Michael D. O’Connor (* co first authors)",Light-focusing human micro-lenses generated from pluripotent stem cells model lens development and drug-induced cataract in vitro
Md. Humayun Kabir,SDN in Cellular Network and Implementation Challenges
