Authors,Title
"51. M. N. T. Akhand, M. A. Habib and K. M. R. Alam","Analyzing Cryptocurrency Price Trends for Real-Time Price Predictions,"
"50. S. Majumder, R. Zaha, M. M. H. Manik and K. M. R. Alam","A Blockchain Based Scalable Framework for Academic Document Verification,"
"A. Rahman, D. Das, M. J. hasan, S. N. Hasan and K. M. R. Alam","Secure Land Purchasing using Different Multi-Party Skyline Queries with Anonymous Information,"
"48. M. N. Razzaque, K. M. R. Alam, M. A. Habib and M. Hasan","Revolutionizing E-Voting Security with Blockchain-Backed Decentralized Authorization,"
"M. Hasan, M. A. Habib, K. M. R. Alam and M. N. Razzaque","Data Trading System Using Blockchain and Oracle Network,"
"M. M. H. Manik, Z. Mahadi, M. M. Touhid and K. M. R. Alam","Enhancing Robustness of Machine Learning Algorithms for Bangla Text Classification: A Defensive Approach against Adversarial Attacks,"
"45. M. Ali, M. A. Habib, K. M. R. Alam and Y. Morimoto","Color Image Encryption based on Multiple Chaotic Maps and Substitution Box,"
"M. M. H. Manik, K. M. R. Alam and Y. Morimoto","A Blockchain Based Secure Framework for User-centric Multi-party Skyline Queries,"
"43. M. A. Habib, K. M. R. Alam and Y. Morimoto","A Secure Medical Record Sharing Scheme Based on Blockchain and Two-fold Encryption,"
"42. N. Iwata, S. Kamei, K. M. R. Alam and Y. Morimoto","Location Data Anonymization Retaining Data Mining Utilization,"
"41. M. A. Rahman, K. M. R. Alam and M. S. Sadi","A Smartphone Based Real-time Object Recognition System for Visually Impaired People,"
"N. J. K. Chowdhury, K. M. R. Alam and M. Islam","Security and Privacy in IoT using Blockchain and Lightweight Cryptographic Protocol,"
"39. N. J. K. Chowdhury, S. Tamura and K. M. R. Alam","Preliminary Conceptions of a Remote Incoercible E-voting Scheme,"
"(Best PAPER AWARD)
"D. Das, K. M. R. Alam and Y. Morimoto",A Framework for Multi-party Skyline Query Maintaining Privacy and Data Integrity,"
"M. S. N. Shovo, K. M. R. Alam, D. Howlader and Y. Morimoto","A Sorting and Searching Scheme for Relational Database Using Searchable Encryption,"
"A. Das, S. K. Das, D. Das and K. M. R. Alam","A Comparative Study to Predict Diabetes Using Machine Learning Techniques,"
"M. S. R. Tanveer, K. M. R. Alam, M. A. Akash and Y. Morimoto","A Technique to Reconstruct Wavelet-Based Watermark Immune Against Salt & Pepper Noise,"
"34. M. Qaosar, K. M. R. Alam, C. Li and Y. Morimoto","Privacy-preserving Top-k Dominating Queries in Distributed Multi-party Databases,"
"33. C. Li, X. Zhang, M. Qaosar, S. Ahmed, K. M. R. Alam and Y. Morimoto","Multi-factor Based Stock Price Prediction Using Hybrid Neural Networks with Attention Mechanism,"
"32. N. I. Haque, K. M. R. Alam, T. Mashiat and Y. Morimoto","A Technique to Enrich the Secrecy Level of High Capacity Data Hiding Steganography Technique in JPEG Compressed Image,"
"S. A. Shahriyar, K. M. R. Alam, S. S. Roy and Y. Morimoto","An Approach for Multi Label Image Classification Using Single Label Convolutional Neural Network,"
"A. Z. M. N. Abir, K. M. R. Alam, N. H. Kakon and Y. Morimoto","An Overview of Apache Spark for Structured Big Data and Simulation of Enhancing Security Using Asymmetric Cryptosystems,"
"M. R. Biswas, K. M. R. Alam, A. Akber and Y. Morimoto","A DNA Cryptographic Technique Based on Dynamic DNA Encoding and Asymmetric Cryptosystem,"
"M. Armanuzzaman, K. M. R. Alam, M. M. Hassan and Y. Morimoto","A Secure and Efficient Data Transmission Technique Using Quantum Key Distribution,"
"S. S. Roy, S. A. Shahriyar, M. A. Golap, K. M. R. Alam and Y. Morimoto","A Novel Encryption Model for Text Messages using Delayed Chaotic Neural Network and DNA Cryptography,"
"S. Ahmed, A. Annisa, A. Zaman, Z. Zhang, K. M. R. Alam and Y. Morimoto","Semi-Order Preserving Encryption Technique for Numeric Data to Enhance Privacy,"
"N. Islam, K. M. R. Alam, S. Tamura and Y. Morimoto","A New E-Voting Scheme Based on Revised Simplified Verifiable Re-encryption Mixnet,"
"E. M. S. Hossain, K. M. R. Alam, M. R. Biswas and Y. Morimoto","A DNA Cryptographic Technique Based on Dynamic DNA Sequence Table,"
"N. Islam, K. M. R. Alam and Y. Morimoto","An Improved Universal Re-encryption Based on Okamoto-Uchiyama Cryptosystem,"
"K. Alam, K. M. R. Alam, M. O. Faruq and Y. Morimoto","A Comparison between RSA and ElGamal based Untraceable Blind Signature Schemes,"
"M. Rabbani, K. M. R. Alam, M. Islam and Y. Morimoto","A New Stroke Matching based Approach to Recognize Bangla Handwritten Text,"
"S. Ahmad, K. M. R. Alam, H. Rahman and S. Tamura","A Comparison between Symmetric and Asymmetric Key Encryption Algorithm based Decryption Mixnets,"
"19. M. Rabbani, K. M. R. Alam and M. Islam","A New Verb based Approach for English to Bangla Machine Translation,"
"M. K. Sarkar, K. M. R. Alam and M. Arifuzzaman","Emotion Recognition from Speech based on Relevant Feature and Majority Voting,"
"K. M. R. Alam, S. Mahmud and M. N. A. Khan","A comparison between traceable and untraceable blind signature schemes through simulation,"
16. K. M. R. Alam and S. Tamura,"Electronic Voting: Scopes and Limitations,"
"15. B. C. Karmokar, K. M. R. Alam and M. K. Siddiquee","An Intelligent Approach to Recognize Touchless Written Bengali Characters,"
14. K. M. R. Alam and S. Tamura,"Electronic Voting Using Confirmation Numbers,"
"S. Tamura, K. M. R. Alam and H. A. Haddad","A Probabilistic and Commutative Re-Encryption Scheme,"
"M. M. Ali, K. M. R. Alam and M. N. Islam","A Flow Transparent Multicast Pre-reservation Modification of RSVP for Providing Real-Time Services in Wireless Mobile Networks,"
"S. Tamura, H. A. Haddad, H. Tsurugi and K. M. R. Alam","Mechanisms for Anonymous Memories,"
K. M. R. Alam and M. M. Islam,"Combining Boosting with Negative Correlation Learning for Training Neural Network Ensembles,"
"9. K. M. R. Alam, S. Shabnam and M. Wahiduzzaman","A Comparison among Back Propagation, Quick propagation and Resilient propagation Algorithms to Train Neural Networks,"
K. M. R. Alam and M. M. Islam,"A Novel Algorithm to Design Neural Network Ensemble,"
"7. K. M. R. Alam, M. S. Huda and M. M. H. A. Al-Asad","A Comparison of Different Constructive Algorithms to Design Neural Networks,"
"M. S. Huda, K. M. R. Alam and K. Mutsuddi","A Dynamic K-Nearest Neighbor algorithm for Pattern Recognition Problem,"
"M. S. Huda, M. S. Mia and K. M. R. Alam","A Weighted Distance Metric based Bayesian Classifier,"
K. M. R. Alam and,"Dynamic Neural Network Ensemble: A New Learning Algorithm using Negative Correlation,"
"K. M. R. Alam, M. A. Rouf and M. A. H. Newton","Performance analysis and implementation of some commonly used concurrency control protocols through simulation,"
"K. M. R. Alam, M. S. Sadi and C. M. Rahman","A Comparison between Deadlock and Deadlock free Concurrency Control Protocol and a Decision which Protocol is Suitable where,"
"M. S. Sadi, K. M. R. Alam and C. M. Rahman","A Comparative Analysis on Adoption a Typical Approach to the Emerging Problems of Software Industries in Bangladesh,"
"Haque,M. R. , Islam,M. M. , Alam,<. S. A. , Iqbal,H. and Shaik,a. M. E.",A Computer Vision based Lane Detection Approach
"Alam. S. A. ,Shishir,T. A. and Hasan,K. M. A.",Efficient Partitioning Algorithm for Parallel Multidimensional Matrix Operations by Linearization
"Rahman,M. M. , Islam,M. , Manik,M. M. H. and Al-Rakhami,M. S. A.",Machine Learning Approaches for Tackling Novel Coronavirus (COVID-19) Pandemic,
"Majumder,S., Zaha,R.,Manik,M. M. H. and Alam,K. M. R.", A Blockchain Based Scalable Framework for Academic Document Verification
"Manik,M. M. H. , Sagor,A. H. , Habib,M. A. , Touhid,M. M. , Ahmed,T. , Islam,M. Z. and Haque,F.",Redefining Crime Record Storage: An Advanced Architecture Harnessing the Power of Blockchain Technology
"Manik,M. M. H. , Mahadi,J. , Touhid,M. M. and Alam,K. M. R.", Enhancing Robustness of Machine Learning Algorithms for Bangla Text Classification: A Defensive Approach against Adversarial Attacks
"Habib,M. A. and Manik,M. M. H.", "A technique to avoid Blockchain Denial of Service (BDoS) and Selfish Mining Attack
"Habib,M. A. ,Manik,M. M. H. and Zaman,S.", A Blockchain-based Technique to Prevent Grade Tampering: A University Perspective
"Manik,M. M. H. , Haque,F. , Hashem,M. , Habib,M. A. , Islam,M. Z. and Ahmed,T.","A Hybrid Framework for Sentiment Analysis from Bangla Texts
"Manik,M. M. H. ,Alam,K. M. R. and Morimoto,Y.","A Blockchain Based Secure Framework for User-centric Multi-party Skyline Queries
"Manik,M. M. H. ,Habib,M. A. and Ahmed,T.","Machine Learning Algorithms on COVID-19 Prediction Using CpG Island and AT-CG Feature on Human Genomic Data
"Rahman,M. M. , Manik,M. M. H. , Islam,M. M. , Mahmud,S. and Kim,J.", "An automated system to limit COVID-19 using facial mask detection in smart city network
"Haque,F. and Hashem,M. M. H. M. a. M.","Opinion mining from bangla and phonetic bangla reviews using vectorization methods
