Author ID,Paper ID,Title
ku_author_147,ku_paper_100,Bangla Number Extraction and Recognition from Document Image
ku_author_1,ku_paper_100,Bangla Number Extraction and Recognition from Document Image
ku_author_148,ku_paper_101,An Efficient Method to find the Variable Ordering for Reduced Ordered Binary Decision Diagram (ROBDD)
ku_author_1,ku_paper_101,An Efficient Method to find the Variable Ordering for Reduced Ordered Binary Decision Diagram (ROBDD)
ku_author_149,ku_paper_102,Performance Analysis of Back-Propagation Learning Algorithm for Handwritten Digit Classification
ku_author_1,ku_paper_102,Performance Analysis of Back-Propagation Learning Algorithm for Handwritten Digit Classification
ku_author_132,ku_paper_103,Equivalence Checking of Combinational Switching Functions using ROBDD
ku_author_1,ku_paper_103,Equivalence Checking of Combinational Switching Functions using ROBDD
ku_author_150,ku_paper_104,"Integrated Job Shop Scheduling and Layout Planning: A Hybrid Evolutionary Method For Optimizing Multiple Objectives,"
ku_author_151,ku_paper_104,"Integrated Job Shop Scheduling and Layout Planning: A Hybrid Evolutionary Method For Optimizing Multiple Objectives,"
ku_author_152,ku_paper_105,"Adaptive Variable Neighborhood Search for Solving Multi-Objective Facility Layout Problems with Unequal Area Facilities,"
ku_author_153,ku_paper_105,"Adaptive Variable Neighborhood Search for Solving Multi-Objective Facility Layout Problems with Unequal Area Facilities,"
ku_author_154,ku_paper_105,"Adaptive Variable Neighborhood Search for Solving Multi-Objective Facility Layout Problems with Unequal Area Facilities,"
ku_author_155,ku_paper_105,"Adaptive Variable Neighborhood Search for Solving Multi-Objective Facility Layout Problems with Unequal Area Facilities,"
ku_author_156,ku_paper_105,"Adaptive Variable Neighborhood Search for Solving Multi-Objective Facility Layout Problems with Unequal Area Facilities,"
ku_author_157,ku_paper_105,"Adaptive Variable Neighborhood Search for Solving Multi-Objective Facility Layout Problems with Unequal Area Facilities,"
ku_author_152,ku_paper_106,"Job Shop Scheduling with Transportation Delays and Layout Planning in Manufacturing Systems: A Multi--objective Evolutionary Approach,"
ku_author_153,ku_paper_106,"Job Shop Scheduling with Transportation Delays and Layout Planning in Manufacturing Systems: A Multi--objective Evolutionary Approach,"
ku_author_155,ku_paper_106,"Job Shop Scheduling with Transportation Delays and Layout Planning in Manufacturing Systems: A Multi--objective Evolutionary Approach,"
ku_author_158,ku_paper_106,"Job Shop Scheduling with Transportation Delays and Layout Planning in Manufacturing Systems: A Multi--objective Evolutionary Approach,"
ku_author_159,ku_paper_106,"Job Shop Scheduling with Transportation Delays and Layout Planning in Manufacturing Systems: A Multi--objective Evolutionary Approach,"
ku_author_152,ku_paper_107,"A Multi--Objective Evolutionary Algorithm for Solving Integrated Scheduling and Layout Planning Problems in Manufacturing Systems,"
ku_author_153,ku_paper_107,"A Multi--Objective Evolutionary Algorithm for Solving Integrated Scheduling and Layout Planning Problems in Manufacturing Systems,"
ku_author_155,ku_paper_107,"A Multi--Objective Evolutionary Algorithm for Solving Integrated Scheduling and Layout Planning Problems in Manufacturing Systems,"
ku_author_158,ku_paper_107,"A Multi--Objective Evolutionary Algorithm for Solving Integrated Scheduling and Layout Planning Problems in Manufacturing Systems,"
ku_author_159,ku_paper_107,"A Multi--Objective Evolutionary Algorithm for Solving Integrated Scheduling and Layout Planning Problems in Manufacturing Systems,"
ku_author_160,ku_paper_108,"A neutral evolutionary path-planner,"
ku_author_153,ku_paper_108,"A neutral evolutionary path-planner,"
ku_author_152,ku_paper_108,"A neutral evolutionary path-planner,"
ku_author_159,ku_paper_108,"A neutral evolutionary path-planner,"
ku_author_152,ku_paper_109,"Genetic algorithm using a modified backward pass heuristic for the dynamic facility layout problem,"
ku_author_153,ku_paper_109,"Genetic algorithm using a modified backward pass heuristic for the dynamic facility layout problem,"
ku_author_161,ku_paper_109,"Genetic algorithm using a modified backward pass heuristic for the dynamic facility layout problem,"
ku_author_155,ku_paper_109,"Genetic algorithm using a modified backward pass heuristic for the dynamic facility layout problem,"
ku_author_158,ku_paper_109,"Genetic algorithm using a modified backward pass heuristic for the dynamic facility layout problem,"
ku_author_162,ku_paper_109,"Genetic algorithm using a modified backward pass heuristic for the dynamic facility layout problem,"
ku_author_152,ku_paper_110,"Dynamic facility layout problem under uncertainty: A Pareto--optimality based multi-objective evolutionary approach,"
ku_author_153,ku_paper_110,"Dynamic facility layout problem under uncertainty: A Pareto--optimality based multi-objective evolutionary approach,"
ku_author_155,ku_paper_110,"Dynamic facility layout problem under uncertainty: A Pareto--optimality based multi-objective evolutionary approach,"
ku_author_158,ku_paper_110,"Dynamic facility layout problem under uncertainty: A Pareto--optimality based multi-objective evolutionary approach,"
ku_author_162,ku_paper_110,"Dynamic facility layout problem under uncertainty: A Pareto--optimality based multi-objective evolutionary approach,"
ku_author_152,ku_paper_111,"Improved precedence preservation crossover (IPPX) for multi--objective job shop scheduling Problem,"
ku_author_163,ku_paper_111,"Improved precedence preservation crossover (IPPX) for multi--objective job shop scheduling Problem,"
ku_author_158,ku_paper_111,"Improved precedence preservation crossover (IPPX) for multi--objective job shop scheduling Problem,"
ku_author_162,ku_paper_111,"Improved precedence preservation crossover (IPPX) for multi--objective job shop scheduling Problem,"
ku_author_152,ku_paper_112,"A domain--independent similar--duplicate detection algorithm for data cleaning,"
ku_author_164,ku_paper_112,"A domain--independent similar--duplicate detection algorithm for data cleaning,"
ku_author_165,ku_paper_112,"A domain--independent similar--duplicate detection algorithm for data cleaning,"
ku_author_166,ku_paper_112,"A domain--independent similar--duplicate detection algorithm for data cleaning,"
ku_author_167,ku_paper_113,"Performance analysis of estimation of distribution algorithm and genetic algorithm in zone routing protocol,"
ku_author_168,ku_paper_113,"Performance analysis of estimation of distribution algorithm and genetic algorithm in zone routing protocol,"
ku_author_152,ku_paper_113,"Performance analysis of estimation of distribution algorithm and genetic algorithm in zone routing protocol,"
ku_author_169,ku_paper_113,"Performance analysis of estimation of distribution algorithm and genetic algorithm in zone routing protocol,"
ku_author_166,ku_paper_113,"Performance analysis of estimation of distribution algorithm and genetic algorithm in zone routing protocol,"
ku_author_152,ku_paper_114,"Using Pareto--optimality for solving multi--objective unequal area facility layout problem,"
ku_author_154,ku_paper_114,"Using Pareto--optimality for solving multi--objective unequal area facility layout problem,"
ku_author_153,ku_paper_114,"Using Pareto--optimality for solving multi--objective unequal area facility layout problem,"
ku_author_155,ku_paper_114,"Using Pareto--optimality for solving multi--objective unequal area facility layout problem,"
ku_author_158,ku_paper_114,"Using Pareto--optimality for solving multi--objective unequal area facility layout problem,"
ku_author_162,ku_paper_114,"Using Pareto--optimality for solving multi--objective unequal area facility layout problem,"
ku_author_152,ku_paper_115,"An adaptive local search based genetic algorithm for solving multi--objective facility layout problem,"
ku_author_153,ku_paper_115,"An adaptive local search based genetic algorithm for solving multi--objective facility layout problem,"
ku_author_155,ku_paper_115,"An adaptive local search based genetic algorithm for solving multi--objective facility layout problem,"
ku_author_158,ku_paper_115,"An adaptive local search based genetic algorithm for solving multi--objective facility layout problem,"
ku_author_166,ku_paper_115,"An adaptive local search based genetic algorithm for solving multi--objective facility layout problem,"
ku_author_152,ku_paper_116,"A genetic algorithm to find Pareto-optimal solutions for the dynamic facility layout problem with multiple objectives,"
ku_author_153,ku_paper_116,"A genetic algorithm to find Pareto-optimal solutions for the dynamic facility layout problem with multiple objectives,"
ku_author_155,ku_paper_116,"A genetic algorithm to find Pareto-optimal solutions for the dynamic facility layout problem with multiple objectives,"
ku_author_158,ku_paper_116,"A genetic algorithm to find Pareto-optimal solutions for the dynamic facility layout problem with multiple objectives,"
ku_author_166,ku_paper_116,"A genetic algorithm to find Pareto-optimal solutions for the dynamic facility layout problem with multiple objectives,"
ku_author_152,ku_paper_117,"Dynamic facility layout problem with hybrid genetic algorithm,"
ku_author_153,ku_paper_117,"Dynamic facility layout problem with hybrid genetic algorithm,"
ku_author_155,ku_paper_117,"Dynamic facility layout problem with hybrid genetic algorithm,"
ku_author_158,ku_paper_117,"Dynamic facility layout problem with hybrid genetic algorithm,"
ku_author_166,ku_paper_117,"Dynamic facility layout problem with hybrid genetic algorithm,"
ku_author_152,ku_paper_118,"Multi--objective evolutionary approach for solving facility layout problem using local search,"
ku_author_153,ku_paper_118,"Multi--objective evolutionary approach for solving facility layout problem using local search,"
ku_author_155,ku_paper_118,"Multi--objective evolutionary approach for solving facility layout problem using local search,"
ku_author_158,ku_paper_118,"Multi--objective evolutionary approach for solving facility layout problem using local search,"
ku_author_166,ku_paper_118,"Multi--objective evolutionary approach for solving facility layout problem using local search,"
ku_author_152,ku_paper_119,"Evolutionary multi--objective clustering with adaptive local search,"
ku_author_153,ku_paper_119,"Evolutionary multi--objective clustering with adaptive local search,"
ku_author_155,ku_paper_119,"Evolutionary multi--objective clustering with adaptive local search,"
ku_author_158,ku_paper_119,"Evolutionary multi--objective clustering with adaptive local search,"
ku_author_166,ku_paper_119,"Evolutionary multi--objective clustering with adaptive local search,"
ku_author_152,ku_paper_120,"Pareto--optimal based evolutionary approach for solving multi--objective facility layout problem,"
ku_author_153,ku_paper_120,"Pareto--optimal based evolutionary approach for solving multi--objective facility layout problem,"
ku_author_170,ku_paper_120,"Pareto--optimal based evolutionary approach for solving multi--objective facility layout problem,"
ku_author_155,ku_paper_120,"Pareto--optimal based evolutionary approach for solving multi--objective facility layout problem,"
ku_author_158,ku_paper_120,"Pareto--optimal based evolutionary approach for solving multi--objective facility layout problem,"
ku_author_171,ku_paper_120,"Pareto--optimal based evolutionary approach for solving multi--objective facility layout problem,"
ku_author_152,ku_paper_121,"Evolutionary Multi--Objective Clustering for Overlapping Clusters Detection,"
ku_author_163,ku_paper_121,"Evolutionary Multi--Objective Clustering for Overlapping Clusters Detection,"
ku_author_171,ku_paper_121,"Evolutionary Multi--Objective Clustering for Overlapping Clusters Detection,"
ku_author_152,ku_paper_122,"A supervised spiking neural network for generating multiple spikes,"
ku_author_172,ku_paper_122,"A supervised spiking neural network for generating multiple spikes,"
ku_author_173,ku_paper_122,"A supervised spiking neural network for generating multiple spikes,"
ku_author_171,ku_paper_122,"A supervised spiking neural network for generating multiple spikes,"
ku_author_152,ku_paper_123,"A domain independent similar-duplicate detection algorithm for data cleaning,"
ku_author_164,ku_paper_123,"A domain independent similar-duplicate detection algorithm for data cleaning,"
ku_author_174,ku_paper_123,"A domain independent similar-duplicate detection algorithm for data cleaning,"
ku_author_171,ku_paper_123,"A domain independent similar-duplicate detection algorithm for data cleaning,"
ku_author_152,ku_paper_124,"The rearrangement--based lightpath restoration scheme with multiple failures in WDM optical network,"
ku_author_175,ku_paper_124,"The rearrangement--based lightpath restoration scheme with multiple failures in WDM optical network,"
ku_author_176,ku_paper_124,"The rearrangement--based lightpath restoration scheme with multiple failures in WDM optical network,"
ku_author_177,ku_paper_124,"The rearrangement--based lightpath restoration scheme with multiple failures in WDM optical network,"
ku_author_152,ku_paper_125,"Hybrid evolutionary approach for multi--objective job--shop scheduling problem,"
ku_author_178,ku_paper_125,"Hybrid evolutionary approach for multi--objective job--shop scheduling problem,"
ku_author_152,ku_paper_126,"A real coding jumping gene genetic algorithm (RJGGA) for multiobjective optimization,"
ku_author_179,ku_paper_126,"A real coding jumping gene genetic algorithm (RJGGA) for multiobjective optimization,"
ku_author_180,ku_paper_126,"A real coding jumping gene genetic algorithm (RJGGA) for multiobjective optimization,"
ku_author_178,ku_paper_126,"A real coding jumping gene genetic algorithm (RJGGA) for multiobjective optimization,"
ku_author_152,ku_paper_127,"An evolutionary approach for solving the multi--objective job-shop scheduling problem (JSSP),"
ku_author_181,ku_paper_127,"An evolutionary approach for solving the multi--objective job-shop scheduling problem (JSSP),"
ku_author_179,ku_paper_127,"An evolutionary approach for solving the multi--objective job-shop scheduling problem (JSSP),"
ku_author_178,ku_paper_127,"An evolutionary approach for solving the multi--objective job-shop scheduling problem (JSSP),"
ku_author_182,ku_paper_128,"DOT: A new distributed data management system,"
ku_author_152,ku_paper_128,"DOT: A new distributed data management system,"
ku_author_183,ku_paper_128,"DOT: A new distributed data management system,"
ku_author_178,ku_paper_128,"DOT: A new distributed data management system,"
ku_author_152,ku_paper_129,"Multi--objective data clustering using variable-length real jumping genes genetic algorithm and local search method,"
ku_author_181,ku_paper_129,"Multi--objective data clustering using variable-length real jumping genes genetic algorithm and local search method,"
ku_author_179,ku_paper_129,"Multi--objective data clustering using variable-length real jumping genes genetic algorithm and local search method,"
ku_author_184,ku_paper_129,"Multi--objective data clustering using variable-length real jumping genes genetic algorithm and local search method,"
ku_author_152,ku_paper_130,"Multi--objective evolutionary job-shop scheduling using jumping genes genetic algorithm,"
ku_author_181,ku_paper_130,"Multi--objective evolutionary job-shop scheduling using jumping genes genetic algorithm,"
ku_author_179,ku_paper_130,"Multi--objective evolutionary job-shop scheduling using jumping genes genetic algorithm,"
ku_author_184,ku_paper_130,"Multi--objective evolutionary job-shop scheduling using jumping genes genetic algorithm,"
ku_author_152,ku_paper_131,"Multi-objective evolutionary clustering using variable-length real jumping genes genetic algorithm,"
ku_author_181,ku_paper_131,"Multi-objective evolutionary clustering using variable-length real jumping genes genetic algorithm,"
ku_author_179,ku_paper_131,"Multi-objective evolutionary clustering using variable-length real jumping genes genetic algorithm,"
ku_author_184,ku_paper_131,"Multi-objective evolutionary clustering using variable-length real jumping genes genetic algorithm,"
ku_author_152,ku_paper_132,"Intelligent Systems for Network Management -- an alternative to the Centralized Approach of Computer Network Management,"
ku_author_185,ku_paper_132,"Intelligent Systems for Network Management -- an alternative to the Centralized Approach of Computer Network Management,"
ku_author_186,ku_paper_132,"Intelligent Systems for Network Management -- an alternative to the Centralized Approach of Computer Network Management,"
ku_author_46,ku_paper_133,"Comprehensive investigation on web security at application level,"
ku_author_152,ku_paper_133,"Comprehensive investigation on web security at application level,"
ku_author_187,ku_paper_133,"Comprehensive investigation on web security at application level,"
ku_author_188,ku_paper_133,"Comprehensive investigation on web security at application level,"
ku_author_46,ku_paper_134,"A New Approach for Edge Detection with Automatically Optimum Scale Selection Through Scale--Space Theory,"
ku_author_152,ku_paper_134,"A New Approach for Edge Detection with Automatically Optimum Scale Selection Through Scale--Space Theory,"
ku_author_189,ku_paper_134,"A New Approach for Edge Detection with Automatically Optimum Scale Selection Through Scale--Space Theory,"
ku_author_6,ku_paper_134,"A New Approach for Edge Detection with Automatically Optimum Scale Selection Through Scale--Space Theory,"
ku_author_190,ku_paper_134,"A New Approach for Edge Detection with Automatically Optimum Scale Selection Through Scale--Space Theory,"
ku_author_188,ku_paper_134,"A New Approach for Edge Detection with Automatically Optimum Scale Selection Through Scale--Space Theory,"
ku_author_185,ku_paper_135,"Decision Tree for the structure of adaptive interview,"
ku_author_191,ku_paper_135,"Decision Tree for the structure of adaptive interview,"
ku_author_192,ku_paper_135,"Decision Tree for the structure of adaptive interview,"
ku_author_152,ku_paper_135,"Decision Tree for the structure of adaptive interview,"
ku_author_1,ku_paper_135,"Decision Tree for the structure of adaptive interview,"
ku_author_188,ku_paper_135,"Decision Tree for the structure of adaptive interview,"
ku_author_193,ku_paper_136,"A novel unbiased deep learning approach (DL-Net) in feature space for converting gray to color image,"
ku_author_1,ku_paper_136,"A novel unbiased deep learning approach (DL-Net) in feature space for converting gray to color image,"
ku_author_194,ku_paper_137,"An improved encoder-decoder CNN with region-based filtering for vibrant colorization,"
ku_author_195,ku_paper_137,"An improved encoder-decoder CNN with region-based filtering for vibrant colorization,"
ku_author_196,ku_paper_137,"An improved encoder-decoder CNN with region-based filtering for vibrant colorization,"
ku_author_197,ku_paper_137,"An improved encoder-decoder CNN with region-based filtering for vibrant colorization,"
ku_author_198,ku_paper_137,"An improved encoder-decoder CNN with region-based filtering for vibrant colorization,"
ku_author_199,ku_paper_137,"An improved encoder-decoder CNN with region-based filtering for vibrant colorization,"
ku_author_1,ku_paper_137,"An improved encoder-decoder CNN with region-based filtering for vibrant colorization,"
ku_author_200,ku_paper_138,"Automated speech-to-text conversion systems in Bangla language: a systematic literature review,"
ku_author_1,ku_paper_138,"Automated speech-to-text conversion systems in Bangla language: a systematic literature review,"
ku_author_201,ku_paper_139,"Compilation, analysis and application of a comprehensive Bangla corpus KUMono,"
ku_author_202,ku_paper_139,"Compilation, analysis and application of a comprehensive Bangla corpus KUMono,"
ku_author_203,ku_paper_139,"Compilation, analysis and application of a comprehensive Bangla corpus KUMono,"
ku_author_204,ku_paper_139,"Compilation, analysis and application of a comprehensive Bangla corpus KUMono,"
ku_author_205,ku_paper_139,"Compilation, analysis and application of a comprehensive Bangla corpus KUMono,"
ku_author_206,ku_paper_139,"Compilation, analysis and application of a comprehensive Bangla corpus KUMono,"
ku_author_1,ku_paper_139,"Compilation, analysis and application of a comprehensive Bangla corpus KUMono,"
ku_author_207,ku_paper_140,"Morphology preserving segmentation method for occluded cell nuclei from medical microscopy image,"
ku_author_1,ku_paper_140,"Morphology preserving segmentation method for occluded cell nuclei from medical microscopy image,"
ku_author_208,ku_paper_141,"A comparative evaluation of feature extraction and similarity measurement methods for content-based image retrieval,"
ku_author_1,ku_paper_141,"A comparative evaluation of feature extraction and similarity measurement methods for content-based image retrieval,"
ku_author_207,ku_paper_142,"Human distraction detection from video stream using artificial emotional intelligence,"
ku_author_1,ku_paper_142,"Human distraction detection from video stream using artificial emotional intelligence,"
ku_author_209,ku_paper_143,"An automated eye disease recognition system from visual content of facial images using machine learning techniques,"
ku_author_1,ku_paper_143,"An automated eye disease recognition system from visual content of facial images using machine learning techniques,"
ku_author_209,ku_paper_144,"An efficient automated corneal ulcer detection method using convolutional neural network,"
ku_author_1,ku_paper_144,"An efficient automated corneal ulcer detection method using convolutional neural network,"
ku_author_207,ku_paper_145,"Leaf classification by combining hand-crafted and deep features,"
ku_author_1,ku_paper_145,"Leaf classification by combining hand-crafted and deep features,"
ku_author_207,ku_paper_146,"Segmentation of single and overlapping leaves by extracting appropriate contours,"
ku_author_1,ku_paper_146,"Segmentation of single and overlapping leaves by extracting appropriate contours,"
ku_author_207,ku_paper_147,"Multi class fruit classification using efficient object detection and recognition techniques,"
ku_author_1,ku_paper_147,"Multi class fruit classification using efficient object detection and recognition techniques,"
ku_author_210,ku_paper_148,"An efficient contour based fine-grained algorithm for multi category object detection,"
ku_author_211,ku_paper_148,"An efficient contour based fine-grained algorithm for multi category object detection,"
ku_author_1,ku_paper_148,"An efficient contour based fine-grained algorithm for multi category object detection,"
ku_author_210,ku_paper_149,"An efficient contour based fine-grained algorithm for object detection,"
ku_author_211,ku_paper_149,"An efficient contour based fine-grained algorithm for object detection,"
ku_author_1,ku_paper_149,"An efficient contour based fine-grained algorithm for object detection,"
ku_author_212,ku_paper_150,"Bangla handwritten digit and basic letter recognition using machine learning techniques,"
ku_author_213,ku_paper_150,"Bangla handwritten digit and basic letter recognition using machine learning techniques,"
ku_author_1,ku_paper_150,"Bangla handwritten digit and basic letter recognition using machine learning techniques,"
ku_author_214,ku_paper_151,"An improved color image steganography technique in spatial domain,"
ku_author_215,ku_paper_151,"An improved color image steganography technique in spatial domain,"
ku_author_1,ku_paper_151,"An improved color image steganography technique in spatial domain,"
ku_author_208,ku_paper_152,"An RST invariant image retrieval approach using color moment and wavelet packet entropy,"
ku_author_1,ku_paper_152,"An RST invariant image retrieval approach using color moment and wavelet packet entropy,"
ku_author_216,ku_paper_153,"A robust RGB channel based image steganography technique using a secret key,"
ku_author_217,ku_paper_153,"A robust RGB channel based image steganography technique using a secret key,"
ku_author_1,ku_paper_153,"A robust RGB channel based image steganography technique using a secret key,"
ku_author_196,ku_paper_154,"A comparison of SVM-based evolutionary methods for multicategory cancer diagnosis using microarray gene expression data,"
ku_author_218,ku_paper_154,"A comparison of SVM-based evolutionary methods for multicategory cancer diagnosis using microarray gene expression data,"
ku_author_1,ku_paper_154,"A comparison of SVM-based evolutionary methods for multicategory cancer diagnosis using microarray gene expression data,"
ku_author_219,ku_paper_155,"A new ensemble learning with support vector machine,"
ku_author_1,ku_paper_155,"A new ensemble learning with support vector machine,"
ku_author_219,ku_paper_156,"A comparison of SVM-based criteria in evolutionary method for gene selection and classification of microarray data,"
ku_author_1,ku_paper_156,"A comparison of SVM-based criteria in evolutionary method for gene selection and classification of microarray data,"
ku_author_220,ku_paper_157,"An evolutionary approach for gene selection and classification of microarray data based on SVM error-bound theories,"
ku_author_1,ku_paper_157,"An evolutionary approach for gene selection and classification of microarray data based on SVM error-bound theories,"
ku_author_220,ku_paper_158,"A comparison of evolutionary methods based on SVM error-bound theories for multicategory microarray gene expression data,"
ku_author_1,ku_paper_158,"A comparison of evolutionary methods based on SVM error-bound theories for multicategory microarray gene expression data,"
ku_author_220,ku_paper_159,"An evolutionary gene selection method for microarray data based on SVM error bound theories,"
ku_author_1,ku_paper_159,"An evolutionary gene selection method for microarray data based on SVM error bound theories,"
ku_author_196,ku_paper_160,"Implementation issues of second-order cone programming approaches for support vector machine learning problems,"
ku_author_221,ku_paper_160,"Implementation issues of second-order cone programming approaches for support vector machine learning problems,"
ku_author_1,ku_paper_160,"Implementation issues of second-order cone programming approaches for support vector machine learning problems,"
ku_author_222,ku_paper_161,"A new approach for adding facial expression to neutral face,"
ku_author_223,ku_paper_161,"A new approach for adding facial expression to neutral face,"
ku_author_1,ku_paper_161,"A new approach for adding facial expression to neutral face,"
ku_author_224,ku_paper_162,"Efficient fingerprint identification and verification system using minutiae matching technique,"
ku_author_225,ku_paper_162,"Efficient fingerprint identification and verification system using minutiae matching technique,"
ku_author_226,ku_paper_162,"Efficient fingerprint identification and verification system using minutiae matching technique,"
ku_author_1,ku_paper_162,"Efficient fingerprint identification and verification system using minutiae matching technique,"
ku_author_227,ku_paper_163,"DWT based digital watermarking technique and its robustness on image rotation, scaling, JPEG compression, cropping and multiple watermarking,"
ku_author_228,ku_paper_163,"DWT based digital watermarking technique and its robustness on image rotation, scaling, JPEG compression, cropping and multiple watermarking,"
ku_author_1,ku_paper_163,"DWT based digital watermarking technique and its robustness on image rotation, scaling, JPEG compression, cropping and multiple watermarking,"
ku_author_229,ku_paper_164,"An improved interleaver design for turbo codes,"
ku_author_230,ku_paper_164,"An improved interleaver design for turbo codes,"
ku_author_231,ku_paper_164,"An improved interleaver design for turbo codes,"
ku_author_1,ku_paper_164,"An improved interleaver design for turbo codes,"
ku_author_232,ku_paper_165,"Improvement of the performance of DCT based digital image watermarking technique,"
ku_author_233,ku_paper_165,"Improvement of the performance of DCT based digital image watermarking technique,"
ku_author_1,ku_paper_165,"Improvement of the performance of DCT based digital image watermarking technique,"
ku_author_234,ku_paper_166,"SVM training: second-order cone programming versus quadratic programming,"
ku_author_1,ku_paper_166,"SVM training: second-order cone programming versus quadratic programming,"
ku_author_196,ku_paper_167,"Support vector machine learning: second-order cone programming versus quadratic programming,"
ku_author_1,ku_paper_167,"Support vector machine learning: second-order cone programming versus quadratic programming,"
ku_author_196,ku_paper_168,"An efficient support vector machine learning method with second-order cone programming for large scale problems,"
ku_author_221,ku_paper_168,"An efficient support vector machine learning method with second-order cone programming for large scale problems,"
ku_author_1,ku_paper_168,"An efficient support vector machine learning method with second-order cone programming for large scale problems,"
ku_author_234,ku_paper_169,"Tuning multiple parameters for the support vector machines with Gaussian kernel,"
ku_author_1,ku_paper_169,"Tuning multiple parameters for the support vector machines with Gaussian kernel,"
ku_author_234,ku_paper_170,"Efficient support vector regression training using the second-order cone programming technique,"
ku_author_1,ku_paper_170,"Efficient support vector regression training using the second-order cone programming technique,"
ku_author_234,ku_paper_171,"A fast and efficient learning algorithm for the support vector regression problem,"
ku_author_1,ku_paper_171,"A fast and efficient learning algorithm for the support vector regression problem,"
ku_author_234,ku_paper_172,"A model selection method for support vector machines with Gaussian kernel,"
ku_author_1,ku_paper_172,"A model selection method for support vector machines with Gaussian kernel,"
ku_author_196,ku_paper_173,"An efficient method for large-scale SVM training,"
ku_author_221,ku_paper_173,"An efficient method for large-scale SVM training,"
ku_author_1,ku_paper_173,"An efficient method for large-scale SVM training,"
ku_author_235,ku_paper_174,"Kernel selection for the support vector machine,"
ku_author_1,ku_paper_174,"Kernel selection for the support vector machine,"
ku_author_234,ku_paper_175,"Analyzing the behavior of distribution of data in the feature space of SVM with Gaussian kernel,"
ku_author_1,ku_paper_175,"Analyzing the behavior of distribution of data in the feature space of SVM with Gaussian kernel,"
ku_author_235,ku_paper_176,"An efficient method for tuning kernel parameter of the support vector machine,"
ku_author_1,ku_paper_176,"An efficient method for tuning kernel parameter of the support vector machine,"
ku_author_235,ku_paper_177,"Performance evaluation of multiclass support vector machines in the normalized feature space,"
ku_author_1,ku_paper_177,"Performance evaluation of multiclass support vector machines in the normalized feature space,"
ku_author_196,ku_paper_178,"A decision based one-against-one method form multi-class support vector machine,"
ku_author_236,ku_paper_178,"A decision based one-against-one method form multi-class support vector machine,"
ku_author_1,ku_paper_178,"A decision based one-against-one method form multi-class support vector machine,"
ku_author_196,ku_paper_179,"The support vector machine learning using second order cone programming,"
ku_author_221,ku_paper_179,"The support vector machine learning using second order cone programming,"
ku_author_1,ku_paper_179,"The support vector machine learning using second order cone programming,"
ku_author_234,ku_paper_180,"A new approach to the structural learning of neural networks,"
ku_author_1,ku_paper_180,"A new approach to the structural learning of neural networks,"
ku_author_234,ku_paper_181,"An improved working set selection method for SVM decomposition method,"
ku_author_1,ku_paper_181,"An improved working set selection method for SVM decomposition method,"
ku_author_196,ku_paper_182,"A new model for large margin classifiers by second order cone programming,"
ku_author_221,ku_paper_182,"A new model for large margin classifiers by second order cone programming,"
ku_author_1,ku_paper_182,"A new model for large margin classifiers by second order cone programming,"
ku_author_237,ku_paper_183,"Enlarging the marginal space of support vector machine,"
ku_author_1,ku_paper_183,"Enlarging the marginal space of support vector machine,"
ku_author_196,ku_paper_184,"A fast learning decision-based SVM for multi-class problems,"
ku_author_238,ku_paper_184,"A fast learning decision-based SVM for multi-class problems,"
ku_author_1,ku_paper_184,"A fast learning decision-based SVM for multi-class problems,"
ku_author_235,ku_paper_185,"Learning capability: classical RBF network vs. SVM with Gaussian kernel,"
ku_author_1,ku_paper_185,"Learning capability: classical RBF network vs. SVM with Gaussian kernel,"
ku_author_196,ku_paper_186,"A DCT approximation for lossy image compression,"
ku_author_239,ku_paper_186,"A DCT approximation for lossy image compression,"
ku_author_1,ku_paper_186,"A DCT approximation for lossy image compression,"
ku_author_240,ku_paper_187,MUDVA: A multi-sensory dataset for the vehicular CPS applications.
ku_author_241,ku_paper_187,MUDVA: A multi-sensory dataset for the vehicular CPS applications.
ku_author_242,ku_paper_187,MUDVA: A multi-sensory dataset for the vehicular CPS applications.
ku_author_243,ku_paper_187,MUDVA: A multi-sensory dataset for the vehicular CPS applications.
ku_author_244,ku_paper_187,MUDVA: A multi-sensory dataset for the vehicular CPS applications.
ku_author_245,ku_paper_187,MUDVA: A multi-sensory dataset for the vehicular CPS applications.
ku_author_246,ku_paper_188,Ensem-EnsemHAR: Human Activity Recognition using Ensemble of Deep Learning Methods and Smartphone Sensor Data
ku_author_58,ku_paper_188,Ensem-EnsemHAR: Human Activity Recognition using Ensemble of Deep Learning Methods and Smartphone Sensor Data
ku_author_1,ku_paper_188,Ensem-EnsemHAR: Human Activity Recognition using Ensemble of Deep Learning Methods and Smartphone Sensor Data
ku_author_246,ku_paper_189,Content-based Fish Classification Using Combination of Machine Learning Methods
ku_author_247,ku_paper_189,Content-based Fish Classification Using Combination of Machine Learning Methods
ku_author_248,ku_paper_189,Content-based Fish Classification Using Combination of Machine Learning Methods
ku_author_1,ku_paper_189,Content-based Fish Classification Using Combination of Machine Learning Methods
ku_author_249,ku_paper_190,Variance Analysis Based Mango Recognition Using Correlation Distance
ku_author_246,ku_paper_190,Variance Analysis Based Mango Recognition Using Correlation Distance
ku_author_1,ku_paper_190,Variance Analysis Based Mango Recognition Using Correlation Distance
ku_author_246,ku_paper_191,Central Tendency Measurement based Unidentified Object Recognition System
