Authors,Title
"hafijur rahman, k.c. roy, s.k. das, s.a. hossain",a study on the numerical accuracy and efficiency of the bisection method in finding square roots of positive real numbers
"hafijur rahman, a. khair, n. sultana",a competitive study on the euler and different order runge-kutta methods with accuracy and stability
shahriar atik fahim,natural sunlight driven photocatalytic removal of toxic textile dyes in water using b-doped zno/tio2 nanocomposites
"mahfujur rahman, mehedi hasan, md masum billah, rukaiya jahan sajuti",political fake news detection from different news source on social media using machine learning techniques
"mahfujur rahman, mehedi hasan, md masum billah, rukaiya jahan sajuti",grading system prediction of educational performance analysis using data mining approach
"mr. mehedi hasan, m. tanseer ali, md. kamrul hasan, shaira tashnub torsa, mahfujur rahman",comparative study of single and double barrier gaas/al0.3ga0.7as based resonant tunneling diodes considering negf
"mridha, m. f.,prodeep, akibur rahman,hoque, a. s. m. morshedul,islam, md. rashedul,lima, aklima akter,kabir, muhammad mohsin,hamid, md. abdul,watanobe, yutaka","a comprehensive survey on the progress, process, and challenges of lung cancer detection and classification"
"wadud, md. anwar hussen, mohammed alatiyyah, and m. f. mridha",non-autoregressive end-to-end neural modeling for automatic pronunciation error detection
"mohammad, zabir, muhammad mohsin kabir, muhammad mostafa monowar, md abdul hamid, and muhammad firoz mridha",self-writer: clusterable embedding based self-supervised writer recognition from unlabeled data
"k. m. hasib, a. tanzim, j. shin, k. o. faruk, j. a. mahmud and m. f. mridha",bmnet-5: a novel approach of neural network to classify the genre of bengali music based on audio features
dr. muhammad firoz mridha,3d gesture recognition and adaptation for human–robot interaction
"shovon, md sakib hossain, md jahidul islam, mohammed nawshar ali khan nabil, md mohimen molla, akinul islam jony, and m. f. mridha.",strategies for enhancing the multi-stage classification performances of her2 breast cancer from hematoxylin and eosin images
"keya, ashfia jannat, md. anwar hussen wadud, m. f. mridha, mohammed alatiyyah, and md. abdul hamid",augfake-bert: handling imbalance through augmentation of fake news using bert to enhance the performance of fake news classification
"m. anwar hussen wadud, m. f. mridha, j. shin, k. nur and a. kumar saha",deep-bert: transfer learning for classifying multilingual offensive texts on social media
"md. anwar hussen wadud, muhammad mohsin kabir, m.f. mridha, m. ameer ali, md. abdul hamid, muhammad mostafa monowar",how can we manage offensive text in social media - a text classification approach using lstm-boost
md. nazmul hossain,an approach to recognize vehicles context flow for smartphone-based outdoor parking using supervised machine learning classifiers
md. nazmul hossain,an intelligent examination monitoring tool for online student evaluation
"g.c. biswas, s. choudhury, m.m. rabbani, j. das",a review on potential electrochemical point-of-care tests targeting pandemic infectious disease detection: covid-19 as a reference
"s. faraezi, m.s khan, f.z. monira, a.a. mamun, t. akter, m.a. mamun, m.m. rabbani, j. uddin, and a.j.s. ahammad,",sensitivity control of hydroquinone and catechol at poly(brilliant cresyl blue)-modified gce by varying activation conditions of the gce: an experimental and computational study
"n. sultana, s.d. shawon, s.m.a. nayem, m.m. hasan, t. islam, s.s. shah, m.m. rabbani, m.a. aziz, a.j.s. ahammad",cobalt oxide nanorod-modified gce as sensitive electrodes for simultaneous detection of hydroquinone and catechol
"md. dulal hossain, a. t. m. kaosar jamil, md. sarowar hossain, syed jamal ahmed, harinarayan das, rimi rashid, m. a. hakim, m n i khan","investigation on structure, thermodynamic and multifunctional properties of ni-zn-co ferrite for gd3+ substitution"
"a. kaiyum, m.a. hossain, md. sarowar hossain, r. rashid, a. kumar, m.a. hakim, m.n.i. khan","influence of eu3+ substitution on structural, magnetic and dielectric properties of bi0.9la0.1feo3"
"md. iftekharul alam efat, md. shazzad hossain, shuvra aditya, jahanggir hossain setu and k.m. imtiaz-ud-din",identifying optimised speaker identification model using hybrid gru-cnn feature extraction technique
"fahima khanam, farha akhter munmun, nadia afrin ritu, aloke kumar saha, and m. f. mridha","text to speech synthesis: a systematic review, deep learning based architecture and future research direction"
"mustafizur rahman, shusmita islam, rubiyet fardous, lamisa yesmin, dip nandi",applying scrum development on safety critical systems
"sumaiya sultana, sumaiya rahman eva, nayeem hasan moon, akinul islam jony, dip nandi",a comparison of opinion mining algorithms by using product review data
"rifat-ibn alam, md. golam ahsan akib, nyme ahmed, syed nafiul shefat, dip nandi",a comparative analysis among online and on-campus students using decision tree
"sajid bin-faisal, dip nandi, mashiour rahman",dual layer encryption for iot based vehicle systems over 5g communication
"syed nafiul shefat, md golam ahsan akib, nyme ahmed, dip nandi",investigation of computing students’ performances in a fully online environment during covid-19 pandemic
"md motaleb hassan, mishu majumder, mosumi mitra, khadiza akter mitu, md. sazzad hossain",application of semi-distributed hydrological model in northern region of bngladesh
kawser irom rushee,a comparison of missing value imputation techniques on coupon acceptance prediction.
tamanna zaman bristy,identifying lung cancer using ct scan images based on artificial intelligence
tamanna zaman bristy,optimizing iot based parallel server in a low power operational environment
tamanna zaman bristy,an efficient iot enabled smart ambulance routing appling loadng routing protocol: aiming to achieves sustainable development goals
tamanna zaman bristy,table token generator and indicator in restaurant using micro-controller
tamanna zaman bristy,a secured model of iot-based smart gas detecting and automatic alarm system
sandhya aneja; nagender aneja; bharat bhargava; rajarshi roy chowdhury,device fingerprinting using deep convolutional neural networks
"rajarshi roy chowdhury, azam che idris and pg emeroylariffion abas",internet of things device classification using transport and network layers communication traffic traces
"rajarshi roy chowdhury, pg emeroylariffion abas",a survey on device fingerprinting approach for resource-constraint iot devices: comparative study and research challenges
"rajarshi roy chowdhury, azam che idris, pg emeroylariffion abas",packet-level and ieee 802.11 mac frame-level analysis for iot device identification
sayma alam suha and m. akhtaruzzaman and tahsina farah sanam,a fuzzy model for predicting burn patients’ intravenous fluid resuscitation rate
"nuzhat tabassum, sujeendran menon, agnieszka jastrzębska",time-series classification with safe: simple and fast segmented word embedding-based neural time series classifier
sayma alam suha & muhammad nazrul islam,an extended machine learning technique for polycystic ovary syndrome detection using ovary ultrasound image
sayma alam suha and tahsina farah sanam,a deep convolutional neural network-based approach for detecting burn severity from skin burn images
md. mahbubur rahman and dipanjali kundu and sayma alam suha and umme raihan siddiqi and samrat kumar dey,hospital patients’ length of stay prediction: a federated learning approach
"saikat baul, md. ratan rana",analyzing database security and a study of ownership protection using watermarking algorithm
"saikat baul, md. ratan rana, sakimul karim adan, nazia tafannum, farzana alam",analyzing different software project management tools and proposing a new project management tool using process re-engineering on open-source and saas platforms for a developing country like bangladesh
"md sohan, faruk abdullah al, samiur rahman khan, nusrat jahan anannya, md taimur ahad",towards a secured smart iot using light weight blockchain: an aim to secure pharmacy products
dr. jahida binte islam,dual z-scheme heterojunction g-c3n4/ag3po4/agbr photocatalyst with enhanced visible-light photocatalytic activity
"jahida binte islam, md rakibul islam, mai furukawa, ikki tateishi, hideyuki katsumata, satoshi kaneco",ag-modified g-c3n4 with enhanced activity for the photocatalytic reduction of hexavalent chromium in the presence of edta under ultraviolet irradiation
prof. dr. md. rafiqul islam,"an efficient roi detection algorithm for bangla text extraction and recognition from natural scene images,"
prof. dr. md. rafiqul islam,"protein complex prediction in large protein-protein interaction network,"
prof. dr. md. rafiqul islam,cluster- based authentication process in a smart city
ayesha siddiqua,numerical simulation for nanofluid flow in a wall driven cavity with solid hindrance: impact of thermal conductivity ratio and heat generation
prof. dr. md. rafiqul islam,a hybrid framework based on genetic algorithm and simulated annealing for rna structure prediction with pseudoknots
"md. siddikur rahman , nujhat tabassum safa , sahara sultana , samira salam , ajlina karamehic-muratovic , hans j. overgaard",role of artificial intelligence-internet of things (ai-iot) based emerging technologies in the public health response to infectious diseases in bangladesh
syma kamal chaity,iot based medical information management system
"nyme ahmed, dip nandi, a.g.m zaman",analyzing student evaluations of teaching in a completely online environment
"farhana afroz, bm sajjad hossain, mohammad abu taher, & jubayer ahamed",establishing democracy in bangladesh: evaluating the role of media
dr. samia mahjabin,"investigation of morphological, optical, and dielectric properties of rf sputtered wox thin films for optoelectronic applications"
"sharmin jahan, subrata banik, nure alam chowdhury, abdul mannan and a a mamun",electrostatic shock structures in a magnetized plasma having non-thermal particles
dr. samia mahjabin,sputtered wox thin film as the electron transport layer for efficient perovskite solar cells
"saikat baul,md. ratan rana,sakimul karim adan,nazia tafannum, farzana alam",analyzing different software project management tools and proposing a new project management tool using process re-engineering on open-source and saas platforms for a developing country
"sheekar banerjee, aminun nahar jhumur",a novel approach of marine ecosystem monitoring system with multi-sensory submarine on robotic platform for visualizing the climate change effect over oceanic environment
"mrinmoy karmokar, heerok mutsuddy, shahadat hossain, and md. manzurul hasan",an implementation of basic ant-colony optimization based routing in6 of 11 wireless sensor networks
"shapla akter, md. jamil hossain, shahadat hossain, joyanta ghosh, md. omar faruq dehan, and md. manzurul hasan,",is rdbms or nosql better suited for mis?: a comparative analysis
"nahid hasan, tanzila hasan, shahadat hossain & md. manzurul hasan",false smut disease detection in paddy using convolutional neural network
sumi akter,analysis of the influence of trivalent cr3+ doping on the structural and electromagnetic properties of cu0.5mg0.5crxfe2−xo4 nanoferrites
"rashidul hasan nabil ,aaa rupai, mimun barid, adnan sami, md. nazmul hossain",an intelligent examination monitoring tool for online student evaluation
"shahadat hossain, md. manzurul hasan, and tanzila mehenaz",ramifications of corruption perception index: an exploratory data analyses using dbscan
"shanjidah akhter, samir asif, mehedi hasan sazzad, and md. manzurul hasan.",performance analysis of parallel overlapping community detection algorithms in large-scale social networks
"shahadat hossain, tanzila mehenaz, fahim shahriar, md. al-mamun riyadh and md. manzurul hasan,",training tracker: a training management system
"nusrat songita khan, fahad molla, rubayat shusmita khan, enamul haque shamim, shahadat hossain, and md. manzurul hasan",exploration of online fake news through machine learning and sentiment analyses
"rifat-ibn-alam, nyme ahmed, syed nafiul shefat, taimur ahad",keep me in distance: an internet of things based social distance monitoring system in covid19
"md. kishor morol, shuvra smaran das, sharfuddin mahmood",data security and privacy in cloud computing platforms: a comprehensive review
"mahfujur rahman, mehedi hasan, md masum billah, rukaiya jahan sajuti",political fake news detection from different news source on social media using machine learning techniques
"rukaiya jahan sajuti mahfujur rahman, mehedi hasan, md masum billah",grading system prediction of educational performance analysis using data mining approach
"bristy talukder md masum billah, din mohammad dohan, afsara tasnim, shaily sarker",analyzing the effect of covid-19 on mental health based on bangladeshi university students
"md. abdullah al nahid1 , michinori karikomi1 , eri nasuno1 , norihiro kato1 , takaaki sato2 , and ken-ichi iimura1",phase transfer of amiet-functionalized gold nanoparticles from aqueous to organic solvents
md. fayz-al- asad,reliable analysis for the drinfel’d-sokolov-wilison equation in mathematical physics
md. fayz-al- asad,numerical study of the effect of a heated cylinder on natural convection in a square cavity in the presence of a magnetic field
md. fayz-al- asad,"impact of non-uniform periodic magnetic field on unsteady natural convection flow of nanofluids in square enclosure,"
md. fayz-al- asad,hydrothermal and entropy investigation of nanofluid natural convection in a lid-driven cavity concentric with an elliptical cavity with a wavy boundary heated from below
md. fayz-al- asad,analytic simulation of mhd boundary layer flow of a chemically reacting upper-convected maxwell fluid past a vertical surface subjected to double stratifications with variable properties
"shahnaj parvin, md. ezharul islam, and liton jude rozario",nighttime vehicle detection methods based on headlight feature: a review
"mohammad mahmudul hasan, fowjia tajnin muna",technology trends and cyber security in bangladesh: myths and reality
"md. faruk abdullah al sohan, samiur rahman khan, nusra jahan anannya",towards a secured smart iot using light weight blockchain: an aim to secure pharmacy products
"mubashir qayyum, farnaz ismail, syed inayat ali shah, muhammad sohail, kanayo kenneth asogwa, fatema tuz zohra",analysis of fractional thin film flow of third grade fluid in lifting and drainage via homotopy perturbation procedure
md. masum billah,design and implementation of a feasible model for the iot based ubiquitous healthcare monitoring system for rural and urban areas
tusar saha,thermodynamic and dynamic stability in a new potential cs2agascl6 perovskite: insight from dft study
tusar saha,"effect of tungsten doping on the microstructure, optical and photocatalytic activity of titanium dioxide thin films deposited by spray pyrolysis"
"md ashraful babu, md mortuza ahmmed, mir kaosar ahamed, m mostafizur rahman",a cluster based feasible time interval for tracking lost or stolen vehicle
"jannatul ferdosy, md mortuza ahmmed, md ashraful babu, m mostafizur rahman",determinants of knowledge and precautionary practices about nosocomial infection among fourth graded hospital workers in bangladesh: a mathematical and statistical approach
"md ashraful babu, md mortuza ahmmed, amena ferdousi, m mostafizur rahman, md saiduzzaman, vaibhav bhatnagar, linesh raja, ramesh chandra poonia",the mathematical and machine learning models to forecast the covid-19 outbreaks in bangladesh
tusar saha,electronic structure transition of cubic cssncl3 under pressure: effect of rpbe and pbesol functionals and gw method
tusar saha,semiconductor to metallic transition under induced pressure in cs 2 agbibr 6 double halide perovskite: a theoretical dft study for photovoltaic and optoelectronic applications
tusar saha,pressure induced semiconductor to metal phase transition in cubic cssnbr3 perovskite
"subrata das, sagar dutta, angkita mistry tama, ma basith",nanostructured lafeo3-mos2 for efficient photodegradation and photocatalytic hydrogen evolution
"mmspt muhammad sohail, hussam alrabaiah, umair ali, fatema tuz zohra",numerical exploration of thermal and mass transportation by utilising non-fourier double diffusion theories for casson model under hall and ion slip effects
md. fayz-al- asad,impact of undulation on magneto-free convective heat transport in an enclosure having vertical wavy sides
md. fayz-al- asad,impact of a closed space rectangular heat source on natural convective flow through triangular cavity
"shahnaj parvin, liton jude rozario, md. ezharul islam",vehicle number plate detection and recognition techniques: a review
"shahnaj parvin, liton jude rozario, md. ezharul islam",vision-based on-road nighttime vehicle detection and tracking using taillight and headlight features
md. fayz-al- asad,influence of fin length on magneto-combined convection heat transfer performance in a lid-driven wavy cavity
md. fayz-al- asad,heat transport exploration of free convection flow inside enclosure having vertical wavy walls
md. fayz-al- asad,impact of electronic states of conical shape of indium arsenide/gallium arsenide semiconductor quantum dots
md. fayz-al- asad,an analytical approach to study the blood flow over a non-linear tapering stenosed artery in flow of carreau fluid model
md. fayz-al- asad,new solution configurations for two different models related to the nonlinear schrodinger equation through a graded-index waveguide
md. fayz-al- asad,stable and functional solutions of the klein-fock-gordon equation with nonlinear physical phenomena
md. fayz-al- asad,an analytical technique for solving new computational solutions of the modified zakharov-kuznetsov equation arising in electrical engineering
md. fayz-al- asad,the numerical investigation of the heat transport in the nanofluids under the impacts of magnetic field: application in industrial zone
md. fayz-al- asad,applied mathematical modelling and heat transport investigation in hybrid nanofluids under the impact of thermal radiation: numerical analysis
md. fayz-al- asad,mhd boundary layer flow over a stretching sheet: a new stochastic method
md. fayz-al- asad,transient flow of jeffrey fluid over a permeable wall
md. fayz-al- asad,an efficient mathematical approach for the fraction order differentiation based on future applications of chaotic parameter
md. fayz-al- asad,"a study of new class of star-like functions associated by symmetric (p,q) – calculus"
md. fayz-al- asad,variationally improve bezier surfaces with shifted knots
dr. mahfuza khatun,"smart monitoring for anxiety, depression and cardiovascular effect in post covid-19 survivors"
"rahul biswas, shaikat das joy",the assisting pair – a new approach for assist the blind people
"fardin ahmed niloy, md. nozib ud dowla, md. samiul alam, jobair hossain, fahim muntasir, shahadat hossain and md. manzurul hasan",landchain: a blockchain-based lightweight land administration system for bangladesh
"shaikat das joy, rahul biswas",the assisting pair – a new approach for assist the blind people
"sharmin jahan, mohammad nurul haque, nure alam chowdhury, abdul mannan and abdullah al mamun",ion-acoustic rogue waves in double pair plasma having non-extensive particles
"sharmin jahan, rubaiya khondoker shikha, abdul mannan and a a mamun",modulational instability of ion-acoustic waves in pair-ion plasma
"sharmin jahan, booshrat e. sharmin, nure alam chowdhury , abdul mannan, tanu shree roy and a a mamun",electrostatic ion-acoustic shock waves in a magnetized degenerate quantum plasma
dr. samia mahjabin,effects of oxygen concentration variation on the structural and optical properties of reactive sputtered wox thin film
prof. dr. md. rafiqul islam,"dna motif discovery using chemical reaction optimization,"
prof. dr. md. rafiqul islam,mobile robot path planning with obstacle avoidance using chemical reaction optimization
prof. dr. md. rafiqul islam,", convolutional neural network based on hog feature for bird species detection and classification"
"s. parvin, n.c. roy, l.k. saha, s. siddiqa",heat transfer characteristics of nanofluids from a sinusoidal corrugated cylinder placed in a square cavity
"n.c. roy, s. masud, s. parvin, s. roy, r.p. sharma",impact of variable thermo-physical properties on the combustion of a gas mixture past an axisymmetric body with thermal radiation
"s. parvin, n.c.roy, l. k. saha",magnetohydrodynamic natural convection of a hybrid nanofluid from a sinusoidal wavy cylinder placed in a curve-shaped cavity
"s. parvin, n.c. roy, r.s.r. gorla",thermal ignition of a combustible over an inclined hot plate
"jahida binte islam, md. rakibul islam, mai furukawa, ikki tateishi, hideyuki kastumata, satoshi kaneco",performance of edta modified magnetic znfe2o4 during photocatalytic reduction of cr(vi) in aqueous solution under uv irradiation.
"rajarshi roy chowdhury, sandhya aneja, nagender aneja, pg emeroylariffion abas",packet-level and ieee 802.11 mac frame-level network traffic traces data of the d-link iot devices
a. f. m. saifuddin saif,robust underwater fish detection using an enhanced convolutional neural network
pritam khan boni,mobile robot path planning with obstacle avoidance using chemical reaction optimization
"faruk hosain, md sarowar hossain, sony ahmed, abdullah al-ragib, md. najmol hoque, and md. shafiul islam",enhancement of in-vitro anthelmintic activity of zinc oxide nanoparticles reinforced by silver (ag) doping against pheretima posthuman
"anjir ahmed chowdhury, argho das, suben kumer saha, mahfujur rahman, khandaker tabin hasan",sentiment analysis of covid-19 vaccination from survey responses in bangladesh
"ummay ayesha, a. s. m. a. mamun, md. abu sayem & md. golam hossain",factors associated with duration of breastfeeding in bangladesh: evidence from bangladesh demographic and health survey 2014
oishi khanam,spatio-temporal brusselator model and biological pattern formation
dr. md. saef ullah miah,study of keyword extraction techniques for electric double-layer capacitor domain using text similarity indexes: an experimental analysis
dr. md. saef ullah miah,recommending research articles: a multi-level chronological learning-based approach using unsupervised keyphrase extraction and lexical similarity calculation
"mohammad rabiul islam , prof. dr. imad fakhri al-shaikhli",interactive multimedia english learning integrated with mobile augmented reality
shakila rahman,a deep learning-based dengue mosquito detection method using faster r-cnn and image processing techniques
"m d hossain, a t m k jamil, m r hasan, m a ali, i n esha, md sarowar hossain, m a hakim and m n i khan","impact of v substitution on the physical properties of ni–zn–co ferrites: structural, magnetic, dielectric and electrical properties"
"m.r. hassan, md. sarowar hossain, m.a. hakim, m.a. matin, m.n.i. khan, s.s. sikder",structural effect on magneto-electric properties in (1-x)bife0.9la0.1o3+xni0.6zn0.4fe1.94v0.06o4 composites
"md. sarowar hossain, sankar kumar das, md. moniruzzaman, m.a. hakim, m.a. basith","frequency and temperature dependent electric polarization, relaxation, and transport properties of mo and w doped batio3"
"md. rabiul auwul, chongqi zhang, md. shahjaman",a robust procedure for machine learning algorithms using gene expression data
dr. md. rabiul auwul,identification of specific gene modules and candidate signatures in necrotizing enterocolitis disease:2 | p a g e network- based gene co-expression approach
dr. md. rabiul auwul,a network-based systems biology approach for identification of shared gene signatures between male and female in covid-19 datasets
dr. md. rabiul auwul,bioinformatics and multi-omics approach to identify comorbidities with application in schizophrenia with psychiatric disorders
dr. md. rabiul auwul,network-based transcriptomic analysis identifies the genetic effect of covid-19 to chronic kidney disease patients: a bioinformatics approach
dr. md. rabiul auwul,bioinformatics and machine learning approaches identified potential drug targets and pathways in covid-19’
dr. md. rabiul auwul,rmisbeta: a robust missing value imputation approach for transcriptomic and metabolomics data analysis’
"khandaker tabin hasan, mohammed mostafizur rahman, md mortuza ahmmed, anjir ahmed chowdhury, mohammad khairul islam",4p model for dynamic prediction of covid-19: a statistical and machine learning approach
"amena ferdosui, m mostafizur rahman, ayesha siddiqua",integrating factor for non-exact reducible to homogeneous ordinary differential equations
"md mortuza ahmmed, md ashraful babu, mohammad abdul hoque, m mostafizur rahman","a pls-sem approach to connect fertility, gdp, and childhood mortality with female life expectancy (fle) in bangladesh"
dr. m. mostafizur rahman,impact of covid-19 on academic and psychological aspects of undergraduate students in bangladesh: a case study
"amena ferdousi, m. mostafizur rahman, sajjadul bari","comparative analysis of heavy metals and water attribute constraints of buriganga and turag river of dhaka, bangladesh-reassess"
"ahmed shahriar sakib, md saddam hossain mukta , fariha rowshan huda,tohedul islam , mohammed eunus ali",identifying insomnia from social media posts: psycholinguistic analyses of user tweets
"s. m. hasan mahmud, wenyu chen, yongsheng liu, md. abdul awal, kawsar ahmed , md. habibur rahman and mohammad ali moni",predtis: prediction of drug–target interactions based on multiple feature information using gradient boosting framework with data balancing and feature selection techniques
"s m hasan mahmud, wenyu chen, yongsheng liu, md abdul awal, kawsar ahmed, md habibur rahman, mohammad ali moni","bioinformatics and system biology approach to identify the influences of sars-cov-2 infections to idiopathic pulmonary fibrosis and chronic obstructive pulmonary disease patients"""
dr. s. m. hasan mahmud,dimensionality reduction based multi-kernel framework for drug-target interaction prediction
"m. a. awal, m. masud, m. s. hossain, a. a. -m. bulbul, s. m. h. mahmud and a. k. bairagi",a bayesian optimization-based machine learning framework for covid-19 detection from inpatient’s facility data
md habibur rahmanmd habibur rahmanhumayan kabir ranahumayan kabir ranasilong pengshow all 7 authorsmohammad ali monimohammad ali moni,bioinformatics and system biology approaches to identify pathophysiological impact of covid-19 to the progression and severity of neurological diseases
"4. amena ferdosui, m. mostafizur rahman and ayesha siddiqua",integrating factor for non-exact reducible to homogeneous ordinary differential equations
"md. mortuza ahmmed, m. mostafizur rahman, abhijit bhowmik, ayesha siddiqua",impact of covid-19 on academic and psychological aspects of undergraduate students in bangladesh: a case study
"al sohan, md faruk abdullah; nahar, afroza; bin-faisal, md sajid",leach-s2: a brief approach on a proposal of an energy efficient leach routing
"md sabbir, al bakin tushar , feroz riazul iqbal , sourav gupta ananda, naima hassan",web-based health monitoring system and textual mining
"farzana khalil, mohammad shoeb, mir mamun, tonima mustafa, nilufar nahar","dichlorodiphenyltrichloroethane (ddt) residues status in fishes and prawns of chittagong chemical complex area, bangladesh"
abhijit bhowmik,impact of covid-19 on academic and psychological aspects of undergraduate students in bangladesh: a case study
"mimun barid, shahadat hossain, md. mahmudur rahman and md. manzurul hasan.",sentiment analysis applying the big 5 and polarity on the icc's top odi all- rounders based on twitter.
"rafeed mohammad, md. mir hossain, shahadat hossain, md manzurul hasan, and tanvir hossain.",negative sentence detection through ai bangla voice assistant by dnn using bag-of-words.
"• nusrat jahan, j. i. khandaker s. i. liba, s. m. hoque, m. n. i. khan",structural analysis through cations distributions of diamagnetic al3+ ions substituted ni-zn-co ferrites
"• nusrat jahan, j. i. khandaker, h. das, and m. n. i. khan",structural and magnetic properties analysis of trivalent al3+ ions substituted ni-zn-co nano-spinel ferrites
"• nusrat jahan, m. n. i. khan and j. i. khandaker","exploration through structural, electrical, and magnetic properties of al3+ ions doped ni-zn-co nano spinel ferrites"
dr. abdus salam,probabilistic rule learning systems: a survey
dr. abdus salam,a survey on automatically constructed universal knowledge bases
wardah saleh,heartbeat sensor system for remote health monitoring
dr. md. manzurul hasan,an analytical study of influencing factors on consumer behaviors in facebook using ann and rf
dr. md. manzurul hasan,graceful cascading labelling algorithm: construction of graceful labelling of trees
dr. s. m. hasan mahmud,weakly supervised image classification and pointwise localization with graph convolutional networks
dr. md. manzurul hasan,covid-19: myths and some possible arguments in favors or in contradictions
prof. dr. dip nandi,investigation of facilities for an m-learning environment
md. siyamul islam,covid-19: myths and some possible arguments in favors or in contradictions
dr. m m manjurul islam,multi-sensor fusion-based time-frequency imaging and transfer learning for spherical tank crack diagnosis under variable pressure conditions
dr. mohammed jashim uddin,energy conservation of bio-nanofluids past a needle in the presence of stefan blowing: lie symmetry and numerical simulation
mohaimen- bin- noor,investigation of facilities for an m-learning environment
prof. dr. dip nandi,comparative analysis of three improved deep learning architectures for music genre classification
prof. dr. dip nandi,investigation of security challenges from the perspective of stakeholders in iot
prof. dr. dip nandi,secured question paper management system
"md. habib ullah, haram moon, chang-sik ha",effect of phs on the structure evolution of platinum nanoclusters and their surface plasmon resonance properties
prof. dr. dip nandi,"predicting spread, recovery and death due to covid-19 using a time-series model (prophet)"
"islam raiyan, uddin shihab, sakibjamil mahmud, islam md. shariful, and ahmed tanvir",an overview of image processing techniques for detecting covid-19 and other infectious diseases
md. mortuza ahmmed,4p model for dynamic prediction of covid-19: a statistical and machine learning approach
md. mortuza ahmmed,direct and indirect effects of covid-19 on maternal and child health in bangladesh
"2. oa beg, ft zohra, mj uddin, aim ismail, s sathasivam.",energy conservation of nanofluids from a biomagnetic needle in the presence of stefan blowing: lie symmetry and numerical simulation.
"4. m sohail, u ali, ft zohra, w al-kouz, ym chu, p thounthong",utilization of updated version of heat flux model for the radiative flow of a non-newtonian material under joule heating: oham application.
roushanara begum,numerical computation of natural ventilation system at different floor for a multistory building
dr. mohammad tariqul islam,preparation of activated carbon/tio2 nanohybrids for photodegradation of reactive red-35 dye using sunlight
dr. md. mahbub chowdhury mishu,"predicting spread, recovery and death due to covid-19 using a time-series model (prophet)"
"singh, v.k., arora, p., uddin, a., bhattacharya, s.",india’s rank and global share in scientific research: how publication counting method and subject selection can vary the outcomes?
"uddin, a., hasan, md.m., islam, md.s., onik, md.m.h.","factors, observed during covid covid-19 to overcome financial crisis: a case of bangladesh"
"m. mahmudul hasan, george kousiouris, dimosthenis anagnostopoulos, teta stamati, peri loucopoulos, mara nikolaidou",cismet: a semantic ontology framework for regulatory-requirements-compliant information systems development and its application in the gdpr case
"yeasmin, s., kuri, r., mahamudul hasan rana, a.r.m., ...sala uddin pathan, a.q.m., riaz, h.",multi-category bangla news classification using machine learning classifiers and multi-layer dense neural network
mohammad samawat ullah,evaluation of tsp for emergency routing
"md manzurul hasan, ashraf uddin, md mehedi hassan onik, md siyamul islam",covid-19: myths and some possible arguments in favors or in contradictions
"a. onik, m. m. h., islam, m. s., hasan, m. m., & uddin",survival of bangladesh economy during covid-19 recession with the use of technology: an application of keynesian approach
dr. afroza nahar,impact of prolonged isolation from the campus on the mental health of the students during covid-19 pandemic.
dr. md. mahbub chowdhury mishu,identification of risk of occurring skin cancer (melanoma) using convolutional neural network (cnn)
md. mehedi hassan onik,survival of bangladesh economy during covid-19 recession with the use of technology: an application of keynesian approach
md. mehedi hassan onik,"factors, observed during covid-19 to overcome financial crisis: a case of bangladesh"
md. mehedi hassan onik,covid-19: myths and some possible arguments in favors or in contradictions
dr. khandaker tabin hasan,4p model for dynamic prediction of the covid-19: a statistical and machine learning approach
dr. khandaker tabin hasan,analysis and prediction of covid-19 pandemic in bangladesh by using anfis and lstm network
dr. khandaker tabin hasan,forecasting respiratory tract infection episodes from prescription data for healthcare service planning
a.g.m. zaman,evaluation of tsp for emergency routing
dr. md. razib hayat khan,agile fitness of software companies in bangladesh: a empirical study
dr. md. razib hayat khan,vehicular cloud computing networks: availability modeling and sensitivity analysis
dr. md. manzurul hasan,a secret sim switching technique to adapt the upcoming technology trends
dr. md. manzurul hasan,survival of bangladesh economy during covid-19 recession with the use of technology: an application of keynesian approach
dr. md. manzurul hasan,"factors, observed during covid-19, to overcome financial crisis: a case of bangladesh"
juena ahmed noshin,trifecta approach to atm transaction security
sajib hasan,evaluation of tsp for emergency routing
dr. mohammad mahbub rabbani,dye-sensitized solar cell with plasmonic gold nanoparticles modified photoanode
"shahadat hossain, md. manzurul hasan and tanvir hossain",an empirical study on dimensionality reduction approach for f-commerce dataset by principal component analysis (accepted)
md. siyamul islam,survival of bangladesh economy during covid-19 recession with the use of technology: an application of keynesian approach
md. siyamul islam,"factors, observed during covid covid-19 to overcome financial crisis: a case of bangladesh"
dr. md. sakir hossain,soft frequency reuse with allocation of resource plans based on machine learning in the networks with flying base stations
"h ara, s m s al din, s a tarek , m k biswas, s m sharafuddin, s b faruque, y haque","direct albumin quantification by nanodrop and optical properties of blood plasma, iosr journal of biotechnology and biochemistry"
"s. a. tarek, s. b. faruque, s. m. sharafuddin, k. m. e. hasan, a. k. m. m. hossain, h. ara, m. k. biswas, and y. haque",closed aperture cw z-scan of l-tryptophan for determination of optical nonlinearity in the thermal regime
md. masum billah,"internet of things (iot): a review of its enabling technologies in healthcare applications, standards protocols, security, and market opportunities"
md. masum billah,unsupervised method of clustering and labeling of the online product based on reviews
"md. faruk abdullah al sohan, dr. afroza nahar, samia yasmin",impact of prolonged isolation from the campus on the mental health of the students during covid-19 pandemic
