Authors,Title
"Mahfuzulhoq Chowdhury, Asaduzzaman, and Md. Fazlul Kader",Performance Analysis of Local and Cooperative Spectrum Sensing in Cognitive Radio Networks
"Md Fazlul Kader, Asaduzzaman, and Md. Moshiul Hoque",Hybrid Spectrum Sharing with Cooperative Secondary User Selection in Cognitive Radio Networks
"Mahfuzulhoq Chowdhury, Asaduzzaman, Md. Fazlul Kader, and Mohammad Obaidur Rahman",De- sign of an Efficient MAC Protocol for Opportunistic Cognitive Radio Networks
Asaduzzaman and Hyung Yun Kong,Ergodic and outage capacity of interference temperature-limited cognitive radio multi-input multi-output channel
Asaduzzaman and Hyung Yun Kong,Multi-relay cooperative diversity protocol with improved spectral efficiency
Asaduzzaman and Hyung Yun Kong,Opportunistic Relaying based Spectrum Leasing for Cognitive Radio Networks
Asaduzzaman and Hyung Yun Kong,Code Combining Cooperative Diversity in Long-haul Trans- mission of Cluster based Wireless Sensor Networks
"Hyung Yun Kong and Asaduzzaman,",On the outage behavior of interference temperature limited CR-MISO channel
Asaduzzaman and Hyung Yun Kong,Energy Efficient Cooperative LEACH Protocol for Wireless Sensor Networks
Asaduzzaman and Hyung Yun Kong,A Cooperative Transmission Scheme for Cluster Based Wireless Sensor Networks
Hyung Yun Kong and Asaduzzaman,Distributed Clustering Algorithm to Explore Cooperative Di- versity in Wireless Sensor Networks
Asaduzzaman and Hyung Yun Kong,Distributed Cooperative Routing Algorithm forMulti-hopMulti- relay Wireless Networks
Asaduzzaman and Hyung Yun Kong,Performance analysis of code combining based cooperative protocol with amplified-and-forward (AF) relaying
Asaduzzaman and Hyung Yun Kong,Coded diversity for cooperative MISO based wireless sensor networks
Asaduzzaman and Hyung Yun Kong,Code Combining Based Cooperative-LEACH Protocol for Wire- less Sensor Networks
Asaduzzaman and Hyung Yun Kong,Automatic Request for Cooperation (ARC) and Relay Selection for Wireless Networks
Asaduzzaman and Hyung Yun Kong,Composite Signaling Coded Cooperation for Fast and Slow Fading
Asaduzzaman and Hyung Yun Kong,"Code Combining in Cooperative Communication,” IEICE Trans- actions on Communications"
"M. F. Faruque, Asaduzzaman and I. H. Sarker",Performance Analysis of Machine Learning Techniques to Predict Diabetes Mellitus
S. M. Azizul Hakim and Asaduzzaman,Handwritten Bangla Numeral and Basic Character Recogni- tion Using Deep Convolutional Neural Network
"R. Rayan, M. S. Hossain and Asaduzzaman",Compression of Large-Scale Image Dataset using Principal Component Analysis and K-means Clustering
S. Sultana and Asaduzzaman,A Minimum Spanning Tree Based Routing Protocol For Multi-hop And Multi-channel Cognitive Radio
H. Ahmed and Asaduzzaman,Channel Assignment Augmentation Algorithm to Mitigate Interference for Heterogeneous ”TV White Space” Users
"Nazmun Naher , Asaduzzaman and Md. Mokammel Haque",Authentication of Diffie-Hellman Pro- tocol Against Man-in-the-Middle Attack Using Cryptographically Secure CRC
Asaduzzaman,A distributed algorithm to select channel and relay in multichannel-multirelay CR- networks
"Nusrat Jahan Oishi, Arafin Mahamud and Asaduzzaman",Enhancing Wi-Fi security using a hybrid algorithm of blowfish and RC6
"Masuma Akter Rumi, Asaduzzaman and D. M. Hasibul Hasan",CPU power consumption reduction in android smartphone
"Md Fazlul Kader, Asaduzzaman, Soo Young Shin",Outage Capacity Analysis of a Secondary Network in Interference Limited Cognitive Radio Spectrum Sharing System
"Mahfuzulhoq Chowdhury, Asaduzzaman, Md. Fazlul Kader",An Efficient MAC protocol for Cogni- tive Radio Networks
"Md Fazlul Kader, Asaduzzaman and M. Chowdhury",Cooperative Secondary User Selection as a Relay for the Primary System in Underlay Cognitive Radio Networks
"Asaduzzaman, Hyung Yun Kong and Kim Ryum",Cooperative Relaying in Interference Limited Cog- nitive Radio Networks
"Asaduzzaman, Hyung Yun Kong and Ha Nguyen Vu",A Cooperative Transmission Scheme for Cluster BasedWireless Sensor Networks
"Vo Nguyen Bao, Hyung Yun Kong, Asaduzzaman","Tran Thanh Truc and Park Jihwan, “Optimal Switching AdaptiveM-QAMfor Opportunistic Amplify-and-Forward Networks"
"V. N. Q. Bao, Hyung Yun Kong, Asaduzzaman, J.-H. Lee and J.-H. Park",On The Capacity of Opportunistic Cooperative Networks under Adaptive Transmission
"Asaduzzaman, Hyung Yun Kong and Kim Ryum",A Cooperative Transmission Scheme for Cluster Based Wireless Sensor Networks
"Asaduzzaman, Hyung-Yun Kong, Gun-Seok Kim and Nae-Soo Kim",Physical Layer Wireless Network Security Through Channel Coding
"Ho Van Khuong, Hyung Yun Kong, Yun Kyeong Hwang, Asaduzzaman, Gun Seok Kim, Dea Kyu Choi",Design of A High Order Diversity Cooperative Transmission Scheme Over Rayleigh Fading Channels
Asaduzzaman and Hyung Yun Kong,Adaptive Channel Coding for Flat Fading Channel
"Hyung Yun Kong, Ho Van Khuong, Asaduzzaman, S. J. Park, N. S. Kim",Cooperative Communica- tions in A Novel HCOC-QAM OFDM Spread Spectrum System with MMSE Equalizer for High Speed Data Transmission
Asaduzzaman and Hyung Yun Kong,An efficient punctured code combining based cooperative trans- mission scheme for wireless networks
Asaduzzaman and Hyung-Yun Kong,Code-combining Cooperative Diversity Protocol
"Chitra Biswas, Md. Mokammel Haque and Udayan Das Gupta",A Modified Key Sifting Scheme With Artificial Neural Network Based Key Reconciliation Analysis in Quantum Cryptography
"Md. Mokammel Haque, Supriya Sarker and M. Ali Akber Dewan",Driving maneuver classification from time series data: a rule based machine learning approach
Saha Reno and Md. Mokammel Haque,Utilizing Off-Chain Storage Protocol for Solving the Trillemma Issue of Blockchain
"Ricko Shaha, Dipon Talukder, Md. Asif Iqbal and Md. Mokammel Haque",TOS: A Relative Metric Approach for Model Selection in Machine Learning Solutions
Dipon Talukder and Md Mokammmel Haque,A Machine Learning Approach to Clinically Diagnose Human Pyrexia Cases
Md Badiuzzaman Biplob and Md. Mokammel Haque,Development of an Efficient ETL Technique for Data Warehouses
"Dipon Talukder, Fatima Jahara, Suvadra Barua and Md. Mokammel Haque",OkkhorNama: BdSL Image Dataset For Real Time Object Detection Algorithms
"Md. Kamrul Hossain , Md. Mokammel Haque and M. Ali Akber Dewan",A Comparative Analysis of Semi-Supervised Learning in Detecting Burst Header Packet Flooding Attack in Optical Burst Switching Network
"Supriya Sarker , Md. Mokammel Haque and M. Ali Akber Dewan",Driving Maneuver Classification Using Domain Specific Knowledge and Transfer Learning
"Chinmoy Bhowmik, Mahibul Abdullah Ibne Momin, Fariha Jahan Shanta and Md. Mokammel Haque",Database Security as a Gateway to Privacy Preserving Data Mining
Supriya Sarker and Md. Mokammel Haque,An Approach Towards Domain Knowledge-Based Classification of Driving Maneuvers with LSTM Network
Md. Kamrul Hossain and Md. Mokammel Haque,Semi-supervised learning approach using modified self-training algorithm to counter burst header packet flooding attack in optical burst switching network
Supriya Sarker and Md. Mokammel Haque,A Data Change Rule Based Empirical Framework for Labeling Unlabeled Time Series Driving Data
Md. Kamrul Hossain and Md. Mokammel Haque,A Semi-supervised Approach to Detect Malicious Nodes in OBS Network Dataset Using Gaussian Mixture Model
Md. Mokammel Haque and Mohammad Obaidur Rahman,Analyzing Progressive-BKZ Lattice Reduction Algorithm
Md. Kamrul Hossain and Md. Mokammel Haque,A semi-supervised machine learning approach using K-means algorithm to prevent burst header packet flooding attack in optical burst switching network
Shomen Deb and Md. Mokammel Haque,Elliptic curve and pseudo-inverse matrix based cryptosystem for wireless sensor networks
"Md. Shafiul Alam Forhad, Md. Sabir Hossain, Mohammad Obaidur Rahman, Md. Mostafizur Rahaman, Md. Mokammel Haque and Md. Kamrul Hossain",An improved fitness function for automated cryptanalysis using genetic algorithm
Nafiz Mahmud and Md. Mokammel Haque,Solving Multiple Depot Vehicle Routing Problem (MDVRP) using Genetic Algorithm
"Chitra Biswas, Udayan Das Gupta and Md. Mokammel Haque","An Efficient Algorithm for Confidentiality, Integrity and Authentication Using Hybrid Cryptography and Steganography"
Md. Mokammel Haque and Josef Pieprzyk,Preprocessing optimisation: Revisiting recursive-BKZ lattice reduction algorithm
"Anuva Chowdhury, Rajan Shankaran, Manolya Kavakli and Md. Mokammel Haque",Sensor Applications and Physiological Features in Drivers Drowsiness Detection: A Review
"Nazmun Naher, Asaduzzaman and Md. Mokammel Haque",Authentication of Diffie-Hellman Protocol Against Man-in-the-Middle Attack Using Cryptographically Secure CRC
"Md. Abdul Quaum, Shajir Uddin Haider and Md. Mokammel Haque",An Improved Asymmetric Key Based Security Architecture for WSN
Md. Mokammel Haque and Josef Pieprzyk,Analysing recursive preprocessing of BKZ lattice reduction algorithm
"Maliha Momtaz Islam, Sourav Paul and Md. Mokammel Haque",Reducing network overhead of IoTDTLS protocol employing ChaCha20 and Poly1305
"Md. Mokammel Haque, Jobayer Sheikh and Md. Jihan Al Rashid",An improved steganographic technique based on diamond encoding method
"Chitra Biswas, Udayan Das Gupta and Md. Mokammel Haque",A Hierarchical Key Derivative Symmetric Key Algorithm using Digital Logic
"Anuva Chowdhury, Farzana Alam Tanzila, Shanta Chowdhury and Md. Mokammel Haque",An efficient security architecture for Wireless Sensor Networks using pseudo-inverse matrix
"Anuva Chowdhury, Farzana Alam Tanzila, Shanta Chowdhury and Md. Mokammel Haque",A secret key-based security architecture for wireless sensor networks
Md Mokammel Haque and Josef Pieprzyk,Evaluating the performance of the practical lattice reduction algorithms
"Md Mokammel Haque, Josef Pieprzyk and Asaduzzaman",Predicting tours and probabilistic simulation for BKZ lattice reduction algorithm
"Md. Mokammel Haque, Al-Sakib Khan Pathan, Choong Seon Hong and Eui-Nam Huh",An asymmetric key-based security architecture for wireless sensor networks
"Md. Mokammel Haque, Al-Sakib Khan Pathan and Choong Seon Hong",Securing U-healthcare sensor networks using public key based scheme
"Md. Mokammel Haque, Al-Sakib Khan Pathan, Byung Goo Choi and Choong Seon Hong",An efficient PKC-based security architecture for wireless sensor networks
"Al-Sakib Khan Pathan, Jae Hyun Ryu, Md. Mokammel Haque and Choong Seon Hong",Security management in wireless sensor networks with a public key based scheme
"Muhammad Kamal Hossen, Mohammad Obaidur Rahman, Anika Sadia, Md. Shahnur Azad Chowdhury",Zebra Crossing Detection Based on HSV Colour Model and Projective Invariant for Driver Assistance System
"Md. Shafiul Alam Forhad, Md. Sabir Hossain, Mohammad Obaidur Rahman, Md. Mostafizur Rahaman, Md. Mokammel Haque, Muhammad Kamrul Hossain Patwary",An Impoved Fitness Function for Automated Cryptanalysis using Genetic Algorithm
"Mohammad Obaidur Rahman, Muhammad Kamal Hossen, Golam Morsad, Animesh Chandra Roy, and Shahnur Azad Chowdhury",An Approach for Enhancing Security of Cloud Data using Cryptography and Steganography with E-LSB Encoding Technique
Mohammad Obaidur Rahman and Asaduzzaman,Optimal Power Allocations of Different Modulations for Multi Channel Cognitive Radio Systems Using Stackelberg Game
"Mahfuzulhoq Chowdhury, , Asaduzzaman, Md. Fazlul Kader and Mohammad Obaidur Rahman",Design of an Efficient MAC Protocol for Opportunistic Cognitive Radio Networks
Hussain Md. Mehedul Islam and Mohammad Obaidur Rahman,Algorithm for Linear Number Partitioning into Maximum Number of Subsets
"Md. Moshiul Hoque, Mohammad Shamsul Arefin and Mohammad Obaidur Rahman",Semantic Analysis and Transfer: An Experience with the Bangla Natural Language Sentences
"Mohammad Obaidur Rahman, Md. Shafiul Alam Forhad, Md. Sabir Hossain, Md. Habibur Rahman",An Empirical Framework for Spatial Diseases Analysis and Patient Care Recommendation
Mohammad Obaidur Rahman and Asaduzzaman,Optimal Power Allocation for Multichannel Cognitive Radio Systems Using Stackelberg Game
"Mohammed Safayet Arefin, Mohammed Moshiul Hoque, Md. Obaidur Rahman, Md. Shamsul Arefin","A Machine Translation Framework for Translating Bangla Assertive, Interrogative and Imperative Sentences into English"
"Debbrata Kumar Saha, Asaduzzaman, Mohammad Obaidur Rahman",Design an efficient MAC Protocol for Cognitive Radio Systems using Game Theory
"Rahma Bintey Mufiz Mukta, and Mohammad Shamsul Arefin",An Agent Based Parallel and Secure Framework to Collect Feedbacks
"Kishor Roy, Shayla Sharmin, Rahma Bintey Mufiz Mukta, Anik Sen",Detection of Malaria Parasite in Giemsa Blood Sample Using Image Processing
Rahma Bintey Mufiz Mukta,Performance Analysis of Node-Disjoint Multipath in MANET: A Modified Approach
Rahma Bintey Mufiz Mukta & Sarah Sohana,Agent Command Manipulation System using Two Keys Encryption Model
"Mohammad Shamsul Arefin,Rahma Bintey Mufiz Mukta,Yasuhiko Morimoto",Agent-Based Privacy Aware Feedback System
Mr. Thomas Chowdhury & Rahma Bintey Mufiz Mukta,A Novel Approach to find the Complete Node Disjoint Multipath in MANET
"Md. Azhar Uddin, Tahmina Khanam, Muhammad Ibrahim Khan, Kaushik Deb and Kang-Hyun Jo",Shadow processing with color model adjustment and texture analysis
"Tahmina Khanam, Pranab Kumar Dhar, Saki Kowsar and Jong-Myon Kim","SVD-Based Image Watermarking Using the Fast Walsh-Hadamard Transform, Key Mapping, and Coefficient Ordering for Ownership Protection"
"Mohammad Atiqul Islam Rizvi, Kaushik Deb, Mohammad Ibrahim Khan, Mir Mohammad Saki Kowsar and Tahmina Khanam",A Comparative Study on Handwritten Bangla Character Recognition
"Aapan Mutsuddy, Kaushik Deb, Tahmina Khanam, and Kang-Hyun Jo",Illegally Parked Vehicle Detection Based on Haar-Cascade Classifier
"Farjana Bintay Kamal, Sangita Mitra, Tahmina Khanam, Uzzal K. Acharjee, Dipankar Das and Kaushik Deb",Human Detection Based on HOG-LBP for Monitoring Sterile Zone
Tahmina Khanam and Kaushik Deb,Baggage Recognition in Occluded Environment using Boosting Technique
Tahmina Khanam and Kaushik Deb,Baggage Detection and Classification using Human Body Parameter & Boosting Technique
"Tahmina Khanam, Pranab Kumar Dhar and Golam Moktader Daiyan",A Tree-Based Arithmetic Coding by Estimating Exact Probability Distribution for Data Compression
Tahmina Khanam and Kaushik Deb,Human and Carried Baggage Detection & Classification based on RSD-HOG in Video Frame
"Arpita Chowdhury, Tahmina Khhanm and Kaushik Deb",An Efficient Framework for Detecting Face Region Based on Skin Color Modeling and SVM Classifier
"Kazi Anika Hossain Naima, Tahmina Khanam and Kaushik Deb",Color Image Watermarking Based on LU Decomposition
"Kaushik Deb, Kazi Zakia Sultana and Tahmina Khanam",Detecting Anomalous Behavior of Credit Card Transaction using Statistical Approach
"Rahat Mahmud, Tahmina Khanam and Kaushik Deb",Video Watermarking Scheme using Second Level Discrete Wavelet Transformation (DWT) and Fast Fourier Transformation
Lamia Alam and Mohammed Moshiul Hoque,Vision-Based Driver’s Attention Monitoring System for Smart Vehicles
Omar Sharif and Mohammed Moshiul Hoque,Automatic Detection of Suspicious Bangla Text Using Logistic Regression
"Omar Sharif, Mohammed Moshiul Hoque, Eftekhar Hossain",Sentiment Analysis of Bengali Texts on Online Restaurant Reviews Using Multinomial Naive Bayes
"MD. ATIQUL ISLAM RIZVI, KAUSHIK DEB, MD. IBRAHIM KHAN, MIR MD. SAKI KOWSAR, TAHMINA KHANAM",A comparative study on handwritten Bangla character recognition
"Md. Rashadur RahmanMd, Billal Hossain, Mohammad Shamsul Arefin, authorMohammad Ibrahim Khan",A Secured Electronic Voting System Using Blockchain
"Md. Rashadur Rahman, Mohammad Shamsul Arefin , Md. Billal Hossain, Mohammad Ashfak Habib, and A. S. M. Kayes",Towards a Framework for Acquisition and Analysis of Speeches to Identify Suspicious Contents through Machine Learning
"Md. Shahadat Hossain, Md. Rashadur Rahman, Mohammad Shamsul Arefin",Aspect Based Sentiment Classification and Contradiction Analysis of Product Reviews
"Saadman Sakib, Anik Sen, Kaushik Deb",A Transfer Learning Approach to Recognize Pedestrian Attributes
"Saadman Sakib, Kaushik Deb, Pranab K. Dhar, and Oh-Jin Kwon",A Framework for Pedestrian Attribute Recognition Using Deep Learning.
"Monowar Wadud Hridoy, Mohammad Mizanur Rahman, and Saadman Sakib",A Framework for Industrial Inspection System using Deep Learning
"Md. Ashiqur Rahman ,Shuhena Salam Aonty, Kaushik Deb, Iqbal H. Sarker Iqbal H. Sarker",Attention-Based Human Age Estimation from Face Images to Enhance Public Security
Shuhena Salam Aonty; Kaushik Deb; Dhrubajyoti Das; Kang-Hyun Jo,Human Pose Estimation Using Parallel Architecture
"Shuhena Salam Aonty, Kaushik Deb, Moumita Sen Sarma, Pranab Kumar Dhar,Tetsuya Shimamura",Multi-Person Pose Estimation Using Group-Based Convolutional Neural Network Model
"Shuhena Salam Aonty, Moumita Sen Sarma, Dr. Kaushik Deb",Jointly Learning Structure for Human Pose Estimation using Convolutional Neural Network
"Shuhena Salam Aonty, Moumita Sen Sarma, Dr. Kaushik Deb",Jointly Learning Structure for Human Pose Estimation using Convolutional Neural Network
"Mohammad Ashfak Habib, Fatimah Ibrahim, Mas S Mohktar, Shahrul Bahyah Kamaruzzaman, Kheng Seang Lim",Recursive independent component analysis (ICA)-decomposition of ictal EEG to select the best ictal component for EEG source imaging
"Mohammad Ashfak Habib, Fatimah Ibrahim, Mas S Mohktar, Shahrul Bahyah Kamaruzzaman, Kartini Rahmat, Kheng Seang Lim",Ictal EEG source imaging for presurgical evaluation of refractory focal epilepsy
"Mohammed Ziaur Rahman, Lindsay Kleeman, Mohammad Ashfak Habib",Recursive approach to the design of a parallel self-timed adder
"Mohammad Ashfak Habib, Mas S Mohktar, Shahrul Bahyah Kamaruzzaman, Kheng Seang Lim, Tan Maw Pin, Fatimah Ibrahim",Smartphone-based solutions for fall detection and prevention: challenges and open issues
